organization,pacs,honoree,date,amount_usd
FIERCE GOVERNMENT RELATIONS,,Rep. Lisa McClain,2025-03-24,1000.00
HONIGMAN LLP,,Hon. Lisa McClain,2025-01-15,100.00
HONIGMAN LLP,,Hon. Lisa McCLain,2025-02-15,100.00
HONIGMAN LLP,,Hon. Lisa McClain,2025-02-19,100.00
HONIGMAN LLP,,Hon. Lisa McClain,2025-03-15,100.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"McClain, Lisa",2025-02-04,1000.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"McClain, Lisa",2025-05-14,1000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. April McClain Delaney,2025-06-09,1000.00
"K&L GATES, LLP",K&L Gates PAC,Congresswoman Lisa McClain,2025-01-21,1000.00
"K&L GATES, LLP",K&L Gates PAC,Congresswoman Lisa McClain,2025-05-21,1000.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. Lisa McClain,2025-06-25,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"McClain, Lisa",2025-02-13,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"McClain, Lisa",2025-05-01,2500.00
S-3 GROUP,,Congresswoman Lisa McClain,2025-02-13,1000.00
LIVESTOCK MARKETING ASSOCIATION,Livestock Marketing Association PAC,Rep. April McClain Delaney,2025-05-19,1000.00
HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),The Hartford Insurance Group Inc Federal PAC AKA HARTFORD ADVOCATES FEDERAL FUND; The Hartford Insurance Group Inc PAC AKA THE HARTFORD ADVOCATES FUND,Rep Lisa McClain,2025-02-11,2500.00
HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),The Hartford Insurance Group Inc Federal PAC AKA HARTFORD ADVOCATES FEDERAL FUND; The Hartford Insurance Group Inc PAC AKA THE HARTFORD ADVOCATES FUND,Rep April McClain Delaney,2025-05-05,1000.00
"ADVANCED POLICY CONSULTING, LLC",,Rep. Lisa McClain,2025-03-29,500.00
"BOCKORNY GROUP, INC.",,Lisa McClain,2025-05-28,500.00
"DOORDASH, INC.","DoorDash, Inc. Political Action Committee (DashPAC)",Rep. Lisa McClain,2025-06-13,2500.00
FIERCE GOVERNMENT RELATIONS,,Rep Lisa McClain,2025-06-30,500.00
DUANE MORRIS LLP,Duane Morris Government Committee,Lisa McClain,2025-01-23,2500.00
DUANE MORRIS LLP,Duane Morris Government Committee,Lisa McClain,2025-02-20,2500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Lisa McClain,2025-03-19,5000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Lisa McClain,2025-06-27,2500.00
PACIFIC LIFE INSURANCE COMPANY,Pacific Life Political Action Committee,Rep. Lisa McClain,2025-06-26,1000.00
"NAVIGATORS GLOBAL LLC (FORMERLY DC NAVIGATORS, LLC)",,Lisa McClain,2025-02-28,3500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",April McClain,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",April McClain Delaney,2025-06-01,2500.00
AMERICAN SUGARBEET GROWERS ASSOCIATION,,Congresswoman Lisa McClain,2025-03-20,1000.00
DYKEMA GOSSETT PLLC,Dykema Gossett Federal PAC,Representative Lisa McClain,2025-06-19,1000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Lisa McClain,2025-03-25,1000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Lisa McClain,2025-06-24,2500.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Lisa McClain,2025-06-24,2000.00
"THE TRAVELERS COS., INC. AND SUBSIDIARIES","The Travelers Companies, Inc. Political Action Committee (T-PAC)",Lisa McClain,2025-02-07,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Lisa McClain,2025-03-04,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. April McClain Delaney,2025-06-27,1000.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,April McClain Delaney for Congress,2025-06-12,1000.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"McClain, Lisa",2025-06-24,2500.00
"FEDERAL HALL POLICY ADVISORS, LLC",,Rep. Lisa McClain (R-MI),2025-04-01,500.00
