organization,pacs,honoree,date,amount_usd
THE ROYER LAW FIRM (FORMERLY ROYER & BROOKS),,Greg meeks,2025-04-08,1000.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Miller-Meeks, Mariannette",2025-02-13,1000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Mariannette Miller-Meeks,2025-02-25,2500.00
"K&L GATES, LLP",K&L Gates PAC,Congresswoman Mariannette Miller-Meeks,2025-06-11,1500.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. Gregory Meeks,2025-06-12,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Miller-Meeks, Mariannette",2025-02-13,5000.00
ASSOCIATION FOR CLINICAL ONCOLOGY,ASCO Association Political Action Committee,Rep. Mariannette Miller-Meeks,2025-03-12,1000.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Rep. Jane Mariannette Miller-Meeks,2025-06-03,1000.00
FS VECTOR LLC,,Rep. Greg Meeks,2025-02-26,1000.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Miller-Meeks, Mariannette Jane",2025-04-09,1000.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Miller-Meeks, Mariannette Jane",2025-05-21,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Mariannette Miller-Meeks,2025-02-24,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",DSCC,Mariannette Miller-Meeks,2025-06-25,1000.00
THOMAS CAPITOL PARTNERS INC.,,Rep. Gregory Meeks,2025-03-31,500.00
THOMAS CAPITOL PARTNERS INC.,,Rep. Gregory Meeks,2025-06-30,250.00
STEPTOE LLP,Steptoe PAC,Miller-Meeks for Congress,2025-02-05,1000.00
