organization,pacs,honoree,date,amount_usd
SALT POINT STRATEGIES,,U.S. Representative Robert Menendez,2025-06-27,500.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,"Rep. Rob Menendez, Jr.",2025-06-12,1500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Menendez, Robert",2025-03-04,1000.00
"ZIMMER BIOMET, INC.","Zimmer Biomet Holdings, Inc. PAC",Rep. Robert Menendez,2025-02-20,500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Robert Menendez for Congress,2025-05-01,500.00
VERTEX PHARMACEUTICALS INCORPORATED,Vertex Pharmaceuticals Incorporated PAC,Sen. Robert J. Menendez,2025-05-22,2500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Rob Menendez,2025-06-02,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Rob Menendez,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Rob Menendez,2025-06-01,2500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Rob Menendez,2025-02-25,1000.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Rob Menendez,2025-03-13,5000.00
VALIANT STRATEGIES LLC,,ROBERT J. MENENDEZ,2025-06-13,3000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,"Rep. Rob Menendez, Jr.",2025-03-12,1000.00
WASHINGTON STRATEGIC CONSULTING,,Rep. Robert Menendez,2025-03-04,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Robert Menendez Jr.,2025-02-27,3500.00
"ALKERMES, INC.","Alkermes, Inc. Political Action Committee",Robert Menendez,2025-03-19,1000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Menendez, Rob",2025-06-23,2500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Rob Menendez,2025-03-03,2500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Rob Menendez,2025-04-01,1000.00
CAMBIA HEALTH SOLUTIONS,Cambia Health Solutions Inc. PAC,Rep. Robert Menendez,2025-03-31,1000.00
QUEST DIAGNOSTICS INCORPORATED,QUEST DIAGNOSTICS INCORPORATED PAC (QuestPAC) C00329185,Robert Menendez NJ-8 US House,2025-04-08,2500.00
FEROX STRATEGIES,,Robert Menendez,2025-06-30,500.00
"FEDERAL STREET STRATEGIES, LLC",,Rep. Rob Menendez,2025-05-12,500.00
SOUTHEASTERN LUMBER MANUFACTURERS ASSOCIATION,,Representative Rob Menendez,2025-06-06,500.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Robert Menendez,2025-06-18,1000.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),"Rep. Rob Menendez, Jr.",2025-05-22,1500.00
WINNING STRATEGIES WASHINGTON,Winning Strategies Washington PAC,Rep. Rob Menendez,2025-03-06,3500.00
MEDICAL DEVICE MANUFACTURERS ASSOCIATION,MDMA PAC,Bob Menendez,2025-02-12,1000.00
MCDONALD'S CORPORATION,McDonald's Corporation Political Action Commitee,"Menendez, Robert",2025-06-17,1000.00
WINNING STRATEGIES WASHINGTON,,Rep. Rob Menendez,2025-03-06,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Rob Menendez,2025-06-17,2500.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Robert Menendez,2025-03-18,1000.00
WINNING STRATEGIES WASHINGTON,,Rep. Robert Menendez,2025-03-06,1000.00
NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS,NAIFAPAC,"Menendez, Robert",2025-03-27,2500.00
NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS,NAIFAPAC,"Menendez, Robert",2025-03-25,1000.00
DELL TECHNOLOGIES INC.,"Dell Technologies, Inc. Political Action Committee","Rep. Rob Menendez, Jr.",2025-06-18,2500.00
DELL TECHNOLOGIES INC.,"Dell Technologies, Inc. Political Action Committee","Rep. Rob Menendez, Jr.",2025-06-10,2500.00
MCKESSON CORPORATION & AFFILIATES U.S. ONCOLOGY AND RX SAVINGS SOLUTIONS (FORMERLY MCKESSON CORP),McKesson Corporation Employees Political Fund; US Oncology Inc. Network Political Action Committee,"Rep. Rob Menendez, Jr.",2025-06-25,2500.00
"MINDSET ADVOCACY, LLC",,Robert J. Menendez,2025-05-05,500.00
ERICSSON INC.,Ericsson Inc US Employees Political Action Committee Ericsson PAC,Rep Rob Menendez,2025-05-09,1000.00
"BEST BUY CO., INC.","BEST BUY CO., INC. EMPLOYEE POLITICAL FORUM",Rep. Robert Menendez (D-NJ),2025-05-29,1000.00
DAVITA INC.,DaVita Inc. Political Action Committee (DaPAC),Rep. Rob Menendez Jr.,2025-03-18,4000.00
THE COUNCIL OF INSURANCE AGENTS AND BROKERS,Council Of Insurance Agents & Brokers PAC,Menendez for Congress,2025-05-07,2500.00
"1-800 CONTACTS, INC.","1-800 CONTACTS, Inc PAC",Menendez for Congress,2025-04-25,2500.00
ZURICH,"Zurich Holding Company Of America, Inc. Committee For Good Government (Z-PAC, Zurich PAC)",Robert Menendez,2025-04-23,1000.00
CVS HEALTH (AND SUBSIDIARIES),CVS Health PAC,"Rep. Rob Menendez, Jr.",2025-03-24,2500.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Rob Menendez,2025-01-23,5000.00
FRESENIUS MEDICAL CARE NORTH AMERICA,Fresenius Medical Care Holdings Inc Political Action Committee,Rep Rob Menendez,2025-04-18,2500.00
GENERAL MOTORS COMPANY,General Motors Company Political Action Committee (GM PAC),"Rep. Rob Menendez, Jr.",2025-03-21,1000.00
HUTTON STRATEGIES,,Rob Menendez,2025-05-02,500.00
HUTTON STRATEGIES,,Rob Menendez,2025-06-20,500.00
AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,American Institute of Certified Public Accountants Political Action Committee,Robert Menendez,2025-03-03,2500.00
SOLANA POLICY INSTITUTE,,Rep. Rob Menendez,2025-06-30,1500.00
"AT&T SERVICES, INC. AND ITS AFFILIATES",AT&T Inc. Federal Political Action Committee; AT&T Inc. Ohio Employee Federal Political Action Committee,"Menendez, Robert",2025-04-14,2500.00
CENTENE CORPORATION,Centene Corporation Political Action Committee (Centene PAC),Robert Menendez,2025-03-21,1000.00
"MERCK & CO, INC.","Merck & Co., Inc., Employees Political Action Committee (Merck PAC)",Congressman Rob Menendez,2025-02-26,1000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Robert Menendez,2025-06-18,2000.00
AMBULATORY SURGERY CENTER ASSOCIATION,ASCA PAC,"Rep. Robert Menendez, Jr. (D-NJ)",2025-02-14,1000.00
"WELSH ROSE, LLC",,Robert Menendez,2025-03-14,500.00
S&P GLOBAL INC. (F/K/A MCGRAW HILL FINANCIAL INC.),S&P Global Inc. Political Action Committee,Representative Rob Menendez,2025-06-27,5000.00
THE AMERICAN WATERWAYS OPERATORS,American Waterways Operators PAC,Representative Rob Menendez Jr.,2025-03-11,1000.00
"AT&T SERVICES, INC. AND ITS AFFILIATES",Gallego for Arizona; Gallego for Arizona,Rob Menendez,2025-03-31,1000.00
"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC",Wine & Spirits Wholesalers of America PAC,Menendez For Congress,2025-06-02,3000.00
THE CIGNA GROUP AND SUBSIDIARIES (FORMERLY CIGNA CORPORATION AND SUBSIDIARIES),The Cigna Group Employee Political Action Committee,"Rep. Rob Menendez, Jr.",2025-03-21,1000.00
THE CIGNA GROUP AND SUBSIDIARIES (FORMERLY CIGNA CORPORATION AND SUBSIDIARIES),The Cigna Group Employee Political Action Committee,"Rep. Rob Menendez, Jr.",2025-03-11,1000.00
