organization,pacs,honoree,date,amount_usd
THOMAS CAPITOL PARTNERS INC.,,Rep. Chris Deluzio,2025-06-30,250.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Chris Deluzio,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Chris Deluzio,2025-06-01,2500.00
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,Christopher Deluzio,2025-06-04,2500.00
UTILITY WORKERS UNION OF AMERICA,UWUA Committee on Political Education,Rep. Chris Deluzio,2025-05-15,1000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"B Pettersen, M McGarvey, G Amo, P Aguilar, J Auchincloss, B Boyle, N Budzinski, J Bynum, J Castro, J Crockett, S Davids, C DeLuzio, S Elfreth, S Figures, L Fletcher, M Frost, D Goldman, et al.",2025-03-27,5000.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,CHRIS DELUZIO,2025-06-24,1500.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,CHRIS DELUZIO,2025-05-20,2500.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,CHRIS DELUZIO,2025-04-22,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Chris Deluzio,2025-06-16,1500.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Christopher Deluzio,2025-03-27,1000.00
FOLEY & LARDNER LLP,"Foley & Lardner Political Fund, Inc.",Christopher Deluzio,2025-06-26,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Chris Deluzio,2025-02-07,2500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Chris Deluzio,2025-04-30,2500.00
COMMUNICATIONS WORKERS OF AMERICA,CWA-COPE PCC,CHRISTOPHER DELUZIO,2025-03-06,2500.00
SOUTHWEST AIRLINES,Southwest Airlines Co. Political Action Committee,Congressional Arts Caucus Co-Chairs Rep. Scott Franklin (R-FL) and Rep. Chris Deluzio (D-PA). Contribution in the form of 1560 one-way airline passes to support the Congressional Art Competition.,2025-05-15,312000.00
LABORERS' INTERNATIONAL UNION OF NORTH AMERICA,Laborers International Union of North America (LIUNA PAC),"Deluzio, Christopher",2025-06-04,5000.00
AMERICAN FEDERATION OF TEACHERS,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION (AFTCOPE)",Representative Chris Deluzio,2025-03-27,5000.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Chris Deluzio,2025-06-23,3000.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Chris Deluzio,2025-04-29,5000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Chris Deluzio,2025-03-20,2000.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,Chris Deluzio,2025-03-18,2500.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,Christopher Deluzio,2025-03-18,5000.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,Chris Deluzio,2025-06-29,2500.00
"INT'L. ASSOCIATION OF BRIDGE, STRUCTURAL, ORNAMENTAL & REINFORCING IRON WORKERS",Iron Workers Political Action League; Ironworkers Political Education Fund,Rep. Chris Deluzio,2025-06-11,1000.00
SOUTHWEST AIRLINES PILOTS' ASSOCIATION,,Rep Christopher Deluzio,2025-02-13,2500.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Chris Deluzio,2025-02-26,2500.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Chris Deluzio,2025-02-19,2500.00
BROTHERHOOD OF RAILROAD SIGNALMEN,,Chris Deluzio,2025-02-10,2500.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Chris Deluzio,2025-03-26,1000.00
ALLIANCE FOR RETIRED AMERICANS,Alliance for Retired Americans Political Action Fund,Chris Deluzio,2025-03-25,1500.00
AUTO CARE ASSOCIATION,Auto Care Association PAC,Rep. Christopher Deluzio,2025-03-06,2500.00
BALLARD SPAHR LLP,Ballard Spahr LLP PAC,"Deluzio, Chris",2025-06-11,2500.00
CAPITOL67 STRATEGIES,,Congressman Chris Deluzio,2025-03-26,500.00
INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES,Int Alliance of Theatrical Stage Emp Federal Speech PAC; PAC of the Int Alliance of Theatrical Stage Employees,Congressman Christopher Deluzio,2025-05-08,2500.00
INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES,Int Alliance of Theatrical Stage Emp Federal Speech PAC; PAC of the Int Alliance of Theatrical Stage Employees,Congressman Christopher Deluzio,2025-06-26,2500.00
TIBER CREEK GROUP,,Rep. Chris DeLuzio,2025-03-30,1000.00
SUMMIT STRATEGIES GOVERNMENT AFFAIRS LLC,,Rep. Chris Deluzio,2025-06-30,1000.00
UNITED MINE WORKERS OF AMERICA,United Mine Workers of America - Coal Miners Political Action Committee,Congressman Chris Deluzio,2025-06-23,1000.00
INTERNATIONAL UNION OF BRICKLAYERS & ALLIED CRAFTWORKERS,BACPAC,Congressman Chris Deluzio,2025-04-24,5000.00
"INT'L ASS'N OF SHEET METAL, AIR, RAIL & TRANSP. WORKERS, TRANSP. DIV.",,"Deluzio, Chris",2025-05-15,1000.00
"AMERICAN FED OF GOVERNMENT EMPLOYEES, AFL-CIO",,Chris Deluzio,2025-01-30,2500.00
"AMERICAN FED OF GOVERNMENT EMPLOYEES, AFL-CIO",,Chris Deluzion,2025-06-18,2500.00
PROFESSIONAL AVIATION SAFETY SPECIALISTS,,Chris Deluzio,2025-06-26,1000.00
HUMANE WORLD ACTION FUND AND AFFILIATES (FORMERLY KNOWN AS HUMANE SOCIETY LEGISLATIVE FUND),Humane World Action Fund PAC,"Gerry Connolly, Luis Correa, Joe Courtney, Danny Davis, Chris Deluzio, Mark DeSaulnier, Valerie Foushee, Lois Frankel, Maxwell Frost, Robert Garcia, Chuy Garcia, Dan Goldman, Jimmy Gomez",2025-04-03,377.00
"TRANSPORTATION TRADES DEPARTMENT, AFL-CIO",,Chris Deluzio,2025-04-02,2500.00
"THE SMITH-FREE GROUP, LLC",,Congressman Chris Deluzio,2025-05-21,500.00
OWNER-OPERATOR INDEPENDENT DRIVERS ASSOCIATION,Owner-Operator Independent Drivers Association PAC,Christopher Deluzio,2025-02-17,2500.00
INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,FIREPAC,Christopher Deluzio,2025-05-01,1000.00
"AMERICAN DEFENSE INTERNATIONAL, INC.",,Chris Deluzio,2025-04-23,500.00
UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION,United Food & Commercial Workers Active Ballot Club,"Deluzio, Chris",2025-06-16,2500.00
AMERICAN ASSOCIATION OF NURSE ANESTHETISTS,CRNA-PAC,Rep. Chris Deluzio (D),2025-06-09,2500.00
ALLIED PILOTS ASSOCIATION,ALLIED PILOTS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep Chris Deluzio,2025-03-19,5000.00
"WOOLPERT, INC.",WOOLPERT INC PAC,Rep Chris Deluzio,2025-03-14,1000.00
AMALGAMATED TRANSIT UNION,Amalgamated Transit Union - COPE,Chris Deluzio,2025-03-31,2500.00
AMALGAMATED TRANSIT UNION,Amalgamated Transit Union - COPE,Chris Deluzio,2025-04-30,2500.00
AMALGAMATED TRANSIT UNION,Amalgamated Transit Union - COPE,Chris Deluzio,2025-05-07,5000.00
J STREET,J Street PAC,Chris Deluzio,2025-06-18,1000.00
