organization,pacs,honoree,date,amount_usd
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Haridopolos, Mike",2025-05-01,1000.00
"DS2 GROUP, LLC",,Mike Haridopolos,2025-06-30,500.00
POLSINELLI PC,Polsinelli PAC,Mike Haridopolos,2025-06-09,2500.00
C2 STRATEGIES,,Rep Mike Haridopolos,2025-03-13,250.00
"COINBASE, INC.","Coinbase, Inc. Innovation PAC",Rep. Mike Haridopolos,2025-03-25,1500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Michael Haridopolos,2025-03-19,2500.00
"BACARDI NORTH AMERICA (FORMERLY BACARDI USA, INC)","Bacardi USA, Inc. Political Action Committee",Mike Haridopolos,2025-05-20,1000.00
AAR CORP.,AAR CORP. PAC,Rep. Mike Haridopolos,2025-06-03,2500.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Mike Haridopolos,2025-06-24,2000.00
"FEDERAL HALL POLICY ADVISORS, LLC",,Rep. Mike Haridopolos (R-FL),2025-04-01,500.00
"AXIOM SPACE, INC.",AXIOM SPACE POLITICAL ACTION COMMITTEE,Rep. Mike Haridopolos,2025-05-14,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Mike Haridopolos,2025-06-10,-3500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Mike Haridopolos,2025-02-27,3500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Haridopolos, Mike",2025-04-22,2000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Mike Haridopolos,2025-05-20,1000.00
BRIAN GLACKIN & ASSOCIATES LLC,,Mike Haridopolos,2025-05-12,500.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,Rep. Mike Haridopolos,2025-05-07,2000.00
"ROCKET LAB USA, INC.","Rocket Lab USA, Inc. Political Action Committee (Rocket Lab PAC)",Michael Haridopolos,2025-06-12,1000.00
AMERICAN RESORT DEVELOPMENT ASSN,AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC (ARDA-ROC PAC),Rep. Mike Haridopolos,2025-04-01,2000.00
AMERICAN EXPRESS COMPANY,American Express Company Political Action Committee (AXPPAC),Mike Haridopolos,2025-04-03,2000.00
"AEROVIRONMENT, INC.",AEROVIRONMENT INC PAC,Rep Mike Haridopolos,2025-03-20,1000.00
AMERICAN COUNCIL OF LIFE INSURERS,American Council of Life Insurers PAC,"Haridopolos, Michael",2025-04-23,2000.00
BALLARD PARTNERS,,Congressman Mike Haridopolos,2025-06-18,1000.00
KPMG LLP,KPMG Partners/Principals and Employees PAC,Rep. Mike Haridopolos,2025-04-08,5000.00
BALLARD PARTNERS,,Congressman Mike Haridopolos,2025-06-23,1000.00
"CITIGROUP WASHINGTON, INC.",Citigroup Inc. PAC - Federal (Citi PAC - Federal),Mike Haridopolos,2025-05-01,2000.00
REGIONS FINANCIAL CORP,Regions Financial Corporation Political Action Committee,Rep Michael Haridopolos,2025-02-21,2000.00
"LEONARDO DRS, INC.",Leonardo DRS PAC,Mike Haridopolos,2025-05-06,2500.00
AMERICAN LAND TITLE ASSOCIATION,American Land Title Association Title Industry PAC (TIPAC),Rep. Mike Haridopolos,2025-04-10,2000.00
PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION,Pharmaceutical Care Management Association PAC,Mike Haridopolos,2025-03-18,500.00
AON CORPORATION,Aon Corp. Political Action Committee,Michael Haridopolos,2025-03-05,2500.00
VENABLE LLP,VENABLE PAC (VEN-PAC),Rep. Mike Haridopolos,2025-05-20,500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Michael Haridopolos,2025-03-26,2500.00
FIRST AMERICAN FINANCIAL CORPORATION,First American Financial Corporation PAC,Rep. Mike Haridopolos,2025-06-25,2000.00
ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),Ernst & Young Political Action Committee,Congressman Michael Haridopolos,2025-04-11,5000.00
BLANK ROME LLP,BLANK ROME PAC,Mike Haridopolos,2025-06-23,1000.00
