organization,pacs,honoree,date,amount_usd
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Bell, Wesley",2025-05-29,1000.00
"CASSIDY & ASSOCIATES, INC.",,Congressman Wesley Bell,2025-01-15,1000.00
HB STRATEGIES,,Rep. Wesley Bell,2025-01-14,500.00
HB STRATEGIES,,Rep. Bell,2025-01-14,1000.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Rep. Wesley Bell,2025-06-03,2500.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Wesley Bell,2025-02-12,5000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Wesley Bell,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Wesley Bell,2025-06-01,2500.00
PILLSBURY WINTHROP SHAW PITTMAN LLP,Pillsbury Winthrop Shaw Pittman LLP,Wesley Bell,2025-04-10,1000.00
"MEHLMAN CONSULTING, INC.",,Rep. Wesley Bell.,2025-04-24,500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Wesley Bell,2025-06-25,2500.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,Bell for Missouri,2025-06-12,1000.00
APOLLO GOVERNMENT RELATIONS,,Rep. Wesley Bell,2025-06-23,500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Wesley Bell,2025-02-27,3500.00
"DB3, LLC (FKA THE DASCHLE GROUP)",150 PAC; BAKER DONELSON BEARMAN CALDWELL & BERKOWITZ PC PAC,Rep. Bell,2025-02-20,1000.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Wesley Bell,2025-04-25,50.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Wesley Bell,2025-06-30,500.00
"HUSCH BLACKWELL, LLP",Husch Blackwell Political Action Committee,Wesley Bell,2025-01-15,5000.00
AMERICAN SPEECH-LANGUAGE-HEARING ASSOCIATION,ASHA-PAC,"Bell, Wesley",2025-06-12,1000.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Rep. Wesley Bell,2025-06-24,1000.00
"CASSIDY & ASSOCIATES, INC.",,Wesley Bell,2025-03-06,1000.00
"CASSIDY & ASSOCIATES, INC.",,Wesley Bell for Congress,2025-01-15,500.00
