organization,pacs,honoree,date,amount_usd
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Cleo Fields,2025-03-01,2500.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,Cleo Fields for Congress,2025-06-12,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Cleo Fields,2025-05-27,1500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Cleo Fields,2025-02-28,3500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Cleo Fields,2025-01-21,2500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Cleo Fields,2025-06-06,2500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Cleo Fields,2025-02-07,2500.00
ENVIRONMENTAL DEFENSE ACTION FUND,Environmental Defense Action Fund PAC (EDAF PAC),CLEO FIELDS,2025-01-16,1000.00
"ENTERGY SERVICES, LLC",Entergy Corporation PAC (ENPAC),Rep. Cleo Fields,2025-01-30,1500.00
"ENTERGY SERVICES, LLC",Entergy Corporation PAC (ENPAC),Rep. Cleo C. Fields,2025-05-07,10000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Cleo Fields,2025-06-18,2000.00
"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC",Wine & Spirits Wholesalers of America PAC,Cleo Fields For Congress,2025-02-25,1000.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Rep. Cleo Fields,2025-04-08,1000.00
"MICRON TECHNOLOGY, INC.","Micron Technology, Inc. Employee PAC","Rep. Bennie Thompson, Rep. James Clyburn, Rep. Cleo Fields",2025-06-25,75000.00
