organization,pacs,honoree,date,amount_usd
NATIONAL MILK PRODUCERS FEDERATION,,Rep. David Rouzer,2025-02-11,500.00
CVS HEALTH (AND SUBSIDIARIES),,Congressman David Rouzer,2025-05-15,1500.00
AMERICAN HORTICULTURE INDUSTRY ASSOCIATION,,David Rouzer,2025-03-06,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,David Rouzer,2025-03-30,500.00
THERMO FISHER SCIENTIFIC INC.,THERMO FISHER SCIENTIFIC INC. PAC,"GREG STEELE, POLITICAL COMMUNICATIONS DIRECTOR/SPEAKER OF THE HOUSE REP. MIKE JOHNSON; ELIZABETH ATKINS, SYSTEMS MANAGER, REP. DAVID E. PRICE; CHANDLER MCCALL MASON, LEGISLATIVE DIRECTOR/REP. LINDA SANCHEZ; KATIE SMITH, SENIOR ADVISOR/FIELD DIRECTO/REP. DAVID ROUZER; HUSTON WALLACE, LEGISLATIVE DIRECTOR/REP. DEBORAH ROSS; GARRETT DANIEL, SENIOR POLICY ADVISOR/SEN. THOM TILLIS; KATONYA PETTAWAY, OFFICE MANAGER/REP. GREG MURPHY; SEAN MCCABE, DEPUTY CHIEF OF STAFF/REP. PATRICK MCHENRY; JACQUELINE COLLIE BAGGETT, LEGISLATIVE DIRECTOR/REP. BRIAN FITZPATRICK; MEGHAN GALLAGHER, SENIOR LEGISLATIVE ASSISTANT/REP. PATRICK MCHENRY",2025-01-09,1000.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Rep. David Rouzer,2025-06-03,1000.00
AIRPORTS COUNCIL INTERNATIONAL -- NORTH AMERICA,ACI PAC,Congressman David Rouzer,2025-01-22,1000.00
AIRPORTS COUNCIL INTERNATIONAL -- NORTH AMERICA,ACI PAC,Congressman David Rouzer,2025-05-20,2500.00
AIRPORTS COUNCIL INTERNATIONAL -- NORTH AMERICA,ACI PAC,Congressman David Rouzer,2025-05-22,1500.00
AIRPORTS COUNCIL INTERNATIONAL -- NORTH AMERICA,ACI PAC,Congressman David Rouzer,2025-05-22,1000.00
VETERANS GUARDIAN VA CLAIM CONSULTING LLC,,Rep. David Rouzer,2025-05-15,3000.00
NATIONAL ASSOCIATION OF MANUFACTURERS,NAM-PAC,David Rouzer,2025-03-13,2500.00
TRANSPORTATION INTERMEDIARIES ASSOCIATION,Transportation Intermediaries Association PAC (TIAPAC),David Rouzer,2025-03-25,5000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,David Rouzer,2025-05-16,1000.00
AMERICAN CAR RENTAL ASSOCIATION,American Car Rental Association Political Action Committee,Rep David Rouzer,2025-06-04,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,David Rouzer,2025-04-10,500.00
"CROSSROADS STRATEGIES, LLC",,David Rouzer,2025-06-11,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. David Rouzer,2025-03-12,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. David Rouzer,2025-06-25,1000.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Rouzer, David",2025-03-21,2500.00
NATIONAL PORK PRODUCERS COUNCIL,National Pork Producers Council Pork PAC,Rep. David Rouzer,2025-03-27,5000.00
MR. JOHN A. DEVIERNO,,Rep. David Rouzer,2025-02-26,1000.00
NATIONAL CHICKEN COUNCIL,National Chicken Council PAC,David Rouzer for Congress,2025-02-03,5000.00
SHIFT5,Shift5 Political Action Committee,Rep. David Rouzer,2025-04-07,3300.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep David Rouzer,2025-06-27,2500.00
"PROSPERING SOLUTIONS, LLC FKA JOHN C. SNYDER III",,David Rouzer,2025-06-30,500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Rouzer, David",2025-05-07,1000.00
LIQUID ENERGY PIPELINE ASSOCIATION,Liquid Energy Pipeline Association PAC,Representative David Rouzer,2025-03-17,1000.00
LIQUID ENERGY PIPELINE ASSOCIATION,Liquid Energy Pipeline Association PAC,Representative David Rouzer,2025-06-11,1000.00
"AVIS BUDGET GROUP, INC.","Avis Budget Group, Inc. PAC, an SSF",David Rouzer,2025-06-05,1000.00
NATIONAL TURKEY FEDERATION,National Turkey Federation PAC,David Rouzer,2025-03-18,1000.00
THE GOODYEAR TIRE & RUBBER COMPANY,Goodyear Good Government Fund,Representative David Rouzer,2025-05-22,1000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. David Rouzer,2025-06-12,1000.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,DAVID ROUZER,2025-05-06,1000.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,DAVID ROUZER,2025-02-11,1000.00
FARRAGUT PARTNERS LLP,Thoroughbred Pac,"ROUZER, DAVID",2025-04-09,3000.00
NATIONAL READY MIXED CONCRETE ASSOCIATION,National Ready Mixed Concrete Assn. PAC (CONCRETEPAC),Rep. David Rouzer,2025-03-25,5000.00
STEPTOE LLP,Steptoe PAC,David Rouzer for Congress,2025-02-28,500.00
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",,Rep. David Rouzer,2025-06-27,1000.00
NATIONAL ASSOCIATION OF WHEAT GROWERS,WheatPAC,Rep. David Rouzer,2025-04-05,1000.00
CORNING INCORPORATED,Corning Incorporated Employees Political Action Committee (COREPAC),Rep. David Rouzer,2025-05-02,1000.00
