organization,pacs,honoree,date,amount_usd
NATIONAL MILK PRODUCERS FEDERATION,,"Rep. De La Cruz, Finstad, Nunn, Van Orden",2025-06-09,3000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Van Orden, Derrick",2025-05-29,1000.00
HB STRATEGIES,,Rep. Derrick Van Orden,2025-03-26,1000.00
HB STRATEGIES,,Rep. Derrick Van Orden,2025-06-06,1000.00
THOMAS CAPITOL PARTNERS INC.,,Rep. Derrick Van Orden,2025-06-30,250.00
DUANE MORRIS LLP,Duane Morris Government Committee,Derrick Van Orden,2025-04-17,500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Derrick Van Orden,2025-06-03,5000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Derrick Van Orden,2025-05-05,2500.00
"PROSPERING SOLUTIONS, LLC FKA JOHN C. SNYDER III",,Derek Van Orden,2025-06-16,500.00
FARRAGUT PARTNERS LLP,,Derrick Van Orden,2025-04-07,500.00
INDEPENDENT COMMUNITY BANKERS OF AMERICA,ICBA PAC,"Van Orden, Derrick",2025-06-27,1000.00
"CASSIDY & ASSOCIATES, INC.",,Derrick Van Orden,2025-01-23,1000.00
"CASSIDY & ASSOCIATES, INC.",,Derrick Van Orden,2025-06-25,250.00
"CASSIDY & ASSOCIATES, INC.",,Derrick Van Orden,2025-03-26,250.00
"CASSIDY & ASSOCIATES, INC.",,Derrick Van Orden,2025-03-25,250.00
NATIONAL COTTON COUNCIL,National Cotton Council Committee for the Advancement of Cotton,US Representative Derrick Van Orden,2025-06-11,2500.00
PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION,Pharmaceutical Care Management Association PAC,Derrick Van Orden ($500) Rob Bresnahan ($500),2025-06-23,1000.00
AMERICAN MARITIME OFFICERS,American Maritime Officers Retirees Association; American Maritime Officers Voluntary Political Action Fund; District 2A TTWISEU Voluntary Political Action Fund,Rep. Derrick Van Orden,2025-04-04,1000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Derrick Van Orden,2025-06-18,2500.00
NATIONAL BEER WHOLESALERS ASSOCIATION,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep Derrick Van Orden,2025-04-02,2500.00
"GROWTH ENERGY, INC.",GROWTH ENERGY PAC,"VAN ORDEN, DERRICK F. MR.",2025-04-30,2500.00
THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY,The Northwestern Mutual Life Insurance Company Federal Political Action Committee,Rep. Derrick Van Orden (R),2025-06-18,1000.00
THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY,The Northwestern Mutual Life Insurance Company Federal Political Action Committee,Rep. Derrick Van Orden (R),2025-03-25,1000.00
"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC",Wine & Spirits Wholesalers of America PAC,Van Orden For Congress,2025-03-20,500.00
AMERICAN OPTOMETRIC ASSOCIATION,AOA-PAC,Congressman Derrick Van Orden,2025-04-04,2500.00
CHEVRON U.S.A. INC.,Chevron Employees Political Action Committee - Chevron Corporation,Rep. Derrick Van Orden,2025-04-21,2500.00
CHEVRON U.S.A. INC.,Chevron Employees Political Action Committee - Chevron Corporation,Rep. Derrick Van Orden,2025-05-27,2500.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Derrick Van Orden,2025-03-26,2000.00
AUTO CARE ASSOCIATION,Auto Care Association PAC,Rep. Derrick Van Orden,2025-06-30,1000.00
EHRLICH & ASSOCIATES,,Rep. Derrick Van Orden,2025-03-24,500.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Van Orden, Derrick",2025-04-15,1000.00
"LEDERMAN GROUP, LLC",Rushmore PAC,Rep. Derrick Van Orden,2025-02-18,500.00
AXON ENTERPRISE,,Derek Van Orden,2025-05-01,500.00
GOOGLE CLIENT SERVICES LLC,Google LLC NetPAC,Rep. Derrick Van Orden,2025-03-21,2000.00
GOOGLE CLIENT SERVICES LLC,Google LLC NetPAC,Rep. Derrick Van Orden,2025-06-20,2000.00
NATIONAL RESTAURANT ASSOCIATION,National Restaurant Association PAC (Restaurant PAC),Derrick Van Orden,2025-06-25,2500.00
INTERNATIONAL FRESH PRODUCE ASSOCIATION (FKA UNITED FRESH PRODUCE ASSOCIATION),International Fresh Produce Association FreshPAC,Derrick Van Orden,2025-06-18,1000.00
