organization,pacs,honoree,date,amount_usd
HERMEUS CORP.,Hermeus Corp,Ashley Moody Victory fund,2025-03-28,1000.00
"K&L GATES, LLP",K&L Gates PAC,Senator Ashley Moody,2025-03-14,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Ashley Moody,2025-06-27,1000.00
S-3 GROUP,,Sen. Ashley Moody,2025-06-30,1000.00
CUBIC CORPORATION,Cubic Corporation Employees Political Action Committee,Ashley Moody,2025-06-10,1000.00
AKIN GUMP STRAUSS HAUER & FELD,,Sen. Ashley Moody,2025-03-31,1000.00
AKIN GUMP STRAUSS HAUER & FELD,,Sen. Ashley Moody,2025-06-10,500.00
NATIONAL RETAIL FEDERATION,,The Honorable Ashley Moody,2025-03-24,1000.00
PENN AVENUE PARTNERS,,U.S. Senator Ashley Moody,2025-05-01,1000.00
MASTERCARD WORLDWIDE,,Ashley Moody,2025-03-26,260.25
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Ashley Moody,2025-03-10,500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Ashley Moody,2025-03-31,500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Ashley Moody,2025-03-09,1000.00
VERTEX PHARMACEUTICALS INCORPORATED,Vertex Pharmaceuticals Incorporated PAC,Sen. Ashley Moody,2025-03-21,2500.00
"BACARDI NORTH AMERICA (FORMERLY BACARDI USA, INC)","Bacardi USA, Inc. Political Action Committee",Ashley Moody,2025-03-05,2000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Ashley Moody,2025-06-25,2000.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Ashley Moody,2025-06-23,1500.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Ashley Moody,2025-03-24,2000.00
AAR CORP.,AAR CORP. PAC,Sen. Ashley Moody,2025-03-19,2500.00
"THE TRAVELERS COS., INC. AND SUBSIDIARIES","The Travelers Companies, Inc. Political Action Committee (T-PAC)",Ashley Moody,2025-05-07,5000.00
GRAYROBINSON PA,Gray Robinson PA PAC,Ashley Moody,2025-04-30,5000.00
GRAYROBINSON PA,Gray Robinson PA PAC,Ashley Moody,2025-06-11,4000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Ashley Moody,2025-05-07,3500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Ashley Moody,2025-05-09,500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Sen. Ashley Moody,2025-06-24,2000.00
ACG ADVOCACY,,U.S. Senator Ashley Moody,2025-04-30,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Ashley Moody (R),2025-03-17,2500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Ashley Moody (R),2025-04-15,2500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Ashley Moody (R),2025-05-19,2500.00
EAST CAPITOL ADVISORS LLC,,Senator Ashley Moody,2025-02-27,1000.00
"MELTSNER STRATEGIES, LLC",,The Honorable Ashley Moody,2025-05-13,500.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Sen Ashley Moody,2025-05-31,5000.00
"TNC (US) HOLDINGS, INC.","The Nielsen Company (US), LLC Federal Political Action Committee (Nielsen PAC)",Sen. Ashley Moody,2025-04-22,1000.00
"TNC (US) HOLDINGS, INC.","The Nielsen Company (US), LLC Federal Political Action Committee (Nielsen PAC)",Sen. Ashley Moody,2025-02-20,1500.00
"THE NICKLES GROUP, LLC",,U.S. Senator Ashley Moody,2025-02-19,1000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Moody, Ashley",2025-03-18,2500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Ashley Moody,2025-03-26,5000.00
FIERCE GOVERNMENT RELATIONS,,US Senator Ashley Moody,2025-05-09,1000.00
"THE NICKLES GROUP, LLC",,U.S. Senator Moody,2025-02-18,1000.00
"KOUNTOUPES DENHAM CARR & REID, LLC",,Senator Ashley Moody (R-FL),2025-03-28,500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Sen. Ashley Moody,2025-03-18,5000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Ashley Moody,2025-05-19,2500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Ashley Moody,2025-06-16,1000.00
AMERICAN ACADEMY OF PHYSICIAN ASSOCIATES,American Academy of Physician Associates PAC,Rep. Ashley Moody,2025-04-03,1000.00
ALSTON & BIRD LLP,,Ashley Moody,2025-03-12,1000.00
FORBES-TATE,,Senator Moody,2025-03-26,2000.00
"THE NICKLES GROUP, LLC",,Senator Ashley Moody,2025-03-25,1000.00
SECURITY FINANCE CORPORATION OF SPARTANBURG,Security Finance Corporation of Spartanburg and Affiliates Political Action Committee,Ms. Ashley Moody,2025-02-26,1500.00
"THE NICKLES GROUP, LLC",,Senator Ashley Moody,2025-02-19,1000.00
"THE NICKLES GROUP, LLC",,Senator Ashley Moody,2025-03-31,1000.00
QUEST DIAGNOSTICS INCORPORATED,QUEST DIAGNOSTICS INCORPORATED PAC (QuestPAC) C00329185,Ashley Moody FL US Senate,2025-03-18,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Ashley Moody,2025-03-10,2500.00
"THE CORMAC GROUP, LLC",,Senator Ashley Moody,2025-03-06,500.00
"BISCAYNE STRATEGIES, LLC",,Ashley Moody for US Senate,2025-03-29,500.00
RED+BLUE STRATEGIES( FORMERLY KNOWN AS NATHANSON+HAUCK),,Senator Ashley Moody,2025-03-31,5000.00
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",,ASHLEY MOODY,2025-03-31,3500.00
OFFICE OF THE COMMISSIONER OF BASEBALL,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL PAC,Sen. Ashley Moody,2025-03-27,2500.00
"BECKER & POLIAKOFF, P.A.",,Sen. Ashley Moody,2025-03-07,1000.00
"BECKER & POLIAKOFF, P.A.",,Ashley Moody,2025-03-07,1000.00
"BECKER & POLIAKOFF, P.A.",Heartland Values PAC,Sen. Ashley Moody,2025-03-07,1000.00
"BECKER & POLIAKOFF, P.A.",Heartland Values PAC,Ashley Moody for Congress,2025-03-28,500.00
AMERICAN COUNCIL OF LIFE INSURERS,American Council of Life Insurers PAC,"Moody, Ashley",2025-04-23,2000.00
CROSS POTOMAC CONSULTING LLC,National Shooting Sports Foundation,Ashley Moody,2025-04-25,1500.00
CROSS POTOMAC CONSULTING LLC,National Shooting Sports Foundation,Ashley Moody,2025-05-01,500.00
CROSS POTOMAC CONSULTING LLC,National Shooting Sports Foundation,Ashley Moody,2025-06-27,1000.00
KPMG LLP,KPMG Partners/Principals and Employees PAC,Sen. Ashley Moody,2025-06-16,2500.00
HOLLAND & KNIGHT LLP,,Ashley Moody,2025-03-26,520.51
FOLEY & LARDNER LLP,"Foley & Lardner Political Fund, Inc.",Ashley Moody,2025-06-26,1500.00
