organization,pacs,honoree,date,amount_usd
JOCELYN HONG & ASSOCIATES,,Pete Ricketts,2025-04-30,250.00
JOCELYN HONG & ASSOCIATES,Forever Young,Pete Ricketts,2025-04-30,250.00
JOCELYN HONG & ASSOCIATES,Fongress PAC; Forever Young,Pete Ricketts,2025-04-30,250.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Ricketts, Pete",2025-06-02,2500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Pete Ricketts,2025-06-27,1400.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Sen. Pete Ricketts,2025-03-25,5000.00
COVINGTON & BURLING LLP,Covington and Burling LLP PAC,The Honorable Pete Ricketts,2025-03-07,2500.00
COVINGTON & BURLING LLP,Covington and Burling LLP PAC,"The Honorable Joni Ernst, Lindsey Graham, Pete Ricketts, Mike Rounds, Dan Sullivan, Thom Tillis",2025-06-10,9000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Pete Ricketts,2025-03-26,5000.00
PACIFIC LIFE INSURANCE COMPANY,Pacific Life Political Action Committee,Sen. Pete Ricketts,2025-03-27,2500.00
PACIFIC LIFE INSURANCE COMPANY,Pacific Life Political Action Committee,Sen. Pete Ricketts,2025-06-23,1000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Pete Ricketts,2025-05-16,5000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Pete Ricketts,2025-06-13,2000.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Ricketts, Pete",2025-06-24,2500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Pete Ricketts (R),2025-06-16,2500.00
"TOPSOE, INC.",,Senator Pete Ricketts,2025-04-17,516.53
"TOPSOE, INC.",,Senator Pete Ricketts,2025-06-29,1500.00
THE VOGEL GROUP,,Pete Ricketts,2025-06-30,500.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Sen Pete Ricketts,2025-05-31,2500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Ricketts, Pete",2025-02-24,5000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Ricketts, Pete",2025-04-08,5000.00
"GEVO, INC.","GEVO, INC. POLITICAL ACTION COMMITTEE (GEVO PAC)",Sen. Pete Ricketts,2025-05-30,2500.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Sen. Pete Ricketts,2025-05-19,2500.00
WESTERN ALLIANCE BANCORPORATION,WESTERN ALLIANCE BANCORPORATION POLITICAL ACTION COMMITTEE (WABPAC),Sen. Pete Ricketts,2025-06-20,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Sen. Pete Ricketts,2025-03-04,5000.00
"BECTON, DICKINSON AND COMPANY",BD PAC,Sen. Pete Ricketts (R),2025-03-14,5000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Pete Ricketts,2025-03-20,1000.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,Sen. Pete Ricketts,2025-06-26,2500.00
"TD BANK, NA",TD Bank N.A. Political Action Committee,Pete Ricketts,2025-03-28,5000.00
NATIONAL FOOTBALL LEAGUE,GridironPAC,Sen Pete Ricketts,2025-05-14,2500.00
