organization,pacs,honoree,date,amount_usd
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Senator Jerry Moran,2025-03-26,1000.00
NATIONAL MILK PRODUCERS FEDERATION,National Milk Producers Federation PAC,Sen. Jerry Moran,2025-03-25,1500.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Moran, Jerry",2025-02-18,1000.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Moran, Jerry",2025-06-02,1000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Nathaniel Moran,2025-04-25,1000.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. Nathan Moran,2025-01-24,-2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Moran, Nathaniel",2025-03-20,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Jerry Moran,2025-03-30,1000.00
S-3 GROUP,,Congressman Nathaniel Moran,2025-05-07,500.00
OGR,,The Honorable Nathaniel Moran,2025-04-09,1000.00
AKIN GUMP STRAUSS HAUER & FELD,,Rep. Nathaniel Moran,2025-06-16,500.00
VENN STRATEGIES,ESCA PAC,Nathaniel Moran,2025-03-12,1000.00
"BOCKORNY GROUP, INC.",,Nathaniel Moran,2025-03-26,500.00
"MARRIOTT INTERNATIONAL, INC.","MARRIOTT INTERNATIONAL, INC. POLITICAL ACTION COMMITTEE",Sen. Jerry Moran,2025-05-09,2500.00
"SPIRIT AEROSYSTEMS, INC.",Spirit AeroSystems Inc Political Action Committee,Jerry Moran,2025-01-09,2000.00
"SPIRIT AEROSYSTEMS, INC.",Spirit AeroSystems Inc Political Action Committee,Jerry Moran,2025-04-18,3000.00
"HALL, RENDER, KILLIAN, HEATH & LYMAN, P.C.",Hall Render Killian Heath Lyman Emp. PAC,Congressman Jerry Moran,2025-02-26,5000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Nathaniel Moran,2025-06-17,1000.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Nathaniel Moran,2025-03-27,1000.00
ALLIANT ENERGY CORPORATION,ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM,Senator Jerry Moran,2025-06-17,2500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Nathaniel Moran,2025-06-16,1000.00
PACIFIC LIFE INSURANCE COMPANY,Pacific Life Political Action Committee,Rep. Nathaniel Moran,2025-03-26,2500.00
STRATEGIC MARKETING INNOVATIONS,,Nathaniel Moran for Congress,2025-05-05,500.00
CORRIGAN & USSERY LLC,,Jerry Moran,2025-02-14,2500.00
CORRIGAN & USSERY LLC,,Jerry Moran,2025-06-29,1000.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Nathaniel Moran,2025-05-30,1000.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Nathaniel Moran,2025-06-23,1000.00
HALEON US HOLDINGS LLC,HALEON US HOLDINGS LLC PAC,MORAN VICTORY COMMITTEE,2025-06-26,5000.00
