organization,pacs,honoree,date,amount_usd
HOLLAND & KNIGHT LLP,,Majority Leader Steve Scalise,2025-02-05,10000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Steve Scalise,2025-02-19,2500.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. Steve Scalise,2025-05-08,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Scalise, Steve",2025-03-20,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Scalise, Steve",2025-02-13,5000.00
OGR,,The Honorable Steve Scalise,2025-05-15,2500.00
ANHEUSER-BUSCH COMPANIES,,Scalise Leadership Fund,2025-03-10,1250.00
"ADVANCED POLICY CONSULTING, LLC",,Rep. Steve Scalise,2025-03-29,10000.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Rep. Steve Scalise,2025-03-25,5000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Rep. Steve Scalise,2025-06-24,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Steve Scalise,2025-05-15,5000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Steve Scalise,2025-01-21,2500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Steve Scalise,2025-06-24,2500.00
FIERCE GOVERNMENT RELATIONS,,Rep Steve Scalise,2025-06-30,1000.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Steve Scalise,2025-05-06,1500.00
FIERCE GOVERNMENT RELATIONS,,Rep. Steve Scalise,2025-03-21,15000.00
ALLIANT ENERGY CORPORATION,ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM,Representative Steve Scalise,2025-05-07,2500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP","Chip Roy for Congress; Cotton For Senate, INC; Friends fo David Schweikert; Guthrie for Congress; Mr. Southern Missourian in the House PAC; NRCC; NRSC; Nicole for New York; Scalise Leadership Fund",Steve Scalise,2025-06-30,1000.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Steve Scalise,2025-03-24,2500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Steve Scalise,2025-03-31,5000.00
"THE PICARD GROUP, LLC",,House Majority Leader Steve Scalise,2025-02-13,3500.00
NATIONAL ASSOCIATION OF MANUFACTURERS,NAM-PAC,Steve Scalise,2025-02-07,5000.00
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,Steve Scalise,2025-03-13,5000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Steve Scalise,2025-03-25,5000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Steve Scalise,2025-06-24,5000.00
