organization,pacs,honoree,date,amount_usd
POLSINELLI PC,Polsinelli PAC,Marsha Blackburn,2025-02-24,1000.00
AKIN GUMP STRAUSS HAUER & FELD,,Sen. Marsha Blackburn,2025-03-09,5000.00
THE O TEAM LLC,,U.S. Senator Marsha Blackburn,2025-04-10,500.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Blackburn, Marsha Mrs",2025-02-11,5000.00
"AMGEN, INC.",,Marsha Blackburn,2025-06-30,1000.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Marsha Blackburn,2025-05-30,2500.00
"DIRECT SUPPLY, INC.",Direct Supply Inc Partners PAC DSI Partners PAC,Rep Marsha Blackburn,2025-06-26,5000.00
"THE CAPITAL GROUP COMPANIES, INC. AND ITS AFFILIATES",The Capital Group Companies Inc Political Action Committee,Sen Marsha Blackburn,2025-05-29,2500.00
HART HEALTH STRATEGIES,,Marsha Blackburn,2025-03-31,5000.00
HART HEALTH STRATEGIES,,Marsha Blackburn,2025-06-18,2500.00
ACG ADVOCACY,,U.S. Senator Marsha Blackburn,2025-05-12,1000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Blackburn, Marsha",2025-02-24,2500.00
LIQUID ENERGY PIPELINE ASSOCIATION,Liquid Energy Pipeline Association PAC,Senator Marsha Blackburn,2025-06-06,1500.00
"BARKER LEAVITT, PLLC (SKA MR. JAMES C. BARKER)",,Marsha Blackburn,2025-03-28,500.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Sen. Marsha Blackburn,2025-05-19,2000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"S Capito, M Blackburn, V Foxx, C Tenney, E Stefanik, D Fischer, A Wagner, S Collins, J Ernst, A Radewagen, L Murkowski, S Biggs, J Fedorchak, C Maloy, L Lee, E Houchin, K Britt, J Kiggans, et al.",2025-03-25,5000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Sen. Marsha Blackburn,2025-05-20,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Sen. Marsha Blackburn,2025-03-18,1000.00
THE AFFORDABLE HOUSING TAX CREDIT COALITION,Affordable Housing Tax Credit Coalition PAC,Sen. Marsha Blackburn,2025-03-11,5000.00
ALSTON & BIRD LLP,,Marsha Blackburn,2025-02-26,1000.00
BRIGHTSPRING HEALTH SERVICES,BrightSpring LEGACY Fund,Senator Marsha Blackburn,2025-03-10,1000.00
BROWN-FORMAN CORPORATION,BROWN-FORMAN CORPORATION NON-PARTISAN COMMITTEE,Senator Marsha Blackburn,2025-06-20,1000.00
"CORECIVIC, INC.","CoreCivic, Inc. PAC",Sen. Marsha Blackburn,2025-06-10,5000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Marsha Blackburn,2025-06-16,1000.00
"THE CORMAC GROUP, LLC",,Senator Marsha Blackburn,2025-06-30,1000.00
"NIKE, INC","Nike, Inc. PAC",Sen. Marsha Blackburn,2025-03-26,1500.00
"INNOVATIVE POLICY, PLLC",,Sen. Marsha Blackburn (R-TN),2025-01-24,1000.00
"INNOVATIVE POLICY, PLLC",,Sen. Marsha Blackburn (R-TN),2025-06-11,1000.00
"MEDTRONIC, INC.",Medtronic Inc. PAC,Marsha Blackburn,2025-03-25,5000.00
CHARTWELL STRATEGY GROUP LLC,,Sen. Marsha Blackburn,2025-03-14,1000.00
OSHKOSH CORPORATION,OSHKOSH CORPORATION EMPLOYEES PAC (OCEPAC),Marsha Blackburn,2025-06-27,5000.00
AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,RADPAC,SEN. MARSHA BLACKBURN,2025-02-03,5000.00
AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,RADPAC,SEN. MARSHA BLACKBURN,2025-05-28,5000.00
DELL TECHNOLOGIES INC.,"Dell Technologies, Inc. Political Action Committee",Sen. Marsha Blackburn,2025-05-01,1000.00
"RBC CAPITAL MARKETS, LLC",RBC USA Holdco Corporation Federal PAC,Sen. Marsha Blackburn,2025-03-12,2500.00
INTERNATIONAL FRANCHISE ASSOCIATION,International Franchise Association Franchising Political Action Committee Inc,Sen. Marsha Blackburn Leadership PAC,2025-03-14,1000.00
AON CORPORATION,Aon Corp. Political Action Committee,Marsha Blackburn,2025-04-14,2500.00
MAYNARD NEXSEN PC,Maynard Nexsen PAC,Sen Marsha Blackburn,2025-06-18,5000.00
AMERICAN HOTEL & LODGING ASSOCIATION,American Hotel and Lodging Association Political Action Committee HotelPAC,Sen Marsha Blackburn,2025-03-24,5000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Sen Marsha Blackburn,2025-03-13,2500.00
"PREMIER, INC.",PREMIER INC. EMPLOYEES' CIVIC ACTION FUND,Sen. Marsha Blackburn,2025-05-08,2000.00
"CONAGRA BRANDS, INC.","Conagra Brands, Inc. Good Government Association",Marsha Blackburn,2025-03-11,1000.00
ENTERTAINMENT SOFTWARE ASSOCIATION,Entertainment Software Association PAC (ESA PAC),Sen. Marsha Blackburn,2025-05-01,2000.00
NEWS CORPORATION,News Corporation Political Action Committee (News Corp PAC),Marsha Blackburn,2025-05-07,2000.00
"1-800 CONTACTS, INC.","1-800 CONTACTS, Inc PAC",Blackburn Tennessee Victory Fund,2025-03-05,5000.00
EASTMAN CHEMICAL COMPANY,EastmanPAC-Political Action Committee of Eastman Chemical Company,Marsha Blackburn,2025-03-20,5000.00
"SYLVAMO NORTH AMERICA, LLC",Sylvamo Corporation PAC,Marsha Blackburn,2025-06-18,1500.00
GENERAL MOTORS COMPANY,General Motors Company Political Action Committee (GM PAC),Sen. Marsha Blackburn,2025-05-13,5000.00
"H&R BLOCK MANAGEMENT, LLC, A SUBSIDIARY OF H&R BLOCK, INC.",H&R Block Inc. Political Action Committee (BLOCKPAC),Sen. Marsha Blackburn,2025-03-27,1500.00
"EMD SERONO, INC.","EMD SERONO, INC. POLITICAL ACTION COMMITTEE",Sen. Marsha Blackburn,2025-05-20,1500.00
"AT&T SERVICES, INC. AND ITS AFFILIATES",AT&T Inc. Federal Political Action Committee; AT&T Inc. Ohio Employee Federal Political Action Committee,"Blackburn, Marsha",2025-03-28,1000.00
"AT&T SERVICES, INC. AND ITS AFFILIATES",AT&T Inc. Federal Political Action Committee; AT&T Inc. Ohio Employee Federal Political Action Committee,"Blackburn, Marsha",2025-03-28,5000.00
CAPITAL ONE FINANCIAL CORPORATION,Capital One Financial Corp. Assoc. Political Fund,Marsha Blackburn,2025-03-05,5000.00
"MERCK & CO, INC.","Merck & Co., Inc., Employees Political Action Committee (Merck PAC)",Senator Marsha Blackburn,2025-05-13,1500.00
TRACTOR SUPPLY COMPANY,Tractor Supply Company Political Action Committee,Sen. Marsha Blackburn,2025-06-24,5000.00
"BROADCAST MUSIC, INC.",BMI Political Action Committee (BMI PAC),Marsha Blackburn,2025-06-25,5000.00
S&P GLOBAL INC. (F/K/A MCGRAW HILL FINANCIAL INC.),S&P Global Inc. Political Action Committee,"Representatives Deb Fischer, Cindy Hyde-Smith, Cynthia Lummis, Katie Britt, Shelley Moore Capito, Susan Collins, Joni Ernst, Lisa Murkowski, Ashley Moody, Marsha Blackburn",2025-03-10,5000.00
"TROUTMAN PEPPER LOCKE, LLP (FKA TROUTMAN PEPPER HAMILTON SANDERS, LLP)",Troutman Pepper Locke LLP Political Action Committee Inc,Sen Marsha Blackburn,2025-05-27,2000.00
"TROUTMAN PEPPER LOCKE, LLP (FKA TROUTMAN PEPPER HAMILTON SANDERS, LLP)",Troutman Pepper Locke LLP Political Action Committee Inc,Sen Marsha Blackburn,2025-05-13,500.00
ELI LILLY AND COMPANY,LillyPAC,Marsha Blackburn,2025-05-22,1500.00
"CUMMINS, INC.",Cummins Inc Political Action Committee,Marsha Blackburn,2025-06-11,1000.00
CARRIER GLOBAL CORPORATION,Carrier Global Corporation PAC,Marsha Blackburn-Open/Current CMTE,2025-03-03,2500.00
"ENTERPRISE HOLDINGS, INC. DBA ENTERPRISE MOBILITY","Enterprise Holdings, Inc. / Enterprise Mobility Political Action Committee",Marsha Blackburn,2025-06-24,5000.00
"FRANKLIN SQUARE GROUP, LLC",,Senator Marsha Blackburn,2025-03-31,5000.00
"HERBALIFE INTERNATIONAL OF AMERICA, INC.",Herbalife International Inc. PAC,Sen. Marsha Blackburn,2025-04-22,5000.00
"SAMSUNG ELECTRONICS AMERICA, INC.",Samsung Electronics America Inc Political Action Committee,Sen. Marsha Blackburn,2025-05-13,2000.00
CHEVRON U.S.A. INC.,Chevron Employees Political Action Committee - Chevron Corporation,"Megan Krynen Murphy, Professional Staff Member/Senate Homeland Security and Governmental Affairs Committee; Olivia Fahrmann, Operations Manager/Rep. Bill Huizenga, Grace Newton, Deputy Associate Director of Presidential Schedule/The White House; Deputy Scheduler/Sen. Roger Wicker; Anna May, Professional Staff Member/House Homeland Security Committee; Blake Nolan, COS/Rep. Vern Buchanan; Cade Slaughter, Special Assisant/ Office of Senate Majority Leader; Cady Cooper, Legislative Assistant/Sen. Cindy Hyde-Smith; Deidre Alexander, Legislative Director/Rep. Bennie Thompson; Eliza Lundy, Senior Policy Advisor/Sen. Cindy Hyde-Smith; Ian Pigg, Legislative Assistant/ Sen. Marsha Blackburn; Lucy Hulet, Legislative Aide/Sen. Jerry Moran; Mikhail Love, Legislative Assistant/Sen. Roger Wicker; and Sara Catherine Joseph, Director of Operations/House Homeland Security Committee; Sebastian Paez, Legislative Assistant/Sen. Roger Wicker; Anderson Helton, Legislative Assistant/Sen. Roger Wicker; Ansley Boylen, Director of Operations House Committee on Energy and Commerce; and Flannery Egner, Special Assistant/Sen. Roger Wicker",2025-01-12,5000.00
UPS (UNITED PARCEL SERVICE),"United Parcel Service, Inc. PAC (UPSPAC)",Sen. Marsha Blackburn,2025-04-16,1500.00
RAI SERVICES COMPANY,Reynolds American Inc Political Action Committee RAI PAC,Sen Marsha Blackburn,2025-03-10,2500.00
RAI SERVICES COMPANY,Reynolds American Inc Political Action Committee RAI PAC,Sen Marsha Blackburn,2025-04-02,2500.00
PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,PhRMA Better Government Committee,"Blackburn, Marsha",2025-04-24,5000.00
AMERICAN CAPITOL GROUP,,Senator Marsha Blackburn,2025-04-02,2500.00
DOMTAR CORPORATION,RESOLUTE FOREST PRODUCTS INC. POLITICAL ACTION COMMITTEE AKA,Sen. Marsha Blackburn,2025-03-11,1000.00
DOMTAR CORPORATION,RESOLUTE FOREST PRODUCTS INC. POLITICAL ACTION COMMITTEE AKA,Sen. Marsha Blackburn,2025-06-18,1000.00
SIEMENS CORPORATION,Siemens Corporation PAC,Sen Marsha Blackburn,2025-04-21,2500.00
JACKSON NATIONAL LIFE INSURANCE COMPANY,Jackson Holdings LLC and Jackson National Life Insurance Company Federal SSF Jackson National Feder; Jackson Holdings LLC and Jackson National Life Insurance Company Separate Segregated Fund Jackson N,Sen Marsha Blackburn,2025-05-30,5000.00
HEALTHCARE DISTRIBUTION ALLIANCE(HDA)(FORMERLY HEALTHCARE DISTRIBUTION MANAGEMENT ASSOCIATION (HDMA),HDA PAC,Sen. Marsha Blackburn,2025-05-08,1500.00
U.S. TRAVEL ASSOCIATION,US Travel Association PAC,Sen Marsha Blackburn,2025-06-18,2500.00
AMERICAN ASSOCIATION OF ORTHOPAEDIC SURGEONS,Political Action Committee of the American Association of Orthopaedic Surgeons--PAC of AAOS,Sen. Marsha Blackburn,2025-02-25,1500.00
