organization,pacs,honoree,date,amount_usd
VENABLE LLP,,Mike Rogers,2025-05-01,1000.00
HONIGMAN LLP,,Michael Rogers,2025-04-16,250.00
HONIGMAN LLP,,Michael Rogers,2025-06-11,250.00
AMERICAN CHIROPRACTIC ASSOCIATION,American Chiropractic Association PAC,Rep. Mike Rogers,2025-03-04,2500.00
"RAPISCAN SYSTEMS, INC.",OSI SYSTEMS INC PAC OSI PAC,Rep Hal Rogers,2025-02-24,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Rogers, Mike",2025-02-25,3000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Rogers, Harold",2025-03-20,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Hal Rogers,2025-06-27,1000.00
"DS2 GROUP, LLC",,Mike Rogers,2025-06-29,1000.00
AMAZON.COM SERVICES LLC,,Mike Rogers,2025-02-13,500.00
CUBIC CORPORATION,Cubic Corporation Employees Political Action Committee,Rep Hal Rogers,2025-04-29,1000.00
VANNEVAR LABS,"Vannevar Labs, Inc. PAC",Rep. Mike Rogers (AL),2025-03-19,3500.00
THE O TEAM LLC,,U.S. Representative Hal Rogers,2025-03-30,500.00
FIERCE GOVERNMENT RELATIONS,,Mike Rogers,2025-06-30,3500.00
FIERCE GOVERNMENT RELATIONS,,Mike Rogers,2025-06-26,1000.00
NATIONAL TELECOMMUNICATIONS COOPERATIVE ASSOCIATION,NTCA Rural Broadband PAC,"Rogers, Hal",2025-05-30,2500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Mike Rogers,2025-02-28,2500.00
"NAVIGATORS GLOBAL LLC (FORMERLY DC NAVIGATORS, LLC)",,Mike Rogers,2025-06-26,3500.00
AMAZON.COM SERVICES LLC,,Rep. Mike Rogers (R-AL),2025-03-06,500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Hal Rogers,2025-06-27,500.00
AAR CORP.,AAR CORP. PAC,Rep. Michael Rogers,2025-06-03,5000.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Mike Rogers,2025-02-07,5000.00
NATIONAL PROPANE GAS ASSOCIATION,National Propane Gas Association PAC,Rep. Mike Rogers,2025-03-17,1500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Hal Rogers,2025-04-03,1000.00
"KELLOGG, BROWN AND ROOT (KBR)","KBR, Inc. PAC",Rep. Harold Rogers,2025-04-30,5000.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Rogers, Mike",2025-03-21,2500.00
THE VOGEL GROUP,,Mike Rogers,2025-06-30,2000.00
"ICEBREAKER STRATEGIES, LLC",,Hal Rogers,2025-05-19,500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Rogers, Mike",2025-03-26,2500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Rogers, Mike",2025-06-24,2500.00
"DB3, LLC (FKA THE DASCHLE GROUP)",150 PAC; BAKER DONELSON BEARMAN CALDWELL & BERKOWITZ PC PAC,Rep. Rogers,2025-04-29,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Mike Rogers,2025-03-10,3000.00
A1.9 STRATEGIES LLC,,Rep. Hal Rogers of Kentucky,2025-05-05,1000.00
ALSTON & BIRD LLP,,Mike Rogers,2025-06-17,1500.00
"TENABLE, INC.",Tenable Inc. Political Action Committee (Tenable PAC),Mike Rogers,2025-02-28,2500.00
JOHN J. FASO CONSULTING LLC,,Rep. Hal Rogers,2025-02-27,500.00
WESTINGHOUSE ELECTRIC COMPANY,WESTINGHOUSE ELECTRIC COMPANY LLC PAC (C00346361),Hal Rogers KY-5 US House,2025-02-10,1000.00
BROWN-FORMAN CORPORATION,BROWN-FORMAN CORPORATION NON-PARTISAN COMMITTEE,Congressman Hal Rogers,2025-04-16,1500.00
"STAPLETON & ASSOCIATES, LLC",,Cong Hal Rogers,2025-05-09,1000.00
STANTON PARK GROUP,,US Senate (MI) Candidate Mike Rogers,2025-06-30,3500.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Rep. Hal Rogers,2025-06-03,1000.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Rep. Mike Rogers,2025-03-11,5000.00
"JBS COMMUNICATIONS, LLC",,U.S. Representative Hal Rogers (KY-5),2025-03-30,1000.00
"CARLOUGH SOLUTIONS, LLC",,Hal Rogers,2025-04-24,1750.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Rep. Mike Rogers,2025-04-22,2500.00
THE D MAJOR GROUP,,"Mike Rogers, candidate for U.S. Senate",2025-06-17,3500.00
TEXTRON INC.,Textron Inc. Political Action Committee,"Rogers, Mike",2025-03-27,5000.00
TEXTRON INC.,Textron Inc. Political Action Committee,"Rogers, Hal",2025-05-29,1000.00
CLARK STREET ASSOCIATES,Clark Street Associates LLC PAC,Congressman Mike Rogers,2025-04-15,2000.00
CLARK STREET ASSOCIATES,Clark Street Associates LLC PAC,Congressman Mike Rogers,2025-04-15,1500.00
CLARK STREET ASSOCIATES,Clark Street Associates LLC PAC,Congressman Mike Rogers,2025-04-15,3500.00
"MOLINA HEALTHCARE, INC.",Molina PAC,JulieRogers,2025-01-27,1000.00
AVISE SOLUTIONS,,Harold Rogers,2025-04-18,500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",150 PAC,Rep. Hal Rogers,2025-04-29,1000.00
REGIONS FINANCIAL CORP,Regions Financial Corporation Political Action Committee,Rep Mike Rogers,2025-06-03,5000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",Graham Majority Fund,Hal Rogers,2025-05-05,500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Hal Rogers,2025-04-24,2500.00
"AQUIA GROUP, LLC",,Candidate Mike Rogers - Michigan Senate,2025-06-30,500.00
"AQUIA GROUP, LLC",,Rep. Mike Rogers (R-AL),2025-06-11,3500.00
"MAYNOR & STIERS, LLC",,Rep. Mike Rogers,2025-02-24,2500.00
"MAYNOR & STIERS, LLC",,Rep. Mike Rogers,2025-03-21,1000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Mike Rogers,2025-02-27,5000.00
LUNDBECK LLC,,Mike Rogers (MI),2025-05-30,2500.00
LUNDBECK LLC,,Mike Rogers (MI),2025-06-26,1000.00
PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION,,Mike Rogers,2025-06-27,500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Mike Rogers,2025-06-17,500.00
"CROSSROADS STRATEGIES, LLC",,MIKE ROGERS,2025-03-18,500.00
AMERICAN MARITIME OFFICERS,American Maritime Officers Retirees Association; American Maritime Officers Voluntary Political Action Fund; District 2A TTWISEU Voluntary Political Action Fund,Rep. Michael Rogers,2025-04-04,2500.00
AMERICAN MARITIME OFFICERS,American Maritime Officers Retirees Association; American Maritime Officers Voluntary Political Action Fund; District 2A TTWISEU Voluntary Political Action Fund,Rep. Hal Rogers,2025-05-09,2000.00
AMERICAN MARITIME OFFICERS,American Maritime Officers Retirees Association; American Maritime Officers Voluntary Political Action Fund; District 2A TTWISEU Voluntary Political Action Fund,Rep. Mike Rogers,2025-06-23,2500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Rep. Hal Rogers (R-KY),2025-06-19,1000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Hal Rogers,2025-06-30,2500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Mike Rogers,2025-06-30,1500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Mike Rogers,2025-02-14,2500.00
ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),Ernst & Young Political Action Committee,Congressman Rogers Williams,2025-06-04,3000.00
"SIERRA NEVADA COMPANY, LLC (F/K/A SIERRA NEVADA CORPORATION)",SIERRA NEVADA COMPANY LLC POLITICAL ACTION COMMITTEE,Rep Mike Rogers,2025-02-26,5000.00
BLANK ROME LLP,BLANK ROME PAC,Mike Rogers,2025-06-24,1500.00
CHUGACH ALASKA CORPORATION,Chugach Alaska Corporation PAC CAC PAC,Rep Mike Rogers,2025-01-07,5000.00
AKIN GUMP STRAUSS HAUER & FELD,,Hal Rogers,2025-03-26,500.00
AECOM,AECOM PAC,Michael Rogers,2025-06-27,5000.00
"AMENTUM HOLDINGS, INC.","Amentum Services, Inc. PAC",Representative Mike Rogers,2025-03-24,1000.00
"AMENTUM HOLDINGS, INC.","Amentum Services, Inc. PAC",Senaotr Mike Rogers,2025-05-19,1000.00
THORN RUN PARTNERS,,Hal Rogers for Congress,2025-02-10,1000.00
BGR GOVERNMENT AFFAIRS,,Mike Rogers,2025-06-25,3500.00
BGR GOVERNMENT AFFAIRS,,Mike Rogers,2025-06-10,1000.00
"COVENANT GOVERNMENT AFFAIRS, LLC",,Hal Rogers,2025-06-09,1750.00
AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,American Institute of Certified Public Accountants Political Action Committee,Rep. Michael D. Rogers,2025-06-24,5000.00
MAYER BROWN LLP,,Candidate Mike Rogers,2025-05-21,1500.00
AMERICAN FINANCIAL SERVICES ASSOCIATION,American Financial Services Association PAC,Mike Rogers,2025-06-16,5000.00
"INNOVATIVE FEDERAL STRATEGIES, LLC",,Mike Rogers,2025-03-06,5000.00
VAN SCOYOC ASSOCIATES,,Rep. Hal Rogers,2025-01-28,750.00
VAN SCOYOC ASSOCIATES,,Rep. Hal Rogers,2025-06-26,750.00
ROLLS-ROYCE NORTH AMERICA AND ITS AFFILIATES,Rolls-Royce North America Holdings Inc. PAC (Rolls-Royce North America PAC),Congressman Michael Rogers,2025-03-25,5000.00
V2X,"V2X, INC. POLITICAL ACTION COMMITTEE",Representative Mike Rogers,2025-03-28,500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Congressman Hal Rogers,2025-05-02,500.00
HUNTINGTON INGALLS INDUSTRIES INCORPORATED,"Huntington Ingalls Industries, Inc. Employees Political Action Committee (HIIPAC)",Mike Rogers,2025-03-18,1000.00
HUNTINGTON INGALLS INDUSTRIES INCORPORATED,"Huntington Ingalls Industries, Inc. Employees Political Action Committee (HIIPAC)",Mike Rogers,2025-06-18,3500.00
NATIONAL AUTOMOBILE DEALERS ASSOCIATION,National Automobile Dealers Association Political Action Committee,"Rogers, Mike",2025-03-11,3000.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Hal Rogers,2025-05-14,2500.00
EMERGENT BIOSOLUTIONS INC.,EEPAC,THE HONORABLE MIKE ROGERS,2025-05-19,500.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Hal Rogers,2025-02-27,5000.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Mike Rogers,2025-03-24,2500.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Mike Rogers,2025-05-20,2500.00
NANA REGIONAL CORPORATION,NANA Regional Corporation PAC,Mike Rogers,2025-06-24,2500.00
KYLE HOUSE GROUP,150pac.org,Rep. Hal Rogers,2025-04-29,1000.00
"MILLER STRATEGIES, LLC",,Rep. Mike Rogers,2025-06-24,7000.00
CTIA-THE WIRELESS ASSOCIATION,,Michael J. Rogers,2025-06-17,1000.00
NATIONAL SHOOTING SPORTS FOUNDATION,National Shooting Sports Foundation PAC,Rep. Hal Rogers,2025-02-25,5000.00
"MINDSET ADVOCACY, LLC",,Rep. Mike Rogers,2025-03-31,1000.00
CSX CORPORATION,CSX Corporation Good Government Fund,Harold Rogers,2025-05-27,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Rep. Harold Rogers,2025-04-29,500.00
AMERICAN OPTOMETRIC ASSOCIATION,AOA-PAC,Congressman Mike Rogers,2025-03-13,1500.00
"AE INDUSTRIAL PARTNERS, LP",AE INDUSTRIAL PARTNERS PAC INC.,Mike Rogers,2025-06-30,3500.00
HOLLAND & KNIGHT LLP,Holland & Knight Committee for Effective Government,Rep. Mike Rogers,2025-05-09,5000.00
GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),General Electric Company Aerospace Employee Political Action Committee (GE Aerospace PAC),Rep. Mike Rogers,2025-06-24,5000.00
GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),General Electric Company Aerospace Employee Political Action Committee (GE Aerospace PAC),Rep. Mike Rogers,2025-06-24,1500.00
GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),General Electric Company Aerospace Employee Political Action Committee (GE Aerospace PAC),Rep. Hal Rogers,2025-03-28,2500.00
GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),General Electric Company Aerospace Employee Political Action Committee (GE Aerospace PAC),Rep. Hal Rogers,2025-03-11,2500.00
GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),General Electric Company Aerospace Employee Political Action Committee (GE Aerospace PAC),Rep. Mike Rogers,2025-03-11,2500.00
GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),General Electric Company Aerospace Employee Political Action Committee (GE Aerospace PAC),Rep. Mike Rogers,2025-03-11,1000.00
"ELBIT SYSTEMS OF AMERICA, LLC",Elbit Systems of America LLC Political Action Committee,The Honorable Mike Rogers,2025-02-25,5000.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Hal Rogers,2025-05-21,2000.00
"MASON STREET CONSULTING, LLC",,"Former U.S. Representative Mike Rogers, Candidate for U.S. Senate",2025-06-25,500.00
"K&L GATES, LLP",,Mike Rogers for Senate,2025-04-16,1000.00
"NEALE CREEK, LLC",150PAC.Org,Congressman Hal Rogers,2025-04-29,1000.00
"NEALE CREEK, LLC",150PAC.Org,Congressman Hal Rogers,2025-02-10,1000.00
PARSONS CORPORATION,Parsons Political Action Committee,Rep. Hal Rogers,2025-03-10,2500.00
PARSONS CORPORATION,Parsons Political Action Committee,Rep. Mike Rogers,2025-03-10,5000.00
PARSONS CORPORATION,Parsons Political Action Committee,Rep. Hal Rogers,2025-06-16,1000.00
S-3 GROUP,,Mike Rogers,2025-06-24,500.00
AMERICAN GAMING ASSOCIATION,,Mike Rogers,2025-06-17,1500.00
"NATIONAL GROUP, LLP",,Hal Rogers,2025-02-24,1000.00
"NATIONAL GROUP, LLP",,Hal Rogers,2025-05-19,500.00
"MEHLMAN CONSULTING, INC.",,Mike Rogers,2025-06-25,3500.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Rogers, Mike",2025-03-04,5000.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Rogers, Hal",2025-03-28,1000.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Rogers, Hal",2025-05-30,1000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Rogers, Hal",2025-03-18,2500.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Rogers, Mike",2025-03-18,1000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Rogers, Hal",2025-05-22,1000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Rogers, Mike",2025-06-19,2500.00
GENERAL ATOMICS,General Atomics Political Action Committee,Hal Rogers,2025-03-21,1000.00
GENERAL ATOMICS,General Atomics Political Action Committee,Mike Rogers,2025-03-26,5000.00
GENERAL ATOMICS,General Atomics Political Action Committee,Hal Rogers,2025-06-05,1500.00
PERATON CORP.,PERATON CORP. POLITICAL ACTION COMMITTEE (A.K.A. 'PERATON PAC'),"Rogers, Mike",2025-02-19,5000.00
PERATON CORP.,PERATON CORP. POLITICAL ACTION COMMITTEE (A.K.A. 'PERATON PAC'),"Rogers, Hal",2025-06-18,1000.00
ALTRIA CLIENT SERVICES LLC,,Hon. Mike Rogers,2025-06-17,3500.00
"MAXIMUS, INC.","MAXIMUS, Inc. PAC",Rep. Hal Rogers,2025-03-26,1000.00
J.A. GREEN AND COMPANY,20003 Victory Fund,Mike Rogers,2025-06-11,1000.00
J.A. GREEN AND COMPANY,20003 Victory Fund,Mike Rogers,2025-06-11,3500.00
GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),General Electric Company Aerospace Employee PAC,Congressman Mike Rogers,2025-06-24,2500.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Rep. Hal Rogers,2025-02-24,1000.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Rep. Mike Rogers,2025-03-05,2500.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Rep. Hal Rogers,2025-05-01,1000.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Rep. Hal Rogers,2025-05-07,2500.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Rep. Mike Rogers,2025-06-24,2500.00
"L3HARRIS TECHNOLOGIES, INC.","L3Harris Technologies, Inc. PAC",Rep. Mike Rogers,2025-03-28,5000.00
"L3HARRIS TECHNOLOGIES, INC.","L3Harris Technologies, Inc. PAC",Rep. Mike Rogers,2025-06-30,5000.00
"L3HARRIS TECHNOLOGIES, INC.","L3Harris Technologies, Inc. PAC",Rep. Hal Rogers,2025-06-30,1000.00
"AIRBUS AMERICAS, INC","Airbus Americas, Inc. Political Action Committee",Rep. Mike Rogers,2025-03-18,5000.00
"OLD NORTH STRATEGIES, LLC",Concerned Americans for Freedom & Opportunity PAC; Hispanic Leadership Trust; Lasting Investments Strengthening America PAC; New Energy in Washington House PAC,Hon. Hal Rogers,2025-05-12,1500.00
"OLD NORTH STRATEGIES, LLC",Concerned Americans for Freedom & Opportunity PAC; Hispanic Leadership Trust; Lasting Investments Strengthening America PAC; New Energy in Washington House PAC,Hon. Hal Rogers,2025-06-26,250.00
"AMGEN, INC.",Amgen PAC,"Rogers, Michael",2025-06-23,2500.00
"NAVIGATORS GLOBAL LLC (FORMERLY DC NAVIGATORS, LLC)",,Mike Rogers,2025-06-30,3500.00
PROTECTIVE LIFE CORPORATION,Protective Life Corporation Federal Political Action Committee ('PROTECTPAC'),Mike Rogers,2025-03-21,5000.00
STANTON PARK GROUP,,US Senate (MI) Candidate Mike Rogers,2025-06-17,500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Hal Rogers,2025-05-05,500.00
"APPLIED RESEARCH ASSOCIATES, INC.",APPLIED RESEARCH ASSOCIATES INC POLITICAL ACTION COMMITTEE ARAPAC,Rep Mike Rogers,2025-01-16,5000.00
DELOITTE LLP,Deloitte Political Action Committee,Mike Rogers,2025-03-06,5000.00
DELOITTE LLP,Deloitte Political Action Committee,Mike Rogers,2025-06-01,5000.00
NFIB (NATIONAL FEDERATION OF INDEPENDENT BUSINESS),National Federation of Independent Business Political Action Committee,Rep. Mike Rogers (AL-003-R),2025-03-05,1000.00
BOEING COMPANY,The Boeing Company Political Action Committee,Rep Hal Rogers,2025-02-27,1000.00
BOEING COMPANY,The Boeing Company Political Action Committee,Rep Hal Rogers,2025-06-27,1000.00
BOEING COMPANY,The Boeing Company Political Action Committee,Rep Mike Rogers,2025-03-20,1000.00
BOEING COMPANY,The Boeing Company Political Action Committee,Rep Mike Rogers,2025-06-17,1000.00
BOEING COMPANY,The Boeing Company Political Action Committee,Rep Mike Rogers,2025-02-27,5000.00
BOEING COMPANY,The Boeing Company Political Action Committee,Rep Hal Rogers,2025-06-27,2500.00
"INNOVATIVE FEDERAL STRATEGIES, LLC",,Rep. Mike Rogers,2025-01-22,2500.00
"INNOVATIVE FEDERAL STRATEGIES, LLC",,Rep. Hal Rogers,2025-04-22,1750.00
"INNOVATIVE FEDERAL STRATEGIES, LLC",,Rep. Mike Rogers,2025-05-01,2500.00
"LEMUNYON GROUP, LLC",,"Reps. John Carter, Tom Cole, Mario Diaz-Balart, Mike Rogers",2025-06-09,1000.00
C2 STRATEGIES,,Mike Rogers (MI),2025-06-25,500.00
"ALPINE GROUP PARTNERS, LLC.",,Hal Rogers,2025-02-10,750.00
"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",,Rep. Mike Rogers,2025-06-20,5000.00
"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",,Rep. Hal Rogers,2025-06-24,2500.00
