organization,pacs,honoree,date,amount_usd
"CARPI & CLAY, INC",,Representative Susie Lee,2025-04-07,250.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Lee, Laurel",2025-03-26,1000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Susie Lee,2025-05-20,1000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Laurel Lee,2025-04-28,1000.00
CROWELL & MORING LLP,Crowell & Moring LLP Political Action Committee (C&M PAC),Sen. Mike Lee,2025-03-12,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Lee, Laurel",2025-03-04,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Lee, Mike",2025-03-20,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Lee, Laurel",2025-05-01,1000.00
PENN AVENUE PARTNERS,,U.S. Representative Susie Lee,2025-02-26,1000.00
THORSEN FRENCH ADVOCACY LLC,,U.S. Representative Laurel Lee,2025-06-30,500.00
ASSOCIATION FOR CLINICAL ONCOLOGY,ASCO Association Political Action Committee,Rep. Laurel Lee,2025-05-28,1500.00
VANNEVAR LABS,"Vannevar Labs, Inc. PAC",Rep. Susie Lee,2025-06-25,2500.00
AMERICAN PUBLIC POWER ASSOCIATION,APPA PUBLIC OWNERSHIP OF ELECTRIC RESOURCES PAC,Sen. Mike Lee,2025-03-14,1000.00
MR. GAYLORD KENT CONRAD,,Eileen Laubacher,2025-06-21,500.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Sen. Mike Lee,2025-02-24,5000.00
PARAMOUNT GLOBAL,Paramount Global PAC,Rep. Laurel Lee,2025-05-19,1000.00
FIERCE GOVERNMENT RELATIONS,,Rep Laurel Lee,2025-06-30,500.00
FIERCE GOVERNMENT RELATIONS,,Rep Laurel Lee,2025-05-08,500.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,August Lee Pfluger II,2025-06-23,2500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Susie Lee,2025-06-11,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Summer Lee,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Summer Lee,2025-06-01,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Susie Lee,2025-06-01,2500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,HON. SUSIE LEE,2025-03-28,250.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Susie Lee,2025-02-24,2500.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Laurel Lee,2025-04-11,2500.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Mike Lee,2025-06-13,1500.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Mike Lee,2025-06-27,1000.00
"IHEARTMEDIA, INC.","iHeartMedia, Inc. PAC",Mike Lee,2025-03-26,3500.00
AMERICAN CAR RENTAL ASSOCIATION,American Car Rental Association Political Action Committee,Sen Mike Lee,2025-02-24,2500.00
"THE TRAVELERS COS., INC. AND SUBSIDIARIES","The Travelers Companies, Inc. Political Action Committee (T-PAC)",Laurel Lee,2025-06-02,1000.00
GRAYROBINSON PA,Gray Robinson PA PAC,Laurel Lee,2025-04-10,2000.00
"NVG, LLC",Asian American Action Fund,Susie Lee,2025-03-21,250.00
RYAN COSTELLO STRATEGIES,,Congresswoman Laurel Lee,2025-02-03,500.00
RYAN COSTELLO STRATEGIES,Sheeder Leadership PAC,Congresswoman Laurel Lee,2025-02-03,500.00
HOLLAND & KNIGHT LLP,,Representative Susie Lee,2025-05-22,500.00
"LJ CONSULTING, LLC",,MIKE LEE,2025-03-10,1000.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,Susie Lee for Congress,2025-06-12,2500.00
RECORDING INDUSTRY ASSOCIATION OF AMERICA,,Represenatitve Laurel Lee,2025-04-28,500.00
ACG ADVOCACY,,U.S. Representative Laurel Lee,2025-03-21,500.00
ACG ADVOCACY,,U.S. Senator Mike Lee,2025-05-07,500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Mike Lee (R),2025-01-23,3500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Susie Lee (D),2025-04-15,2500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Susie Lee (D),2025-06-16,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Laurel Lee (R),2025-06-16,1000.00
"MELTSNER STRATEGIES, LLC",,The Honorable Laurel Lee,2025-02-11,500.00
"ICEBREAKER STRATEGIES, LLC",,Susie Lee,2025-02-26,1000.00
RECORDING INDUSTRY ASSOCIATION OF AMERICA,Recording Industry Association of America PAC,Representative Laurel Lee,2025-04-28,1000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Lee, Laurel",2025-03-26,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Susie Lee,2025-02-27,2000.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Laurel Lee,2025-06-30,1000.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Laurel Lee,2025-06-26,-1000.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Laurel Lee,2025-04-28,1000.00
NATIONAL COMMITTEE TO PRESERVE SOCIAL SECURITY AND MEDICARE,,Eileen Laubac,2025-06-30,50.00
LIQUID ENERGY PIPELINE ASSOCIATION,Liquid Energy Pipeline Association PAC,Senator Mike Lee,2025-03-17,3500.00
"AVIS BUDGET GROUP, INC.","Avis Budget Group, Inc. PAC, an SSF",Mike Lee,2025-02-24,1500.00
"HEALTH POLICY SOURCE, INC.",,Eileen Laubacher,2025-05-15,500.00
"ALKERMES, INC.","Alkermes, Inc. Political Action Committee",Laurel Lee,2025-03-26,1000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Laurel Lee,2025-05-19,2500.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Sen. Mike Lee,2025-05-19,5000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Laurel Lee,2025-03-18,1000.00
