organization,pacs,honoree,date,amount_usd
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Salazar, Maria",2025-06-02,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Salazar, Maria",2025-03-20,1000.00
THORSEN FRENCH ADVOCACY LLC,,U.S. Representative Maria Salazar,2025-03-31,500.00
HB STRATEGIES,,Rep. Maria Salazar,2025-04-27,1000.00
HB STRATEGIES,,Rep. Salazar,2025-04-28,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Maria Salazar,2025-03-19,2000.00
AAR CORP.,AAR CORP. PAC,Rep. Maria Elvira Salazar,2025-06-03,2500.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Maria Elvira Salazar,2025-03-25,2000.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Salazar, Maria",2025-06-30,3500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Salazar, Maria",2025-03-06,2000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Salazar, Maria",2025-03-26,3000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Maria Salazar,2025-02-27,3500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"M Diaz-Balart, T Gonzales, J Ciscomani, M De La Cruz, G Evans, C Gimenez, N Malliotakis, B Mast, M Salazar, D Valadao",2025-02-05,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Salazar, Maria",2025-03-25,2000.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,Rep. Maria Salazar,2025-03-13,2000.00
AMERICAN RESORT DEVELOPMENT ASSN,AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC (ARDA-ROC PAC),Rep. Mar?a Salazar,2025-03-06,2000.00
AMERICAN EXPRESS COMPANY,American Express Company Political Action Committee (AXPPAC),Maria Elvira Salazar,2025-03-04,2000.00
NATIONAL ROOFING CONTRACTORS ASSOCIATION,National Roofing Contractors Association ROOF PAC,Rep. Maria Salazar,2025-06-24,2500.00
NATIONAL ROOFING CONTRACTORS ASSOCIATION,National Roofing Contractors Association ROOF PAC,Rep. Maria Salazar,2025-03-25,1000.00
EXPERIAN NORTH AMERICA,EXPERIAN NORTH AMERICA INC POLITICAL ACTION COMMITTEE EXPERIAN PAC,Rep Maria Elvira Salazar,2025-05-05,2000.00
AMERICAN COUNCIL OF LIFE INSURERS,American Council of Life Insurers PAC,"Salazar, Maria",2025-03-10,2000.00
KPMG LLP,KPMG Partners/Principals and Employees PAC,Rep. Mar?a Salazar,2025-03-18,2000.00
"CITIGROUP WASHINGTON, INC.",Citigroup Inc. PAC - Federal (Citi PAC - Federal),Maria Elvira Salazar,2025-02-21,2000.00
REGIONS FINANCIAL CORP,Regions Financial Corporation Political Action Committee,Rep Maria Elvira Salazar,2025-02-21,2000.00
INDEPENDENT COMMUNITY BANKERS OF AMERICA,ICBA PAC,"Salazar, Maria",2025-04-03,1000.00
INDEPENDENT COMMUNITY BANKERS OF AMERICA,ICBA PAC,"Salazar, Maria",2025-06-27,1000.00
INVARIANT LLC,,Congresswoman Maria Salazar,2025-06-25,500.00
THE PNC FINANCIAL SERVICES GROUP,BIPARTISAN VOLUNTARY PUBLIC AFFAIRS COMMITTEE OF THE PNC FINANCIAL SERVICES GROUP INC PNC PAC; FEDERAL Bipartisan Voluntary Public Affairs Committee of The PNC Financial Services Group Inc PNC,Rep Maria Elvira Salazar,2025-06-24,2000.00
AMERICAN LAND TITLE ASSOCIATION,American Land Title Association Title Industry PAC (TIPAC),Rep. Maria Salazar,2025-03-13,1000.00
INTERNATIONAL FRANCHISE ASSOCIATION,International Franchise Association Franchising Political Action Committee Inc,Maria Salazar,2025-05-19,2500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Maria Elvira Salazar,2025-03-07,2500.00
ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),Ernst & Young Political Action Committee,Congresswoman Maria Salazar,2025-03-12,2000.00
"CME GROUP, INC.",CME Group Inc. PAC,Rep. Maria Salazar,2025-03-13,2500.00
THE COUNCIL OF INSURANCE AGENTS AND BROKERS,Council Of Insurance Agents & Brokers PAC,Salazar For Congress,2025-03-11,2000.00
WELLS FARGO & COMPANY,Wells Fargo and Company Employee PAC (aka Wells Fargo Employee PAC); Wells Fargo and Company Employees Good Government Federal Fund II,Rep. Maria Salazar,2025-03-31,2000.00
AMERICAN FINANCIAL SERVICES ASSOCIATION,American Financial Services Association PAC,Maria Salazar,2025-04-08,2000.00
INVESTMENT COMPANY INSTITUTE,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),Rep. Maria Elvira Salazar,2025-03-06,2000.00
