organization,pacs,honoree,date,amount_usd
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Strickland, Marilyn",2025-03-11,1000.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Strickland, Marilyn",2025-05-05,2500.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Strickland, Marilyn",2025-05-10,1500.00
"K&L GATES, LLP",K&L Gates PAC,Congresswoman Marilyn Strickland,2025-05-22,500.00
THOMAS CAPITOL PARTNERS INC.,,Rep. Marilyn Strickland,2025-06-30,750.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Marilyn Strickland,2025-03-01,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Marilyn Strickland,2025-06-01,2500.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Marilyn Strickland,2025-06-24,2500.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Marilyn Strickland,2025-05-27,5000.00
OGR,,Rep. Marilyn Strickland,2025-03-30,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Marilyn Strickland,2025-06-24,1500.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Marilyn Strickland,2025-05-31,1000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Strickland, Marilyn",2025-05-29,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"G Meng, J Chu, T Duckworth, M Hirono, A Bera, P Jayapal, R Khanna, A Kim, R Krishnamoorthi, T Lieu, D Matsui, B Scott, M Strickland, M Takano, S Thanedar, J Tokuda, D Min, D Tran, S Subramanyam",2025-01-23,5000.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),"Sen. Tammy Duckworth, Sen. Andy Kim, Rep. Dave Min, Rep. Pete Aguilar, Rep. Grace Meng, Rep. Hakeem Jeffries, Rep. Derek Tran, Rep. Mairlyn Strickland, Rep. Ted Lieu, various members of Congress",2025-02-21,50000.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. Marilyn Strickland,2025-05-29,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Marilyn Strickland,2025-05-27,1000.00
CAMBIA HEALTH SOLUTIONS,Cambia Health Solutions Inc. PAC,Rep. Marilyn Strickland,2025-03-29,2500.00
CAMBIA HEALTH SOLUTIONS,Cambia Health Solutions Inc. PAC,Rep. Marilyn Strickland,2025-06-27,2500.00
TOWER 19,,Rep. Marilyn Strickland,2025-05-07,1000.00
PACIFIC DEFENSE LLC,"PACIFIC DEFENSE STRATEGIES, INC. POLITICAL ACTION COMMITTEE",Rep. Marilyn Strickland,2025-04-17,1000.00
PACIFIC DEFENSE LLC,"PACIFIC DEFENSE STRATEGIES, INC. POLITICAL ACTION COMMITTEE",Rep. Marilyn Strickland,2025-05-05,1000.00
"DISH NETWORK, LLC",ECHOSTAR CORPORATION AND DISH NETWORK CORPORATION PAC,Rep. Marilyn Strickland,2025-04-10,2500.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Rep. Marilyn Strickland,2025-05-06,2500.00
S-3 GROUP,,Marilyn Strickland,2025-04-02,1000.00
SMITH GARSON FKA SMITH DAWSON & ANDREWS,,Rep. Marilyn Strickland,2025-02-21,500.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Marilyn Strickland,2025-06-02,1000.00
BELLWETHER GOVERNMENT AFFAIRS LLC,,U.S. Representative Marilyn Strickland,2025-02-20,2500.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Rep. Marilyn Strickland,2025-06-24,2500.00
TEXTRON INC.,Textron Inc. Political Action Committee,"Strickland, Marilyn",2025-05-29,1000.00
"MOLINA HEALTHCARE, INC.",Molina PAC,Marilyn Strickland,2025-06-19,1000.00
TARGET CORPORATION,Target Corp. Citizens Political Forum,Marilyn Strickland,2025-05-30,2500.00
SOUTHWEST AIRLINES,Southwest Airlines Co. Political Action Committee,"Rep Marilyn Strickland (D-WA), Chair",2025-03-28,5000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Marilyn Strickland,2025-05-30,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",BHFS-E PC PAC (Brownstein Hyatt Farber Schreck PAC),Rep. Marilyn Strickland,2025-04-29,1000.00
ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),Ernst & Young Political Action Committee,Congresswoman Marilyn Strickland,2025-03-12,2500.00
ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),Ernst & Young Political Action Committee,Congresswoman Marilyn Strickland,2025-06-04,2500.00
ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),Ernst & Young Political Action Committee,Congresswoman Marilyn Strickland,2025-05-19,2500.00
"DESIMONE CONSULTING, LLC",,Marilyn Strickland,2025-03-31,1000.00
THE COUNCIL OF INSURANCE AGENTS AND BROKERS,Council Of Insurance Agents & Brokers PAC,Strickland for Washington,2025-04-22,2500.00
CVS HEALTH (AND SUBSIDIARIES),CVS Health PAC,Rep. Marilyn Strickland,2025-03-24,1000.00
INTEL CORPORATION,Intel Corporation Political Action Committee,Marilyn Strickland,2025-05-28,-1500.00
NATIONAL BEER WHOLESALERS ASSOCIATION,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep Marilyn Strickland,2025-03-06,1000.00
GENERAL MOTORS COMPANY,General Motors Company Political Action Committee (GM PAC),Rep. Marilyn Strickland,2025-03-03,1000.00
AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,American Institute of Certified Public Accountants Political Action Committee,Marilyn Strickland,2025-04-29,2500.00
AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,American Institute of Certified Public Accountants Political Action Committee,Marilyn Strickland,2025-03-18,2500.00
"AT&T SERVICES, INC. AND ITS AFFILIATES",AT&T Inc. Federal Political Action Committee; AT&T Inc. Ohio Employee Federal Political Action Committee,"Strickland, Marilyn",2025-06-12,1000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Marilyn Strickland,2025-03-20,1000.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,Marilyn Strickland,2025-06-29,1500.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Marilyn Strickland,2025-03-24,1000.00
CATERPILLAR INC.,Caterpillar Inc. Political Action Committee (CATPAC),Marilyn Strickland,2025-05-12,5000.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Marilyn Strickland,2025-03-24,5000.00
THE CIGNA GROUP AND SUBSIDIARIES (FORMERLY CIGNA CORPORATION AND SUBSIDIARIES),The Cigna Group Employee Political Action Committee,Rep. Marilyn Strickland,2025-04-21,2500.00
"KOUNTOUPES DENHAM CARR & REID, LLC",,Marilyn Strickland,2025-03-24,3500.00
"UNITEDHEALTH GROUP, INC.","UNITEDHEALTH GROUP, INC.","Strickland, Marilyn",2025-04-10,2500.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Marilyn Strickland,2025-05-01,1000.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Marilyn Strickland,2025-02-26,2500.00
MICROSOFT CORPORATION,MICROSOFT CORPORATION STAKEHOLDERS VOLUNTARY PAC - MSVPAC,Rep. Marilyn Strickland,2025-04-07,5000.00
AKIN GUMP STRAUSS HAUER & FELD,,U.S. Representative Marilyn Strickland,2025-02-20,2500.00
"SALTCHUK RESOURCES, INC.",Saltchuk Resources Inc. PAC,Marilyn Strickland,2025-06-19,2500.00
NUCOR CORPORATION,Nucor Corporation PAC,Marilyn Strickland,2025-06-02,2500.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Strickland, Marilyn",2025-05-07,1000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Strickland, Marilyn",2025-05-22,1000.00
ALTRIA CLIENT SERVICES LLC,,Rep. Marilyn Strickland,2025-06-27,1000.00
COMCAST CORPORATION,Comcast Corporation & NBCUniversal Political Action Committee - Federal,Rep. Marilyn Strickland,2025-04-09,2500.00
AMERICAN SOCIETY OF ANESTHESIOLOGISTS,American Society of Anesthesiologists Political Action Committee (ASA PAC),Rep. Marilyn Strickland,2025-06-13,2500.00
THOMPSON CONSULTING GROUP,,Marilyn Strickland,2025-03-20,2000.00
"AIRBUS AMERICAS, INC","Airbus Americas, Inc. Political Action Committee",Rep. Marilyn Strickland,2025-05-08,1000.00
GOOGLE CLIENT SERVICES LLC,Google LLC NetPAC,Rep. Marilyn Strickland,2025-03-07,2000.00
GOOGLE CLIENT SERVICES LLC,Google LLC NetPAC,"Reps. Lieu, Panetta, Jayapal, Bera, Case, Min, Strickland, Tokuda, Goldman, Tran, Takano, Scott, Chu, Ansari, Meng; Sen. Kim",2025-05-29,55000.00
"BLACKROCK FUNDS SERVICES GROUP, LLC",BlackRock Funds Services Group LLC Political Action Committee,Marilyn Strickland,2025-06-30,2000.00
"ELEVANCE HEALTH, INC.","Elevance Health, Inc. Political Action Committee (Elevance Health PAC)",Rep. Marilyn Strickland,2025-04-10,2500.00
"AMGEN, INC.",Amgen PAC,"Strickland, Marilyn",2025-04-01,1000.00
PWC US GROUP LLP,PricewaterhouseCoopers PAC,Rep. Marilyn Strickland (D),2025-06-19,5000.00
PWC US GROUP LLP,PricewaterhouseCoopers PAC,Rep. Marilyn Strickland (D),2025-06-19,2500.00
WASHINGTON2 ADVOCATES,,Congresswoman Marilyn Strickland,2025-03-10,1000.00
WASHINGTON2 ADVOCATES,,Congresswoman Marilyn Strickland,2025-04-29,500.00
UBS AMERICAS INC.,UBS Americas Inc. Political Action Committee (UBS PAC),Rep. Marilyn Strickland,2025-06-25,5000.00
UBS AMERICAS INC.,UBS Americas Inc. Political Action Committee (UBS PAC),Rep. Marilyn Strickland,2025-03-27,5000.00
UBS AMERICAS INC.,UBS Americas Inc. Political Action Committee (UBS PAC),Rep. Marilyn Strickland,2025-03-06,5000.00
DELOITTE LLP,Deloitte Political Action Committee,Marilyn Strickland,2025-04-08,5000.00
DELOITTE LLP,Deloitte Political Action Committee,Marilyn Strickland,2025-06-30,5000.00
BOEING COMPANY,The Boeing Company Political Action Committee,Rep Marilyn Strickland,2025-06-17,1000.00
BOEING COMPANY,The Boeing Company Political Action Committee,Rep Marilyn Strickland,2025-05-27,1000.00
AMAZON.COM SERVICES LLC,Amazon.com Services LLC Separate Segregated Fund (Amazon PAC),Rep. Marilyn Strickland,2025-02-18,2500.00
WALGREEN COMPANY,WALGREEN CO PAC WalgreensPAC,Rep Marilyn Strickland,2025-05-05,2500.00
"CHARTER COMMUNICATIONS, INC.",Charter Communications Inc. Political Action Committee,Rep. Marilyn Strickland,2025-03-21,2500.00
THE HOME DEPOT,The Home Depot Inc. Political Action Committee,"Strickland, Marilyn",2025-02-21,5000.00
VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES,"Verizon Communications, Inc. Political Action Committee (Verizon PAC)",Rep. Marilyn Strickland,2025-03-19,1000.00
KING & SPALDING LLP,KING & SPALDING NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT,"STRICKLAND, MARILYN (WA-10)",2025-03-28,2500.00
"COUPANG, INC.","Coupang, Inc. Company PAC (CouPAC)",Rep Marilyn Strickland,2025-04-29,3500.00
"COUPANG, INC.","Coupang, Inc. Company PAC (CouPAC)",Rep Marilyn Strickland,2025-05-13,1500.00
KING & SPALDING LLP,KING & SPALDING NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT,"STRICKLAND, MARILYN (WA-10)",2025-02-25,2500.00
UPS (UNITED PARCEL SERVICE),Protecting Our Vote PAC,Strickland for Washington,2025-03-31,2500.00
"BLUE ORIGIN, LLC",Blue Origin LLC Political Action Committee (Blue Origin PAC),Marilyn Strickland,2025-06-06,2500.00
