organization,pacs,honoree,date,amount_usd
"NASDAQ, INC.","Nasdaq, Inc. PAC",Rep. Sam Liccardo,2025-03-24,1000.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Liccardo, Sam",2025-06-02,1500.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. Sam Liccardo,2025-05-08,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Liccardo, Sam",2025-03-13,359.54
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Liccardo, Sam",2025-03-13,1140.46
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Liccardo, Sam",2025-06-24,2000.00
FORBES-TATE,,Sam Liccardo,2025-06-05,500.00
VANNEVAR LABS,"Vannevar Labs, Inc. PAC",Rep. Sam Liccardo,2025-04-01,1000.00
"COINBASE, INC.","Coinbase, Inc. Innovation PAC",Rep. Sam Liccardo,2025-06-25,1000.00
"DOORDASH, INC.","DoorDash, Inc. Political Action Committee (DashPAC)",Rep. Sam Liccardo,2025-04-07,1000.00
LINCOLN PARK GROUP L.L.C.,,Rep. Sam Liccardo,2025-06-09,500.00
THE OPTIONS CLEARING CORPORATION,Options Clearing Corporation PAC,Congressman Sam Liccardo,2025-06-23,1000.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Sam Liccardo,2025-05-30,1000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Sam Liccardo,2025-03-06,2500.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Sam Liccardo,2025-06-24,2500.00
INVARIANT LLC,,Rep. Sam Liccardo,2025-05-14,250.00
"THE CAPITAL GROUP COMPANIES, INC. AND ITS AFFILIATES",The Capital Group Companies Inc Political Action Committee,Rep Sam Liccardo,2025-05-29,5000.00
"NVG, LLC",Asian American Action Fund,Sam Liccardo,2025-06-16,250.00
"JAZZ PHARMACEUTICALS, INC.","JAZZ PHARMACEUTICALS, INC. POLITICAL ACTION COMMITTEE",Rep. Sam Liccardo,2025-04-03,2500.00
"CROSSROADS STRATEGIES, LLC",,Sam Liccardo,2025-05-15,500.00
"MEHLMAN CONSULTING, INC.",,Rep. Sam Liccardo,2025-06-22,250.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Sam Liccardo,2025-06-24,1000.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,Liccardo for Congress,2025-06-12,1000.00
APOLLO GOVERNMENT RELATIONS,,Rep. Sam Liccardo,2025-06-23,250.00
INVARIANT LLC,,Rep. Sam Liccardo (D-CA),2025-05-05,500.00
AKIN GUMP STRAUSS HAUER & FELD,,Congressman Sam Liccardo,2025-06-18,500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Liccardo, Sam",2025-05-29,1000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Liccardo, Sam",2025-06-24,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Sam Liccardo,2025-05-12,1500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Sam Liccardo,2025-02-27,3500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"G Stanton, K Schrier, P Ryan, H Scholten, G Landsman, B Pettersen, E Sykes, S McBride, D Beyer, J Bynum, S Liccardo, H Stevens, B Schneider, et al.",2025-01-23,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Liccardo, Sam",2025-03-25,2000.00
WESTERN ALLIANCE BANCORPORATION,WESTERN ALLIANCE BANCORPORATION POLITICAL ACTION COMMITTEE (WABPAC),Rep. Sam Liccardo,2025-01-29,2500.00
WESTERN ALLIANCE BANCORPORATION,WESTERN ALLIANCE BANCORPORATION POLITICAL ACTION COMMITTEE (WABPAC),Rep. Sam Liccardo,2025-04-28,2500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Sam Liccardo,2025-03-05,1000.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),Rep. Sam Liccardo,2025-06-18,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Sam Liccardo,2025-02-05,2500.00
"TAI GINSBERG & ASSOCIATES, LLC",,Hon. Sam Liccardo,2025-02-24,1250.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),Rep. Sam Liccardo,2025-05-21,1000.00
"TD BANK, NA",TD Bank N.A. Political Action Committee,Sam Liccardo,2025-03-11,1000.00
"COINBASE, INC.",,Sam Liccardo,2025-06-26,1000.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Sam Liccardo,2025-04-25,50.00
DISCOVER FINANCIAL SERVICES,Discover Financial Services Political Action Committee,Sam Liccardo,2025-04-01,1000.00
"GENENTECH, INC",Genentech Inc. Political Action Committee (GenenPAC),Rep. Sam Liccardo,2025-06-24,1000.00
BIOMARIN PHARMACEUTICAL INC.,BIOMARIN PHARMACEUTICAL INC. POLITICAL ACTION COMMITTEE AKA BIOMARIN PAC,REP. SAM LICCARDO,2025-06-09,1000.00
"K2 STRATEGIES, LLC",,Representative Sam Liccardo,2025-02-26,1250.00
EXPERIAN NORTH AMERICA,EXPERIAN NORTH AMERICA INC POLITICAL ACTION COMMITTEE EXPERIAN PAC,Rep Sam Liccardo,2025-05-05,1000.00
"SIEMENS MEDICAL SOLUTIONS USA, INC",SIEMENS HEALTHINEERS PAC THE EMPLOYEE FUNDED POLITICAL ACTION COMMITTEE OF SIEMENS MEDICAL SOLUTION,Rep Sam Liccardo,2025-05-10,1000.00
SELECT MEDICAL HOLDINGS CORPORATION,Select Medical Corporation PAC,Rep. Sam Liccardo,2025-05-12,1000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Sam Liccardo,2025-03-04,500.00
"CASSIDY & ASSOCIATES, INC.",,Representative Sam Liccardo,2025-06-17,250.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Rep. Sam Liccardo,2025-04-22,1500.00
WINNING STRATEGIES WASHINGTON,Winning Strategies Washington PAC,Rep. Sam Liccardo,2025-06-25,500.00
JOHN HANCOCK LIFE INSURANCE COMPANY (U.S.A),John Hancock Life Insurance Company (USA) Federal PAC,Representative Sam Liccardo,2025-03-25,1000.00
"CITIGROUP WASHINGTON, INC.",Citigroup Inc. PAC - Federal (Citi PAC - Federal),Sam Liccardo,2025-03-27,1000.00
REGIONS FINANCIAL CORP,Regions Financial Corporation Political Action Committee,Rep Sam Liccardo,2025-06-03,1000.00
INDEPENDENT COMMUNITY BANKERS OF AMERICA,ICBA PAC,"Liccardo, Sam",2025-03-25,1000.00
"ABBVIE, INC.",AbbVie Political Action Committee,Rep. Sam Liccardo,2025-02-12,2500.00
"CROSSROADS STRATEGIES, LLC",,Rep. Sam Liccardo,2025-05-14,500.00
AMERICAN LAND TITLE ASSOCIATION,American Land Title Association Title Industry PAC (TIPAC),Rep. Sam Liccardo,2025-06-24,2500.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Sam Liccardo,2025-03-18,1000.00
NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS,NAIFAPAC,"Liccardo, Sam",2025-05-21,2500.00
HNTB CORPORATION,HNTB Holdings Ltd. PAC,Rep. Sam Liccardo,2025-04-23,1000.00
PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,,Sam Liccardo,2025-06-19,1000.00
