organization,pacs,honoree,date,amount_usd
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Warner, Mark",2025-02-20,2500.00
"K&L GATES, LLP",K&L Gates PAC,Senator Mark Warner,2025-06-10,2500.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Sen. Mark Warner,2025-06-25,1000.00
CROWELL & MORING LLP,Crowell & Moring LLP Political Action Committee (C&M PAC),Sen. Mark Warner,2025-06-11,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Warner, Mark",2025-03-05,1500.00
PENN AVENUE PARTNERS,,U.S. Senator Mark Warner,2025-03-26,1000.00
PENN AVENUE PARTNERS,,U.S. Senator Mark Warner,2025-06-10,1000.00
"GREENBERG TRAURIG, LLP",,Senator Mark Warner,2025-03-10,1000.00
FGS GLOBAL (US) LLC (FKA FGH HOLDINGS LLC),,Senator Mark R. Warner,2025-04-02,1000.00
NATIONAL ASSOCIATION OF SOCIAL WORKERS,NASW-PACE,Mark Warner,2025-03-28,1500.00
CAPITOL COUNSEL LLC,,Mark Warner,2025-03-31,1000.00
CUBIC CORPORATION,Cubic Corporation Employees Political Action Committee,Sen Mark R Warner,2025-04-07,3500.00
HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),The Hartford Insurance Group Inc Federal PAC AKA HARTFORD ADVOCATES FEDERAL FUND; The Hartford Insurance Group Inc PAC AKA THE HARTFORD ADVOCATES FUND,Sen Mark R Warner,2025-02-11,1000.00
HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),The Hartford Insurance Group Inc Federal PAC AKA HARTFORD ADVOCATES FEDERAL FUND; The Hartford Insurance Group Inc PAC AKA THE HARTFORD ADVOCATES FUND,Sen Mark R Warner,2025-05-05,1000.00
"MEHLMAN CONSULTING, INC.",,Senator Mark Warner,2025-06-27,1000.00
AMERICAN AMBULANCE ASSOCIATION,American Ambulance Association Federal PAC,Mark Warner,2025-04-16,1000.00
VANNEVAR LABS,"Vannevar Labs, Inc. PAC",Sen. Mark Warner,2025-06-05,2500.00
MR. GAYLORD KENT CONRAD,,Senator Mark Warner,2025-06-03,2000.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Sen. Mark Warner,2025-06-25,2500.00
FS VECTOR LLC,,Senator Mark Warner,2025-02-19,2000.00
PENN AVENUE PARTNERS,,U.S. Senator Mark Warner,2025-03-25,1000.00
PENN AVENUE PARTNERS,,U.S. Senator Mark Warner,2025-06-13,1000.00
FOCUS DC LLC,,U.S. Senator Mark Warner,2025-01-14,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Sen. Mark Warner,2025-06-17,1000.00
"TARPLIN, DOWNS & YOUNG, LLC",,Sen. Mark Warner,2025-03-03,1000.00
THOMAS CAPITOL PARTNERS INC.,,Sen. Mark Warner,2025-03-31,500.00
STEPTOE LLP,Steptoe PAC,Friends of Mark Warner,2025-03-17,1000.00
PARAMOUNT GLOBAL,Paramount Global PAC,Senator Mark Warner,2025-03-19,1000.00
"COINBASE, INC.","Coinbase, Inc. Innovation PAC",Sen. Mark Warner,2025-03-25,1000.00
"DOORDASH, INC.","DoorDash, Inc. Political Action Committee (DashPAC)",Sen. Mark Warner,2025-03-07,1000.00
VERTEX PHARMACEUTICALS INCORPORATED,Vertex Pharmaceuticals Incorporated PAC,Sen. Mark Robert Warner,2025-02-05,5000.00
NATIONAL CONFECTIONERS ASSOCIATION,National Confectioners Association of the United States Inc Political Action Committee Candy PAC,Sen Mark R Warner,2025-06-14,1000.00
THORN RUN PARTNERS,,Sen. Mark Warner,2025-03-26,500.00
THORN RUN PARTNERS,,Sen. Mark Warner,2025-04-19,500.00
"CASSIDY & ASSOCIATES, INC.",,Mark Warner,2025-03-28,1000.00
FINANCIAL SERVICES FORUM,Financial Services Forum PAC,Mark Warner,2025-03-18,1000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Mark R Warner,2025-02-25,1000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Mark R Warner,2025-03-25,500.00
ANCHOR GROUP LLC,,Sen. Mark Warner,2025-05-01,3500.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Mark Warner,2025-05-30,2500.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Mark Warner,2025-06-30,2500.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Senator Mark Warner,2025-06-24,1500.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Senator Mark Warner,2025-06-24,1000.00
"DIRECT SUPPLY, INC.",Direct Supply Inc Partners PAC DSI Partners PAC,Sen Mark R Warner,2025-06-26,5000.00
INVARIANT LLC,,Sen. Mark Warner,2025-01-15,500.00
INVARIANT LLC,,Sen. Mark Warner,2025-04-10,3500.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Mark Warner,2025-03-03,1000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Mark Warner,2025-06-13,2000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Mark Warner,2025-06-13,3000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Mark Warner,2025-06-23,5000.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Sen Mark R Warner,2025-02-26,5000.00
"THE CAPITAL GROUP COMPANIES, INC. AND ITS AFFILIATES",The Capital Group Companies Inc Political Action Committee,Sen Mark R Warner,2025-03-27,5000.00
AMAZON.COM SERVICES LLC,,Senator Mark Warner,2025-03-31,5000.00
AKIN GUMP STRAUSS HAUER & FELD,,Senator Mark Warner,2025-03-08,2450.00
AKIN GUMP STRAUSS HAUER & FELD,,Senator Mark Warner,2025-04-24,5000.00
THORN RUN PARTNERS,,Mark Warner,2025-06-30,1000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Mark Warner Victory Fund,2025-05-07,3500.00
"KELLOGG, BROWN AND ROOT (KBR)","KBR, Inc. PAC",Sen. Mark Warner,2025-01-16,2500.00
SEMICONDUCTOR INDUSTRY ASSOCIATION,,Sen. Mark Warner,2025-06-24,2500.00
LOT SIXTEEN LLC,,Mark Warner,2025-04-30,250.00
CAPITOL COUNSEL LLC,,Sen. Mark Warner (D-VA),2025-03-31,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Mark Warner (D),2025-03-17,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Mark Warner (D),2025-04-15,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Mark Warner (D),2025-06-16,1000.00
"BL PARTNERS GROUP, LLC",All For Our country PAC; Hoops PAC; Kitten PAC,Senator Mark Warner,2025-03-18,1000.00
"BL PARTNERS GROUP, LLC",All For Our country PAC; Hoops PAC; Kitten PAC,Senator Warner,2025-05-06,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Mark Warner,2025-03-19,3000.00
"MELTSNER STRATEGIES, LLC",,The Honorable Mark Warner,2025-02-20,500.00
"KOUNTOUPES DENHAM CARR & REID, LLC",Congressional Progressive Caucus PAC; Equality PAC; People's Voice PAC,Mark Warner for Virginia,2025-06-18,250.00
