organization,pacs,honoree,date,amount_usd
"COINBASE, INC.","Coinbase, Inc. Innovation PAC",Rep. Warren Davidson,2025-06-25,2500.00
NATIONAL TELECOMMUNICATIONS COOPERATIVE ASSOCIATION,NTCA Rural Broadband PAC,"Davidson, Warren",2025-05-30,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Warren Davidson,2025-05-07,1000.00
"FEDERAL HALL POLICY ADVISORS, LLC",,Rep. Warren Davidson (R-OH),2025-06-30,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Warren Davidson,2025-06-18,2500.00
WESTERN ALLIANCE BANCORPORATION,WESTERN ALLIANCE BANCORPORATION POLITICAL ACTION COMMITTEE (WABPAC),Rep. Warren Davidson,2025-04-28,2500.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),Rep. Warren Davidson,2025-03-19,1000.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,Rep. Warren Davidson,2025-04-16,2000.00
CONSUMER BANKERS ASSOCIATION,Consumer Bankers Association PAC,Warren Davidson,2025-04-09,1000.00
NATIONAL ROOFING CONTRACTORS ASSOCIATION,National Roofing Contractors Association ROOF PAC,Rep. Warren Davidson,2025-05-13,1000.00
"CITIGROUP WASHINGTON, INC.",Citigroup Inc. PAC - Federal (Citi PAC - Federal),Warren Davidson,2025-05-01,2000.00
ARENTFOX SCHIFF LLP,,Warren Davidson,2025-05-19,500.00
WINNING STRATEGIES WASHINGTON,,Beth Davidson,2025-04-23,100.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Warren Davidson,2025-05-07,2500.00
ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),Ernst & Young Political Action Committee,Congressman Warren Davidson,2025-06-24,5000.00
THE COUNCIL OF INSURANCE AGENTS AND BROKERS,Council Of Insurance Agents & Brokers PAC,Davidson for Congress,2025-05-07,2500.00
