organization,pacs,honoree,date,amount_usd
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"LaLota, Nick",2025-05-14,1000.00
DLA PIPER LLP (US),,Nick Lalota,2025-05-01,500.00
THOMAS CAPITOL PARTNERS INC.,,Rep. Nick Lalota,2025-06-30,250.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Nick LaLota,2025-03-27,5000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Nicholas LaLota,2025-03-31,5000.00
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,Nick Lalota,2025-06-04,2500.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Nick LaLota,2025-02-26,5000.00
HEINEKEN USA,HEINEKEN USA INC GOOD GOVERNMENT FUND,Rep Nick LaLota,2025-06-24,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Nick LaLota,2025-06-16,1000.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"LaLota, Nick",2025-06-24,1000.00
ACG ADVOCACY,,U.S. Representative Nick LaLota,2025-03-27,1000.00
"MELTSNER STRATEGIES, LLC",,The Honorable Nick LaLota for Congress,2025-04-28,500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"LaLota, Nick",2025-05-07,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Nick LaLota,2025-02-27,3500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Nick LaLota,2025-03-18,1000.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,NICK LALOTA,2025-06-24,3000.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,NICK LALOTA,2025-05-06,1000.00
ACG ADVOCACY,,U.S. Representative Nick LaLota,2025-03-17,1000.00
"ERVIN GRAVES STRATEGY GROUP, LLC","America's Future, Together PAC",Nick LaLota,2025-03-24,500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Nick LaLota,2025-03-03,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Nick LaLota,2025-05-19,2000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Nick LaLota,2025-05-19,2500.00
MCCARTHY ADVANCED CONSULTING LLC,,Nick LaLota,2025-06-30,500.00
JOHN J. FASO CONSULTING LLC,,Rep. Nick LaLota,2025-06-29,500.00
THE AES CORPORATION,The AES Corporation Political Action Committee,Nick LaLota,2025-03-17,1000.00
THE AES CORPORATION,The AES Corporation Political Action Committee,Nick LaLota,2025-06-25,1000.00
NATIONAL POSTAL MAIL HANDLERS UNION,Nat'l Postal Mail Handlers Union Pac aff. with LIUNA PAC,Nick LaLota,2025-03-11,1000.00
TIBER CREEK GROUP,Republican Italian American Committee,Congerssman Nick LaLota,2025-06-30,500.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Rep. Nick LaLota,2025-06-30,1000.00
