organization,pacs,honoree,date,amount_usd
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"DeLauro, Rosa",2025-03-03,1500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"DeLauro, Rosa",2025-02-13,1500.00
ASSOCIATION FOR CLINICAL ONCOLOGY,ASCO Association Political Action Committee,Rep. Rosa DeLauro,2025-03-12,1500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Rosa DeLauro,2025-02-03,5000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Rosa DeLauro,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Rosa DeLauro,2025-06-01,2500.00
CORRIGAN & USSERY LLC,,Rossa DeLauro,2025-04-07,2000.00
"JAY B. LEVIN, LEVIN,PAOLINO & CHRIST GOVENMENT REALTIONS CONSULTING",,Rosa DeLauro,2025-04-01,100.00
"BECTON, DICKINSON AND COMPANY",BD PAC,Rep. Rosa DeLauro (D),2025-06-23,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Rosa DeLauro,2025-05-19,1500.00
"BALCH & BINGHAM, LLP",Balch and Bingham LLP Federal Political Committee,Rep. Rosa DeLauro,2025-05-05,2500.00
ALZHEIMER'S ASSOCIATION,Alzheimer's Impact Movement PAC(AIM Exec Director position),Rep Rosa L DeLauro,2025-05-16,5000.00
ALZHEIMER'S ASSOCIATION,Alzheimer's Impact Movement PAC(AIM Exec Director position),Rep Rosa L DeLauro,2025-06-24,5000.00
"O'NEILL, ATHY & CASEY, P.C.",,U.S. Representative Rosa DeLauro and Democratic candidates for U.S. House,2025-06-24,1000.00
"NVG, LLC",,Rep. Rosa DeLauro,2025-05-14,1000.00
"LINCHPIN STRATEGIES, LLC",,Rosa DeLauro,2025-06-15,1000.00
PITNEY BOWES INC.,Pitney Bowes Inc. Political Action Committee,Rosa DeLauro,2025-03-04,1500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Rosa DeLauro,2025-06-03,2500.00
COMMUNICATIONS WORKERS OF AMERICA,CWA-COPE PCC,ROSA DELAURO,2025-06-24,5000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Rosa DeLauro,2025-02-13,1500.00
LABORERS' INTERNATIONAL UNION OF NORTH AMERICA,Laborers International Union of North America (LIUNA PAC),"DeLauro, Rosa",2025-06-04,2500.00
AMERICAN ACADEMY OF NEUROLOGY,American Academy of Neurology BrainPAC,"DeLauro, Rosa",2025-06-18,2500.00
KELLEY DRYE & WARREN LLP,Kelley Drye & Warren Political Action Committee,Rep. Rosa DeLauro,2025-06-23,2500.00
AMERICAN HOTEL & LODGING ASSOCIATION,American Hotel and Lodging Association Political Action Committee HotelPAC,Rep Rosa L DeLauro,2025-03-25,5000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Rosa L DeLauro,2025-04-16,1500.00
AMERICAN FEDERATION OF TEACHERS,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION (AFTCOPE)",Representative Rosa DeLauro,2025-03-13,5000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Rosa DeLauro,2025-03-19,2000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Rosa DeLauro,2025-03-20,5000.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,Rosa DeLauro,2025-04-22,5000.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,Rosa DeLauro,2025-06-29,5000.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Rosa DeLauro,2025-03-10,2500.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Rosa DeLauro,2025-05-13,1500.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Rosa DeLauro,2025-06-23,500.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Rosa DeLauro,2025-06-23,1000.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Rosa DeLauro,2025-02-27,2500.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Rosa DeLauro,2025-05-20,2500.00
ANIMAL WELLNESS ACTION,Animal Wellness Action PAC,"DELAURO, ROSA L",2025-06-25,1000.00
