organization,pacs,honoree,date,amount_usd
NATIONAL MILK PRODUCERS FEDERATION,,Rep. Zoe Lofgren,2025-02-13,250.00
"K&L GATES, LLP",K&L Gates PAC,Congresswoman Zoe Lofgren,2025-03-25,1000.00
AMERICAN HORTICULTURE INDUSTRY ASSOCIATION,,Zoe Lofgren,2025-03-06,1000.00
HB STRATEGIES,,Rep. Lofgren,2025-06-30,1000.00
HB STRATEGIES,,Zoe Lofgren,2025-02-26,1000.00
"AMERICAN INTERNATIONAL GROUP, INC.",,Zoe Lofgren,2025-06-25,250.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Zoe Lofgren,2025-06-01,2500.00
SALT POINT STRATEGIES,,U.S. Representative Zoe Lofgren,2025-04-02,1000.00
SALT POINT STRATEGIES,,U.S. Representative Zoe Lofgren,2025-05-16,1000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Zoe Lofgren,2025-06-23,2500.00
"IHEARTMEDIA, INC.","iHeartMedia, Inc. PAC",Zoe Lofgren,2025-03-24,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Zoe Lofgren,2025-03-28,1000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"R Torres, M Takano, B Balint, J Johnson, D Wasserman Schultz, E Randall, L Fletcher, M Waters, M Quigley, R Neal, R Garcia, S McBride, S Peters, T Leger Fernandez, Z Lofgren",2025-02-05,5000.00
INFORMATION TECHNOLOGY INDUSTRY COUNCIL,INFORMATION TECHNOLOGY INDUSTRY COUNCIL PAC (ITI PAC),REP. ZOE LOFGREN,2025-03-31,1500.00
"FEDERAL STREET STRATEGIES, LLC",,Rep. Zoe Lofgren,2025-05-26,500.00
"CISCO SYSTEMS, INC",,Rep. Zoe Lofgren,2025-06-30,1000.00
AMERICAN EXPRESS COMPANY,American Express Company Political Action Committee (AXPPAC),Zoe Lofgren,2025-06-12,1000.00
TEAM HALLAHAN LLC,,Zoe Lofgren,2025-03-10,1000.00
HNTB CORPORATION,HNTB Holdings Ltd. PAC,Rep. Zoe Lofgren,2025-04-14,1000.00
AMERICAN HOTEL & LODGING ASSOCIATION,American Hotel and Lodging Association Political Action Committee HotelPAC,Rep Zoe Lofgren,2025-03-25,2500.00
INVARIANT LLC,,Zoe Lofgren,2025-03-29,1000.00
ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),Ernst & Young Political Action Committee,Congresswoman Zoe Lofgren,2025-03-12,5000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Zoe Lofgren,2025-02-14,1000.00
"BEST BUY CO., INC.","BEST BUY CO., INC. EMPLOYEE POLITICAL FORUM",Rep. Zoe Lofgren (D-CA),2025-03-27,1000.00
NATIONAL ASSOCIATION OF CONVENIENCE STORES,National Association of Convenience Stores PAC,Rep. Zoe Lofgren (D),2025-03-19,5000.00
INTEL CORPORATION,Intel Corporation Political Action Committee,Zoe Lofgren,2025-03-21,1000.00
INTEL CORPORATION,Intel Corporation Political Action Committee,Zoe Lofgren,2025-05-28,1000.00
AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,American Institute of Certified Public Accountants Political Action Committee,Zoe Lofgren,2025-03-03,5000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Zoe Lofgren,2025-05-13,2000.00
COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,Cognizant Technology Solutions Corporation Political Action Committee (Cognizant PAC),Zoe Lofgren,2025-03-19,1500.00
MONUMENT ADVOCACY,,Zoe Lofgren,2025-06-30,2500.00
HOLLAND & KNIGHT LLP,Holland & Knight Committee for Effective Government,Rep. Zoe Lofgren,2025-05-09,1000.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Zoe Lofgren,2025-02-27,2500.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Zoe Lofgren,2025-05-21,1000.00
NATIONAL GROCERS ASSOCIATION,National Grocers Association Grocers PAC,Zoe Lofgren,2025-03-24,1000.00
PERATON CORP.,PERATON CORP. POLITICAL ACTION COMMITTEE (A.K.A. 'PERATON PAC'),"Lofgren, Zoe",2025-06-18,2500.00
