organization,pacs,honoree,date,amount_usd
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Plaskett, Stacey",2025-03-13,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Plaskett, Stacey",2025-05-29,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",DSCC,Stacey Plaskett,2025-03-20,1500.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Stacey Plaskett,2025-05-30,1500.00
OGR,,Rep. Stacey Plaskett,2025-03-07,1000.00
OGR,,Rep. Stacey Plaskett,2025-06-16,3500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Stacey Plaskett,2025-06-24,1500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Stacey Plaskett (D),2025-01-23,2500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Stacey Plaskett (D),2025-05-19,1000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Plaskett, Stacey",2025-06-24,2500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Plaskett, Stacey",2025-03-18,2500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Plaskett, Stacey",2025-06-11,2500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Stacey Plaskett,2025-06-17,2500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Plaskett, Stacey",2025-05-07,2500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Stacey Plaskett,2025-06-09,4000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Stacey Plaskett,2025-03-18,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)","Reps. Terri Sewell, Joyce Beatty, Troy Carter, Steven Horsford, Glenn Ivey, Robin Kelly, Lucy McBath, Stacey Plaskett, and Frederica Wilson",2025-03-06,40000.00
AMERICAN ACADEMY OF PHYSICIAN ASSOCIATES,American Academy of Physician Associates PAC,Rep. Stacey Plaskett,2025-02-14,1000.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),Rep. Stacey Plaskett,2025-05-21,2500.00
