organization,pacs,honoree,date,amount_usd
EXACT SCIENCES,Catherine Cortez Masto for Senate; Derek Tran for Congress; Morgan McGarvey for Congress; Stand with Sanchez,Catherine Cortez Masto for Senate,2025-05-28,1000.00
EXACT SCIENCES,Angie Craig for Minnesota; Catherine Cortez Masto for Senate; Derek Tran for Congress; Morgan McGarvey for Congress; Stand with Sanchez,Catherine Cortez Masto for Senate,2025-05-28,1000.00
"K&L GATES, LLP",,Sen. Catherine Cortez Masto,2025-05-20,500.00
"K&L GATES, LLP",K&L Gates PAC,Senator Catherine Cortez Masto,2025-05-20,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Mast, Brian",2025-04-15,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Cortez Masto, Catherine",2025-02-13,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Mast, Brian",2025-05-29,1000.00
THORSEN FRENCH ADVOCACY LLC,,U.S. Representative Brian Mast,2025-06-30,500.00
"CASSIDY & ASSOCIATES, INC.",,Senator Catherine Cortez Masto,2025-04-08,1000.00
BARRICK GOLD OF NORTH AMERICA,,Catherine Cortez Masto for Senate,2025-04-11,1000.00
VENN STRATEGIES,ESCA PAC,Catherine Cortez Masto,2025-01-29,5000.00
"TARPLIN, DOWNS & YOUNG, LLC",,Catherine Cortez Masto for Senate,2025-01-16,2000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Catherine Cortez Masto,2025-06-16,5000.00
"BACARDI NORTH AMERICA (FORMERLY BACARDI USA, INC)","Bacardi USA, Inc. Political Action Committee",Brian Mast,2025-02-26,1000.00
THORN RUN PARTNERS,,Senator Cortez Masto,2025-01-15,1500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Catherine Cortez Masto,2025-05-13,5000.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Catherine Cortez Masto,2025-06-23,2500.00
DYKEMA GOSSETT PLLC,Dykema Gossett Federal PAC,Senator Catherine Cortez Masto,2025-06-19,1000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Senator Catherine Cortez Masto,2025-01-28,5000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Catherine Cortez-Masto,2025-03-03,5000.00
"THE CAPITAL GROUP COMPANIES, INC. AND ITS AFFILIATES",The Capital Group Companies Inc Political Action Committee,Sen Catherine Cortez Masto,2025-05-29,5000.00
HEINEKEN USA,HEINEKEN USA INC GOOD GOVERNMENT FUND,Sen Catherine Cortez Masto,2025-06-24,1000.00
"COURIER PLUS, INC. DBA DUTCHIE","Courier Plus, Inc. d/b/a Dutchie Political Action Committee",Rep. Brian Mast,2025-06-13,1000.00
