organization,pacs,honoree,date,amount_usd
"CARPI & CLAY, INC",,Representative Emilia Sykes,2025-04-07,250.00
"TORREY ADVISORY GROUP (FORMERLY MICHAEL TORREY ASSOCIATES, LLC)",,Rep. Emilia Sykes,2025-03-29,250.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Emilia Sykes,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Emilia Sykes,2025-06-01,2500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,HON. EMILIA SYKES,2025-03-28,250.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Emilia Sykes,2025-03-05,5000.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Emilia Sykes,2025-04-29,5000.00
BRIDGESTONE AMERICAS INC.,Bridgestone Americas Inc. PAC,Rep. Emilia Sykes,2025-03-25,1500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Emilia Sykes,2025-05-05,2500.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,Emilia Sykes for Congress,2025-06-12,2500.00
NATIONAL PORK PRODUCERS COUNCIL,National Pork Producers Council Pork PAC,"Rep. Greg Stanton, Rep. Kim Schrier, Rep. Pat Ryan, Rep. Hillary Scholten, Rep. Greg Landsman, Rep. Brittany Pettersen, Rep. Emilia Sykes, Rep. Sarah McBride, Rep. Don Beyer, Rep. Brad Schneider",2025-03-17,5000.00
NATIONAL CHICKEN COUNCIL,National Chicken Council PAC,Emilia Sykes for Congress,2025-04-22,1000.00
UTILITY WORKERS UNION OF AMERICA,UWUA Committee on Political Education,Rep. Emilia Sykes,2025-04-17,1000.00
THE GOODYEAR TIRE & RUBBER COMPANY,Goodyear Good Government Fund,Representative Emilia Sykes,2025-06-17,2500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"G Stanton, K Schrier, P Ryan, H Scholten, G Landsman, B Pettersen, E Sykes, S McBride, D Beyer, J Bynum, S Liccardo, H Stevens, B Schneider, et al.",2025-01-23,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Sykes, Emilia",2025-04-29,5000.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,EMILIA SYKES,2025-05-13,1000.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),"Rep. Maxwell Frost, Rep. Emilia Sykes, Chair Yvette D. Clarke, Rep. Bobby Scott",2025-02-21,50000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Emilia Sykes,2025-06-24,1000.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Emilia Sykes,2025-04-25,50.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Emilia Sykes,2025-03-27,1000.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Emilia Sykes,2025-06-25,1000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Emilia Sykes,2025-06-25,500.00
TARGET CORPORATION,Target Corp. Citizens Political Forum,Emilia Sykes,2025-06-26,1000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Emilia Sykes,2025-03-11,2500.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Emilia Sykes,2025-06-18,2000.00
DELL TECHNOLOGIES INC.,"Dell Technologies, Inc. Political Action Committee",Rep. Emilia Sykes,2025-06-10,2500.00
DELL TECHNOLOGIES INC.,"Dell Technologies, Inc. Political Action Committee",Rep. Emilia Sykes,2025-05-12,2500.00
AMERICAN MARITIME OFFICERS,American Maritime Officers Retirees Association; American Maritime Officers Voluntary Political Action Fund; District 2A TTWISEU Voluntary Political Action Fund,Rep. Emilia Sykes,2025-03-06,1000.00
AMERICAN HOTEL & LODGING ASSOCIATION,American Hotel and Lodging Association Political Action Committee HotelPAC,Rep Emilia Sykes,2025-05-12,2500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Emilia Sykes,2025-04-24,1000.00
AMERICAN FEDERATION OF TEACHERS,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION (AFTCOPE)",Representative Emilia Sykes,2025-03-27,5000.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Emilia Sykes,2025-03-06,3000.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Emilia Sykes,2025-05-13,5000.00
GENERAL MOTORS COMPANY,General Motors Company Political Action Committee (GM PAC),Rep. Emilia Sykes,2025-03-24,1000.00
REPRODUCTIVE FREEDOM FOR ALL,Reproductive Freedom for All PAC,Emilia Sykes,2025-06-18,2500.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Emilia Sykes,2025-03-20,2000.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,Emilia Sykes,2025-03-18,1500.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Emilia Sykes,2025-05-14,1000.00
AKIN GUMP STRAUSS HAUER & FELD,,Honorable Emilia Sykes,2025-06-24,500.00
THE KRAFT HEINZ COMPANY,The Kraft Heinz Company Political Action Committee KraftHeinzPAC,Rep Emilia Sykes,2025-06-25,1000.00
AMERICAN OPTOMETRIC ASSOCIATION,AOA-PAC,Congresswoman Emilia Sykes,2025-03-20,2000.00
HOLLAND & KNIGHT LLP,Holland & Knight Committee for Effective Government,"Rep. Greg Stanton, Rep. Kim Schrier, Rep. Pat Ryan, Rep. Hillary Scholten, Rep. Greg Landsman, Rep. Brittany Pettersen, Rep. Emilia Sykes, Rep. Sarah McBride, Rep. Don Beyer, Rep. Brad Schneider",2025-06-04,5000.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Emilia Sykes,2025-06-24,2500.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Emilia Sykes,2025-03-04,2500.00
UPS (UNITED PARCEL SERVICE),"United Parcel Service, Inc. PAC (UPSPAC)",Rep. Emilia Sykes,2025-06-23,1000.00
NATIONAL ASSOCIATION OF LETTER CARRIERS,Letter Carrier Political Fund,Emilia Sykes,2025-06-26,5000.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Emilia Sykes,2025-06-18,2000.00
ALLIANCE FOR RETIRED AMERICANS,Alliance for Retired Americans Political Action Fund,Emilia Sykes,2025-04-23,1000.00
HUNTINGTON BANCSHARES INCORPORATED,Huntington BancShares Inc. Political Action Committee (HBI-PAC),Rep. Emilia Sykes,2025-04-16,2500.00
"THE DOW CHEMICAL COMPANY, DBA DOW",DOW INC. PAC (DOWPAC),Rep. Emilia Sykes (D),2025-03-24,1000.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Rep. Emilia Sykes,2025-04-08,1000.00
"ELEVANCE HEALTH, INC.","Elevance Health, Inc. Political Action Committee (Elevance Health PAC)",Rep. Emilia Sykes,2025-02-26,1500.00
UNITED MINE WORKERS OF AMERICA,United Mine Workers of America - Coal Miners Political Action Committee,Congresswoman Emilia Sykes,2025-06-23,1000.00
"CARDINAL HEALTH, INC.",Cardinal Health Inc. PAC,Rep. Emilia Sykes,2025-04-14,2500.00
"PLANNED PARENTHOOD ACTION FUND, INC.","PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHO",Emilia Sykes,2025-06-24,2000.00
AMAZON.COM SERVICES LLC,Amazon.com Services LLC Separate Segregated Fund (Amazon PAC),Rep. Emilia Sykes,2025-06-23,2000.00
"NVG, LLC",,Cong. Emilia Sykes,2025-06-17,500.00
