organization,pacs,honoree,date,amount_usd
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Bennet, Michael",2025-03-24,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Bennet, Michael",2025-03-20,5000.00
"ECONOMIC SECURITY PROJECT ACTION, INC. AND ITS AFFILIATES",,Michael Bennet,2025-05-19,500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Rebecca Bennett,2025-06-25,1000.00
TEAM HALLAHAN LLC,,Rebecca Bennett,2025-06-10,500.00
AMERICAN HOTEL & LODGING ASSOCIATION,American Hotel and Lodging Association Political Action Committee HotelPAC,Sen Michael Bennet,2025-03-24,5000.00
AMERICAN HOTEL & LODGING ASSOCIATION,American Hotel and Lodging Association Political Action Committee HotelPAC,Sen Michael Bennet,2025-04-08,5000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Michael Bennet,2025-06-25,2500.00
INVESTMENT COMPANY INSTITUTE,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),Sen. Michael Bennet,2025-03-05,5000.00
BUTLER SNOW LLP,Butler Snow PAC,Bennet for Colorado,2025-03-07,1000.00
SQUIRE PATTON BOGGS,,Michael Bennet,2025-04-13,1450.00
AMERICAN SPORTFISHING ASSOCIATION,American Sportfishing Association Political Action Committee,"Bennet, Michael",2025-04-15,1000.00
"AIR TRANSPORT ASSOCIATION OF AMERICA, INC. (D/B/A AIRLINES FOR AMERICA)",,Rebecca Bennett,2025-03-05,500.00
AMERICAN TRUCKING ASSOCIATIONS,TRUCKING POLITICAL ACTION COMMITTEE OF THE AMERICAN TRUCKING ASSOCIATIONS INC,Sen Michael Bennet,2025-06-23,1000.00
