organization,pacs,honoree,date,amount_usd
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Mark Green,2025-03-10,1000.00
"RAPISCAN SYSTEMS, INC.",OSI SYSTEMS INC PAC OSI PAC,Rep Mark Green,2025-03-25,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Green, Mark",2025-03-20,5000.00
AIRPORTS COUNCIL INTERNATIONAL -- NORTH AMERICA,ACI PAC,Congressman Mark Green,2025-03-31,1500.00
AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES,,Mark Green,2025-04-02,1000.00
"HEALTH CARE SERVICE CORPORATION, A MUTUAL LEGAL RESERVE COMPANY (HCSC)",Health Care Service Corporation Employees Political Action Committee,Rep Al Green,2025-06-10,2500.00
"PYXIS PARTNERS, LLC",Debbie Dingell for Congress; Shore PAC,Shore PAC (Green Wave),2025-01-07,500.00
"PYXIS PARTNERS, LLC",Debbie Dingell for Congress; Shore PAC,Shore PAC (Green Wave),2025-03-31,500.00
"PYXIS PARTNERS, LLC",Debbie Dingell for Congress; Shore PAC,Shore Pac (Green Wave),2025-06-30,1000.00
"HILL EAST GROUP, LLC",,Rep. Mark Green,2025-03-31,1000.00
SOUTHERN MINNESOTA BEET SUGAR COOP,Southern Minnesota Beet Sugar Cooperative PAC,Rep. Mark Green,2025-05-22,4000.00
SOCIETY FOR VASCULAR SURGERY,SVS PAC,Rep. Mark Green (R-7-TN),2025-03-19,1500.00
SOCIETY FOR VASCULAR SURGERY,SVS PAC,Rep. Mark Green (R-TN-7),2025-03-19,1500.00
"MOLINA HEALTHCARE, INC.",Molina PAC,Phil Green,2025-01-27,4000.00
NATIONAL COTTON COUNCIL,National Cotton Council Committee for the Advancement of Cotton,US Representative Mark Green,2025-03-04,2000.00
"HILL EAST GROUP, LLC",,Rep. Mark Green,2025-03-31,2000.00
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",,MARK GREEN,2025-04-30,1000.00
"HILL EAST GROUP, LLC",,Rep. Mark Green,2025-04-01,500.00
AMERICAN FEDERATION OF TEACHERS,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION (AFTCOPE)",Representative Jaems E. Clyburn; Representative Al Green and Representative Joyce Beatty,2025-04-02,30000.00
AMERICAN FEDERATION OF TEACHERS,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION (AFTCOPE)",Representative Al Green,2025-05-20,10000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Al Green,2025-06-18,2000.00
USA RICE FEDERATION,USA Rice Federation PAC,Rep. Mark Green,2025-02-27,1000.00
NATIONAL SHOOTING SPORTS FOUNDATION,National Shooting Sports Foundation PAC,Rep. Mark Green,2025-04-10,183.71
CHEVRON U.S.A. INC.,Chevron Employees Political Action Committee - Chevron Corporation,"Rep. Greg Meeks, Sen. John Boozman, Sen. Susan Collins and U.S. Ambassdor to the United Nations Linda Thomas-Greenfield",2025-01-10,20000.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,EVERGREEN PAC,2025-02-12,5000.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Mark Green,2025-04-16,1000.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Mark Green,2025-05-07,2000.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Al Green,2025-06-18,1000.00
AMERICAN ACADEMY OF FAMILY PHYSICIANS,AMERICAN ACADEMY OF FAMILY PHYSICIANS PAC C00411553,Mark Green TN-7 US House,2025-03-06,1500.00
"IDEMIA IDENTITY & SECURITY USA, LLC","Idemia Identity & Security, LLC Political Action Committee",Green Victory Fund,2025-03-25,10000.00
U.S. TRAVEL ASSOCIATION,US Travel Association PAC,Rep Mark Green,2025-03-20,2500.00
U.S. TRAVEL ASSOCIATION,US Travel Association PAC,Rep Mark Green,2025-06-20,1000.00
AMERICAN ASSOCIATION OF ORTHOPAEDIC SURGEONS,Political Action Committee of the American Association of Orthopaedic Surgeons--PAC of AAOS,Rep. Mark Green,2025-03-18,1000.00
"AMERICAN FED OF GOVERNMENT EMPLOYEES, AFL-CIO",,Al Green,2025-03-25,2000.00
AMERICAN CRYSTAL SUGAR COMPANY,American Crystal Sugar Company PAC,Mark Green For Congress,2025-04-16,5000.00
AMERICAN ACADEMY OF OPHTHALMOLOGY,American Academy of Ophthalmology Inc Political Committee (OPHTHPAC),Mark Green,2025-03-18,1000.00
