organization,pacs,honoree,date,amount_usd
"BIRCH, HORTON, BITTNER & CHEROT",MURKOWSKI LPAC 1,U.S. Senator Lisa Murkowski,2025-04-09,500.00
"BIRCH, HORTON, BITTNER & CHEROT",MURKOWSKI LPAC 1,U.S. Senator Lisa Murkowski,2025-02-07,500.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Murkowski, Lisa",2025-02-03,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Murkowski, Lisa",2025-03-20,5000.00
AKIN GUMP STRAUSS HAUER & FELD,Brett Guthrie for Congress; Friends of David McCormick; LaHood for Congress; Lisa Murkowski for U.S. Senate; National Republican Senatorial Committee (NRSC); Responsibility & Freedom Work (RFW); Ted Cruz for Senate,Senator Lisa Murkowski,2025-05-06,500.00
AMERICAN PUBLIC POWER ASSOCIATION,APPA PUBLIC OWNERSHIP OF ELECTRIC RESOURCES PAC,Sen. Lisa Murkowski,2025-06-25,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Sen. Lisa Murkowski,2025-05-15,2500.00
MARK REY,,Lisa Murkowski,2025-04-09,500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",DSCC,Lisa Murkowski,2025-06-13,1000.00
STEPTOE LLP,Steptoe PAC,Lisa Murkowski for US Senate,2025-06-09,1000.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Sen Lisa Murkowski,2025-05-06,1000.00
ALLIANT ENERGY CORPORATION,ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM,Senator Lisa Murkowski,2025-05-07,1000.00
BUCHANAN INGERSOLL & ROONEY PC,Buchanan Ingersoll & Rooney PC Comm for Effective Government,Sen. Lisa Murkowski,2025-05-30,1000.00
RYAN COSTELLO STRATEGIES,,Senator Lisa Murkowski,2025-06-10,1000.00
RYAN COSTELLO STRATEGIES,Sheeder Leadership PAC,Senator Lisa Murkowski,2025-06-10,1000.00
THE ESOP ASSOCIATION,,Lisa Murkowski,2025-06-17,1000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Lisa Murkowski for Senate,2025-05-08,2500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Lisa Murkowski (R),2025-04-15,5000.00
"ICEBREAKER STRATEGIES, LLC",,"Susan Collins, Lisa Murkowski, Deb Fischer, Joni Ernst & Shelley Moore Capito",2025-03-05,1000.00
"BARKER LEAVITT, PLLC (SKA MR. JAMES C. BARKER)",,Lisa Murkowski,2025-06-10,500.00
ALYCIA FARRELL,,Lisa Murkowski,2025-01-31,200.00
ALYCIA FARRELL,,Lisa Murkowski,2025-02-03,1800.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"S Capito, M Blackburn, V Foxx, C Tenney, E Stefanik, D Fischer, A Wagner, S Collins, J Ernst, A Radewagen, L Murkowski, S Biggs, J Fedorchak, C Maloy, L Lee, E Houchin, K Britt, J Kiggans, et al.",2025-03-25,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Murkowski, Lisa",2025-04-29,2500.00
"DB3, LLC (FKA THE DASCHLE GROUP)",150 PAC; BAKER DONELSON BEARMAN CALDWELL & BERKOWITZ PC PAC,Sen. Murkowski,2025-05-07,2500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Sen. Lisa Murkowski,2025-06-24,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Sen. Lisa Murkowski,2025-03-04,1000.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,LISA MURKOWSKI,2025-02-18,1000.00
"HEALTH CARE SERVICE CORPORATION, A MUTUAL LEGAL RESERVE COMPANY (HCSC)",Health Care Service Corporation Employees Political Action Committee,Sen Lisa Murkowski,2025-03-24,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Lisa Murkowski,2025-02-03,3000.00
CAMBIA HEALTH SOLUTIONS,Cambia Health Solutions Inc. PAC,Sen. Lisa Murkowski,2025-06-27,2500.00
"ALPINE GROUP PARTNERS, LLC.",Walden for Congress,Hon. Lisa Murkowski,2025-03-25,1000.00
SLM CORPORATION,SLM Corporation PAC (Sallie Mae PAC),Lisa Murkowski,2025-03-12,1000.00
EDISON ELECTRIC INSTITUTE,PowerPAC of the Edison Electric Institute,Sen. Lisa Murkowski,2025-06-30,2500.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Sen. Lisa Murkowski,2025-05-07,500.00
"RWE CLEAN ENERGY SERVICES, LLC","RWE Clean Energy Services, LLC PAC",Lisa Murkowski,2025-06-25,1000.00
BLUE CROSS AND BLUE SHIELD ASSOCIATION,,Sen. Lisa Murkowski,2025-05-12,2500.00
THE AES CORPORATION,The AES Corporation Political Action Committee,Lisa Murkowski,2025-05-09,1000.00
MN8 ENERGY LLC,MN8 Energy LLC Political Action Committee MN8 PAC,Sen Lisa Murkowski,2025-06-13,1000.00
"LUCID USA, INC.",,SEN. LISA MURKOWSKI,2025-05-08,500.00
