organization,pacs,honoree,date,amount_usd
LIVESTOCK MARKETING ASSOCIATION,Livestock Marketing Association PAC,Rep. Harriet Hageman,2025-06-30,1500.00
CENTER FOR SPORTFISHING POLICY,Center for Sportfishing Policy PAC,Harriet Hageman,2025-04-29,2500.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Harriet Hageman,2025-06-12,2500.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),Rep. Harriet Hageman,2025-03-26,2000.00
MARATHON PETROLEUM COMPANY LP,Marathon Petroleum Corporation Employees Political Action Committee MPAC,Rep Harriet Hageman,2025-06-06,2500.00
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",,Rep. Harriet Hageman,2025-03-27,520.51
"INNOVATIVE POLICY, PLLC",,Rep. Harriet Hageman (R-WY),2025-02-07,1000.00
PHILLIPS 66,Phillips 66 PAC,Rep Harriet Hageman,2025-04-29,2500.00
FOLEY & LARDNER LLP,"Foley & Lardner Political Fund, Inc.",Harriet Hageman,2025-02-21,1000.00
FOLEY & LARDNER LLP,"Foley & Lardner Political Fund, Inc.",Harriet Hageman,2025-06-24,1000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Harriet Hageman,2025-05-30,3000.00
"THE WILLIAMS COMPANIES, INC.","The Williams Companies, Inc. Political Action Committee",Rep. Harriet Hageman,2025-01-28,3000.00
VALERO ENERGY CORPORATION,Valero Energy Corporation Political Action Committee,Rep. Harriet Hageman,2025-06-24,2500.00
PEABODY INVESTMENTS CORP.,Peabody Energy Corporation Political Action Committee,Harriet Hageman,2025-03-24,2500.00
CEMEX INC.,CEMEX Inc. Employees PAC,Harriet Hageman,2025-04-01,1500.00
PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,PhRMA Better Government Committee,"Hageman, Harriet",2025-03-24,1000.00
"MERCHANT MCINTYRE & ASSOCIATES, LLC",,Rep. Hageman,2025-04-08,520.51
AXON ENTERPRISE,,Harriet Hageman,2025-05-01,500.00
PWC US GROUP LLP,,"Sen. John Barrasso, Sen. Cynthia Lummis, Rep. Harriet Hageman",2025-06-05,5000.00
NFIB (NATIONAL FEDERATION OF INDEPENDENT BUSINESS),National Federation of Independent Business Political Action Committee,Rep. Harriet Hageman (WY-001-R),2025-05-14,1000.00
NATIONAL FISHERIES INSTITUTE,,Rep. Harriet HAgeman,2025-06-23,1000.00
BIGHORN PUBLIC AFFAIRS GROUP,,U.S. Representative Harriet Hageman,2025-06-08,500.00
"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",,Rep. Harriet Hageman,2025-05-09,1000.00
"NATIONAL STONE, SAND AND GRAVEL ASSOCIATION","National Stone, Sand & Gravel Association ROCKPAC",Rep. Harriet Hageman,2025-03-18,2500.00
ALTA CREST LLC,,Congresswoman Harriet Hageman,2025-04-10,1042.02
ALTA CREST LLC,,Congresswoman Harriet Hageman,2025-06-23,1041.02
INSTITUTE OF MAKERS OF EXPLOSIVES,IMEPAC,Hageman for Congress,2025-03-11,1000.00
ALTA CREST LLC,,Congresswoman Harriet Hageman,2025-04-10,1041.02
"GOODLATTE GROUP, LLC F.K.A. ROBERT GOODLATTE",The Good Fund,Rep. Harriet Hageman,2025-06-11,500.00
NATIONAL ASSOCIATION OF HOME BUILDERS,Build Political Action Committee of the National Association of Home Builders (BUILDPAC),Rep. Harriet Hageman,2025-04-08,5000.00
