organization,pacs,honoree,date,amount_usd
AMERICAN CHIROPRACTIC ASSOCIATION,American Chiropractic Association PAC,Rep. Vern Buchanan,2025-06-24,2000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Vern Buchanan,2025-03-10,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Buchanan, Vern",2025-03-20,2000.00
ASSOCIATION FOR CLINICAL ONCOLOGY,ASCO Association Political Action Committee,Rep. Vern Buchanan,2025-03-12,1000.00
VENN STRATEGIES,ESCA PAC,Vern Buchanan,2025-03-11,5000.00
FIERCE GOVERNMENT RELATIONS,,Rep Vern Buchanan,2025-03-28,500.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Vernon Buchanan,2025-03-24,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Vern Buchanan,2025-06-27,2000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Vern Buchanan,2025-06-12,2500.00
AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY,ENT PAC,Vern Buchanan,2025-03-31,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Vern Buchanan (R),2025-04-15,5000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Vern Buchanan (R),2025-05-19,2500.00
"MELTSNER STRATEGIES, LLC",,The Honorable Vern Buchanan,2025-06-25,1000.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Vern Buchanan,2025-06-27,5000.00
"VILLAGE PRACTICE MANAGEMENT COMPANY HOLDINGS, LLC",VillageMD PAC,U.S. Representative Vern Buchanan,2025-06-03,5000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Buchanan, Vern",2025-03-26,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Vern Buchanan,2025-03-26,5000.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Vern Buchanan,2025-03-04,2500.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Vern Buchanan,2025-03-18,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Buchanan, Vern",2025-04-22,5000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Vern Buchanan,2025-06-24,2000.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,VERN BUCHANAN,2025-01-28,1000.00
"THE PICARD GROUP, LLC",,Congressman Vern Buchanan,2025-06-25,1000.00
"BECTON, DICKINSON AND COMPANY",BD PAC,Rep. Vern Buchanan (R),2025-03-14,1500.00
"BECTON, DICKINSON AND COMPANY",BD PAC,Rep. Vern Buchanan (R),2025-06-23,1500.00
"HEALTH CARE SERVICE CORPORATION, A MUTUAL LEGAL RESERVE COMPANY (HCSC)",Health Care Service Corporation Employees Political Action Committee,Rep Vern Buchanan,2025-06-13,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Vern Buchanan,2025-03-03,1500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Vern Buchanan,2025-04-01,3500.00
NATIONAL FOOTBALL LEAGUE,GridironPAC,Rep Vern Buchanan,2025-03-13,5000.00
"AMERICAN COLLEGE OF PHYSICIAN SERVICES, INC.",ACP Services PAC,Vern Buchanan,2025-06-17,5000.00
QUEST DIAGNOSTICS INCORPORATED,QUEST DIAGNOSTICS INCORPORATED PAC (QuestPAC) C00329185,Vern Buchanan FL-16 US House,2025-06-17,1500.00
MCCARTHY ADVANCED CONSULTING LLC,,Vern Buchanan,2025-06-30,1000.00
"THE CORMAC GROUP, LLC",,Congressman Vern Buchanan,2025-04-01,1000.00
ALZHEIMER'S ASSOCIATION,Alzheimer's Impact Movement PAC(AIM Exec Director position),Rep Vern Buchanan,2025-06-04,2500.00
OFFICE OF THE COMMISSIONER OF BASEBALL,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL PAC,The Hon. Vernon Buchanan,2025-03-25,2500.00
SOCIETY FOR VASCULAR SURGERY,SVS PAC,Rep. Vern Buchanan (R-FL-16),2025-03-19,1000.00
NATIONAL ROOFING CONTRACTORS ASSOCIATION,National Roofing Contractors Association ROOF PAC,Rep. Vern Buchanan,2025-06-04,2500.00
SELECT MEDICAL HOLDINGS CORPORATION,Select Medical Corporation PAC,Rep. Vern Buchanan,2025-03-26,5000.00
"MEDTRONIC, INC.",Medtronic Inc. PAC,Vernon Buchanan,2025-06-25,2000.00
