organization,pacs,honoree,date,amount_usd
NATIONAL MILK PRODUCERS FEDERATION,,Rep. Mike Lawler,2025-06-13,1500.00
THE ROYER LAW FIRM (FORMERLY ROYER & BROOKS),,Mike Lawler,2025-03-11,500.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Lawler, Michael",2025-03-03,1000.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. Mike Lawler,2025-04-16,5000.00
HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),The Hartford Insurance Group Inc Federal PAC AKA HARTFORD ADVOCATES FEDERAL FUND; The Hartford Insurance Group Inc PAC AKA THE HARTFORD ADVOCATES FUND,Rep Mike Lawler,2025-02-11,4000.00
FIERCE GOVERNMENT RELATIONS,,Rep Mike Lawler,2025-03-28,500.00
DUANE MORRIS LLP,Duane Morris Government Committee,Michael Lawler,2025-04-17,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Mike Lawler,2025-05-21,5000.00
PACIFIC LIFE INSURANCE COMPANY,Pacific Life Political Action Committee,Rep. Mike Lawler,2025-06-18,1000.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Mike Lawler,2025-02-20,1000.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Mike Lawler,2025-05-27,5000.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Mike Lawler,2025-04-29,5000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Mike Lawler,2025-05-05,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Mike Lawler,2025-03-20,1000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Lawler, Mike",2025-03-06,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Mike Lawler,2025-02-27,2500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Lawler, Mike",2025-04-22,2500.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,MIKE LAWLER,2025-06-24,5000.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),Rep. Mike Lawler,2025-06-18,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Mike Lawler,2025-05-19,3000.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,Rep. Mike Lawler,2025-03-13,2000.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,Rep. Mike Lawler,2025-05-07,1000.00
MICHAEL BEST STRATEGIES LLC,Michael Best Political Action Committee,Mike Lawler,2025-05-05,1000.00
THE AES CORPORATION,The AES Corporation Political Action Committee,Mike Lawler,2025-03-17,1000.00
AMERICAN EXPRESS COMPANY,American Express Company Political Action Committee (AXPPAC),Michael Lawler,2025-02-27,5000.00
CONSUMER BANKERS ASSOCIATION,Consumer Bankers Association PAC,Michael Lawler,2025-02-26,1000.00
AMERICAN COUNCIL OF LIFE INSURERS,American Council of Life Insurers PAC,"Lawler, Mike",2025-04-23,2500.00
GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,The Guardian Life Insurance Company of America Political Action Committee Federal Guardian Life P,Rep Mike Lawler,2025-04-15,1000.00
GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,The Guardian Life Insurance Company of America Political Action Committee Federal Guardian Life P,Rep Mike Lawler,2025-06-09,1500.00
"GREENBERG TRAURIG, LLP","Greenberg Traurig, P.A. PAC",Mike Lawler,2025-04-02,1500.00
"CITIGROUP WASHINGTON, INC.",Citigroup Inc. PAC - Federal (Citi PAC - Federal),Michael Lawler,2025-02-21,2000.00
"MOLINA HEALTHCARE, INC.",Molina PAC,MikeLawler,2025-05-12,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Mike Lawler,2025-04-24,2500.00
AMERICAN LAND TITLE ASSOCIATION,American Land Title Association Title Industry PAC (TIPAC),Rep. Mike Lawler,2025-04-30,5000.00
ATLAS CROSSING LLC,,U.S. Representative Mike Lawler,2025-06-30,1000.00
LABORERS' INTERNATIONAL UNION OF NORTH AMERICA,Laborers International Union of North America (LIUNA PAC),"Lawler, Michael",2025-02-25,2500.00
INTERNATIONAL FRANCHISE ASSOCIATION,International Franchise Association Franchising Political Action Committee Inc,Mike Lawler,2025-06-26,1000.00
AMERICAN HOTEL & LODGING ASSOCIATION,American Hotel and Lodging Association Political Action Committee HotelPAC,Rep Mike Lawler,2025-05-06,2500.00
