organization,pacs,honoree,date,amount_usd
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Rep. James R. Baird,2025-03-25,1000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"S Moore Capito, S Collins, J Curtis, J Ernst, J Justice, R Marshall, M Mullin, T Sheehy, T Young, D Bacon, J Baird, T Balderson, A Barr, T Barrett, M Baumgartner, A Bean, C Bentz, S Bice, et al.",2025-02-05,5000.00
BURRELL INTERNATIONAL GROUP LLC,,Jim Baird,2025-03-03,500.00
"SAAB, INC. (FKA SAAB DEFENSE AND SECURITY USA LLC)","Saab, Inc. Employees Political Action Committee",Representative Jim Baird,2025-02-28,2500.00
INDEPENDENT COMMUNITY BANKERS OF AMERICA,ICBA PAC,"Baird, Jim",2025-03-21,1000.00
NATIONAL CORN GROWERS ASSN,National Corn Growers Association PAC (CornPAC),Rep. Jim Baird,2025-02-12,1000.00
NATIONAL CORN GROWERS ASSN,National Corn Growers Association PAC (CornPAC),Rep. Jim Baird,2025-03-19,1000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Jim Baird,2025-05-28,1000.00
ELI LILLY AND COMPANY,LillyPAC,Jim Baird,2025-06-03,1000.00
ELANCO ANIMAL HEALTH INCORPORATED,Elanco Political Action Committee,Jim Baird,2025-03-03,1000.00
BASF CORPORATION,BASF Corporation Employees Political Action Committee,Rep. Jim Baird,2025-03-17,1000.00
NUCOR CORPORATION,Nucor Corporation PAC,Jim Baird,2025-06-30,2500.00
"L3HARRIS TECHNOLOGIES, INC.","L3Harris Technologies, Inc. PAC",Rep. Jim Baird,2025-03-28,1000.00
"A10 ASSOCIATES, LLC",,Rep. Jim Baird,2025-01-17,3300.00
"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",,Rep. Jim Baird,2025-06-20,2500.00
DEERE & COMPANY,Deere and Company PAC (AKA John Deere PAC),Jim Baird,2025-06-11,1000.00
AGRICULTURAL RETAILERS ASSOCIATION,Agricultural Retailers Association Political Action Committe,Rep Jim Baird,2025-02-05,2500.00
SPACE EXPLORATION TECHNOLOGIES,Space Exploration Technologies Corp PAC,Rep Jim Baird,2025-03-28,5000.00
ARCONIC CORPORATION,Arconic Corporation Employees' Voluntary PAC,Rep. Jim Baird,2025-02-25,1000.00
HARDWOOD FEDERATION,Hardwood Federation Political Action Committee (HFPAC),Rep. Jim Baird (R-IN-4),2025-06-18,1000.00
