organization,pacs,honoree,date,amount_usd
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Cloud, Michael",2025-03-20,2500.00
C2 STRATEGIES,,Rep Michael Cloud,2025-06-25,500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Michael Cloud,2025-03-28,1000.00
INDEPENDENT BANKERS ASSOCIATION OF TEXAS,Independent Bankers Association of Texas Federal PAC,Michael Cloud,2025-03-12,1000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Michael Cloud,2025-05-19,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Michael Cloud,2025-05-20,1000.00
"NRG ENERGY, INC.",NRG Energy Inc. Political Action Committee (NRG PAC),Rep. Michael Cloud,2025-05-05,1000.00
INDEPENDENT BANKERS ASSOCIATION OF TEXAS,IBAT PAC,Rep. Michael Cloud,2025-03-19,1000.00
AMERICAN CHEMISTRY COUNCIL,American Chemistry Council PAC,Rep. Michael Cloud,2025-03-27,1000.00
"ADUSTON CONSULTING, LLC",,Congressman Michael Cloud,2025-06-30,500.00
"MCHUGH LEMAY ASSOC., LLC",,Congressman Michael Cloud,2025-06-16,500.00
HANCE SCARBOROUGH,,Michael Cloud,2025-02-04,1000.00
HANCE SCARBOROUGH,,Michael Cloud,2025-03-27,1000.00
HANCE SCARBOROUGH,,Michael Cloud,2025-06-24,500.00
"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC",Wine & Spirits Wholesalers of America PAC,Cloud For Congress,2025-03-20,2000.00
NATIONAL SHOOTING SPORTS FOUNDATION,National Shooting Sports Foundation PAC,Rep. Michael Cloud,2025-06-25,1000.00
BASF CORPORATION,BASF Corporation Employees Political Action Committee,Rep. Michael Cloud,2025-02-19,5000.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Cloud, Michael",2025-05-30,1000.00
"THE DOW CHEMICAL COMPANY, DBA DOW",DOW INC. PAC (DOWPAC),Rep. Michael Cloud (R),2025-05-30,1000.00
FARM CREDIT COUNCIL,The Farm Credit Council Political Action Committee,Rep Michael Cloud,2025-05-22,2500.00
TEXAS CATTLE FEEDERS ASSOCIATION,Beef-PAC of Texas Cattle Feeders Association,MICHAEL CLOUD,2025-03-21,1000.00
NFIB (NATIONAL FEDERATION OF INDEPENDENT BUSINESS),National Federation of Independent Business Political Action Committee,Rep. Michael Cloud (TX-027-R),2025-05-14,1000.00
"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",,Rep. Michael Cloud,2025-06-20,2500.00
FLUOR CORPORATION,Fluor Corporation Political Action Committee (Fluor PAC),Cloud for Congress,2025-05-02,1000.00
SPACE EXPLORATION TECHNOLOGIES,Space Exploration Technologies Corp PAC,Rep Michael Cloud,2025-06-10,5000.00
NATIONAL CATTLEMEN'S BEEF ASSOCIATION,NATIONAL CATTLEMEN'S BEEF ASSOCIATION POLITICAL ACTION COMMITTEE (NCBA-PAC),Michael Cloud,2025-04-28,1000.00
CAPCVENTURES LLC,,Rep. Michael Cloud,2025-06-16,2500.00
"CHENIERE ENERGY, INC.","Cheniere Energy, Inc. PAC",Cloud for Congress,2025-06-17,1000.00
INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,FIREPAC,Michael Cloud,2025-06-11,1000.00
