organization,pacs,honoree,date,amount_usd
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Jim Banks,2025-03-30,2500.00
S-3 GROUP,,Sen. Jim Banks,2025-06-17,1000.00
"HALL, RENDER, KILLIAN, HEATH & LYMAN, P.C.",Hall Render Killian Heath Lyman Emp. PAC,Congressman Jim Banks,2025-04-07,5000.00
PROVENTURE CONSULTANTS LLC,,Jim Banks,2025-06-30,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Jim Banks,2025-03-20,5000.00
"FRANKLIN SQUARE GROUP, LLC",,Sen. Jim Banks (R-IN),2025-03-28,1000.00
"NAVIGATORS GLOBAL LLC (FORMERLY DC NAVIGATORS, LLC)",,Jim Banks,2025-06-26,2500.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Jim Banks,2025-03-24,4000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Senator James Banks,2025-06-24,1500.00
COVESTRO LLC,CovestroPAC A Political Action Committee of Covestro LLC,Sen. Jim Banks,2025-01-24,1000.00
INTERNATIONAL FOODSERVICE DISTRIBUTORS ASSOCIATION,International Foodservice Distributors Association PAC,Sen. Jim Banks,2025-02-21,1500.00
DALY CONSULTING GROUP,,Sen. Jim Banks,2025-03-17,2000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Sen. Jim Banks,2025-06-27,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Jim Banks (R),2025-02-20,1500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Banks, Jim",2025-06-26,2500.00
SLM CORPORATION,SLM Corporation PAC (Sallie Mae PAC),Jim Banks,2025-02-19,1500.00
SLM CORPORATION,SLM Corporation PAC (Sallie Mae PAC),James Banks,2025-02-19,3500.00
SLM CORPORATION,SLM Corporation PAC (Sallie Mae PAC),James Banks,2025-06-04,1000.00
SLM CORPORATION,SLM Corporation PAC (Sallie Mae PAC),Jim Banks,2025-06-04,500.00
FORBES-TATE,,Senator Banks,2025-02-17,1000.00
"ROCKET LAB USA, INC.","Rocket Lab USA, Inc. Political Action Committee (Rocket Lab PAC)",Jim Banks,2025-03-21,1500.00
MARATHON PETROLEUM COMPANY LP,Marathon Petroleum Corporation Employees Political Action Committee MPAC,Rep Jim Banks,2025-06-06,5000.00
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",,Senator Jim Banks,2025-06-30,2500.00
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",,Senator Jim Banks,2025-03-27,2500.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Sen. Jim Banks,2025-06-03,2500.00
PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION,Pharmaceutical Care Management Association Political Action Committee (PCMA PAC),Jim Banks,2025-03-18,1000.00
AMERICAN COUNCIL OF LIFE INSURERS,American Council of Life Insurers PAC,"Banks, Jim",2025-03-10,1500.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Sen. Jim Banks,2025-06-24,2500.00
BURRELL INTERNATIONAL GROUP LLC,,Hon. James E. Banks,2025-05-14,1000.00
TEXTRON INC.,Textron Inc. Political Action Committee,"Banks, Jim",2025-02-25,1000.00
MAYER BROWN LLP,,Senator Jim Banks,2025-06-30,1000.00
FORBES-TATE,,US Senator Jim Banks,2025-02-12,1500.00
BALLARD PARTNERS,,Senator Jim Banks,2025-03-20,1000.00
ARGENTUM,Argentums Silver PAC,Sen Jim Banks,2025-02-21,1500.00
REGIONS FINANCIAL CORP,Regions Financial Corporation Political Action Committee,Sen Jim Banks,2025-06-23,2500.00
AMERICAN BAKERS ASSOCIATION,American Bakers Association PAC,James Banks,2025-05-21,1500.00
S-3 GROUP,,Banks PAC,2025-02-12,1750.00
