organization,pacs,honoree,date,amount_usd
DENTONS US LLP,Dentons PAC,Congressman Mark Desaulnier,2025-05-28,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"DeSaulnier, Mark",2025-06-24,2000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Mark DeSaulnier,2025-03-10,2500.00
THE ESOP ASSOCIATION,,Mark DeSaulnier,2025-06-17,1000.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),Rep. Mark DeSaulnier,2025-03-26,500.00
AMERICAN SPEECH-LANGUAGE-HEARING ASSOCIATION,ASHA-PAC,"DeSaulnier, Mark",2025-06-17,2500.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Rep. Mark DeSaulnier,2025-03-20,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Mark DeSaulnier,2025-03-11,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Mark DeSaulnier,2025-03-19,1500.00
FORD MOTOR COMPANY,Ford Motor Company Civic Action Fund,Mark DeSaulnier,2025-05-15,2500.00
HNTB CORPORATION,HNTB Holdings Ltd. PAC,Rep. Mark DeSaulnier,2025-06-02,1000.00
"THE PICARD GROUP, LLC",,Congressman Mark DeSaulnier,2025-03-26,500.00
EDISON INTERNATIONAL,EDISON INTERNATIONAL PAC,MARK DESAULNIER,2025-03-07,1000.00
EDISON INTERNATIONAL,EDISON INTERNATIONAL PAC,MARK DESAULNIER,2025-06-10,2500.00
"WSP USA (FKA AS PARSONS BRINCKERHOFF, INC.)",WSP USA INC. PAC,Rep. Mark DeSaulnier,2025-05-02,1000.00
AMERICAN FEDERATION OF TEACHERS,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION (AFTCOPE)",Representative Mark DeSaulnier,2025-03-27,5000.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Mark Desaulnier,2025-03-25,5000.00
NETJETS INC.,NetJets Inc PAC,Mark DeSaulnier,2025-03-27,1000.00
AMERICAN PHYSICAL THERAPY ASSOCIATION,American Physical Therapy Association Physical Therapy PAC,Congressman Mark Desaulnier,2025-06-11,1000.00
"REINSURANCE GROUP OF AMERICA, INCORPORATED",RGA Reinsurance Company Federal PAC,Mark Desaulnier,2025-06-25,1000.00
PENN HILL GROUP,,Representative Mark DeSaulnier,2025-04-28,1500.00
"AT&T SERVICES, INC. AND ITS AFFILIATES",AT&T Inc. Federal Political Action Committee; AT&T Inc. Ohio Employee Federal Political Action Committee,"DeSaulnier, Mark",2025-05-19,1500.00
"ALASKA AIRLINES, INC.",Alaska Air Group PAC,Rep. Mark DeSaulnier,2025-06-17,1000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Mark DeSaulnier,2025-03-20,2000.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,Mark DeSaulnier,2025-06-29,2500.00
"ENTERPRISE HOLDINGS, INC. DBA ENTERPRISE MOBILITY","Enterprise Holdings, Inc. / Enterprise Mobility Political Action Committee",Mark DeSaulnier,2025-04-30,5000.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Mark DeSaulnier,2025-03-04,2500.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Mark DeSaulnier,2025-04-23,1000.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Mark DeSaulnier,2025-06-25,1000.00
