organization,pacs,honoree,date,amount_usd
AMERICAN STAFFING ASSOCIATION,American Staffing Association StaffingPAC,Rep. Tim Burchett,2025-05-20,5000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Tim Burchett,2025-05-08,1000.00
PITNEY BOWES INC.,Pitney Bowes Inc. Political Action Committee,Tim Burchett,2025-05-14,2000.00
NORFOLK SOUTHERN CORPORATION,Norfolk Southern Corporation Good Government Fund,Tim Burchett,2025-06-04,2000.00
AMERICAN SHORT LINE AND REGIONAL RAILROAD ASSOCIATION,American Short Line and Regional Railroad Association,Rep. Tim Burchett,2025-04-17,1000.00
ASSOCIATION OF AMERICAN RAILROADS,RAILPAC,Rep. Tim Burchett,2025-06-20,1000.00
BNSF RAILWAY COMPANY,BNSF Railway Company RAILPAC (BNSF RAILPAC),Tim Burchett,2025-06-24,2000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Tim Burchett,2025-04-04,2500.00
CSX CORPORATION,CSX Corporation Good Government Fund,Tim Burchett,2025-06-19,2000.00
ANIMAL WELLNESS ACTION,Animal Wellness Action PAC,"BURCHETT, TIM",2025-06-06,2000.00
NATIONAL APARTMENT ASSOCIATION,NATIONAL APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE,Rep. Tim Burchett,2025-05-02,1000.00
NETJETS ASSOCIATION OF SHARED AIRCRAFT PILOTS,,Tim Burchett,2025-06-05,1000.00
NETJETS ASSOCIATION OF SHARED AIRCRAFT PILOTS,,Tim Burchett,2025-06-25,1000.00
INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,FIREPAC,Tim Burchett,2025-06-11,1000.00
UNION PACIFIC CORPORATION,Union Pacific Corp. Fund for Effective Government,Tim Burchett,2025-06-09,2000.00
