organization,pacs,honoree,date,amount_usd
"NEXXUS CONSULTING, LLC",,Jimmy Gomez,2025-06-17,500.00
SALT POINT STRATEGIES,,U.S. Representative Jimmy Gomez,2025-03-20,500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Jimmy Gomez,2025-04-01,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Gomez, Jimmy",2025-06-24,2000.00
"NORTH AMERICAN SUBARU, INC.",ALLIANCE FOR AUTOMOTIVE INNOVATION POLITICAL ACTION COMMITTE,Rep. Jimmy Gomez,2025-06-23,500.00
THOMAS CAPITOL PARTNERS INC.,,Rep. Jimmy Gomez,2025-03-31,250.00
THOMAS CAPITOL PARTNERS INC.,,Rep. Jimmy Gomez,2025-06-30,250.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Jimmy Gomez,2025-06-16,2500.00
PACIFIC LIFE INSURANCE COMPANY,Pacific Life Political Action Committee,Rep. Jimmy Gomez,2025-03-26,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Jimmy Gomez,2025-03-01,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Jimmy Gomez,2025-06-01,2500.00
INVARIANT LLC,,Jimmy Gomez,2025-04-07,500.00
THE OPTIONS CLEARING CORPORATION,Options Clearing Corporation PAC,Congressman Jimmy Gomez,2025-06-23,1000.00
CAPITOL COUNSEL LLC,,Jimmy Gomez,2025-04-25,500.00
"NVG, LLC",Asian American Action Fund,Jimmy Gomez,2025-03-22,250.00
CORBIN STRATEGIES LLC,,Jimmy Gomez,2025-06-24,500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Jimmy Gomez (D),2025-06-16,1000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Gomez, Jimmy",2025-03-07,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Jimmy Gomez,2025-03-19,2500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Jimmy Gomez,2025-01-17,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Jimmy Gomez,2025-01-27,-1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Jimmy Gomez,2025-01-31,1000.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,JIMMY GOMEZ,2025-04-22,1000.00
"BECTON, DICKINSON AND COMPANY",BD PAC,Rep. Jimmy Gomez (D),2025-03-14,1000.00
"DISH NETWORK, LLC",,Rep. Jimmy Gomez,2025-02-08,1500.00
ALLIANCE FOR AUTOMOTIVE INNOVATION,,Rep. Jimmy Gomez,2025-06-23,500.00
FORBES-TATE,,Jimmy Gomez,2025-06-30,500.00
"ACTUM I, LLC",,Rep. Jimmy Gomez,2025-06-25,1000.00
"D&P CREATIVE STRATEGIES, LLC",,Rep. Jimmy Gomez,2025-03-27,500.00
IMPERIUM GLOBAL ADVISORS,,Jimmy Gomez,2025-03-27,250.00
IMPERIUM GLOBAL ADVISORS,,Jimmy Gomez,2025-06-18,1500.00
HOGAN LOVELLS US LLP,Hogan Lovells Political Action Commitee,Rep. Jimmy Gomez (D-CA),2025-03-25,1000.00
S-3 GROUP,,Jimmy Gomez,2025-05-20,1000.00
SOUTHEASTERN LUMBER MANUFACTURERS ASSOCIATION,,Representative Jimmy Gomez,2025-02-10,500.00
SELECT MEDICAL HOLDINGS CORPORATION,Select Medical Corporation PAC,Rep. Jimmy Gomez,2025-04-01,1000.00
AMERICAN COUNCIL OF LIFE INSURERS,American Council of Life Insurers PAC,"Gomez, Jimmy",2025-03-27,2500.00
"CASSIDY & ASSOCIATES, INC.",,Representative Jimmy Gomez,2025-03-28,1500.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Rep. Jimmy Gomez,2025-04-22,1500.00
GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,The Guardian Life Insurance Company of America Political Action Committee Federal Guardian Life P,Rep Jimmy Gomez,2025-06-26,2000.00
JOHN HANCOCK LIFE INSURANCE COMPANY (U.S.A),John Hancock Life Insurance Company (USA) Federal PAC,Representative Jimmy Gomez,2025-06-29,1000.00
"MOLINA HEALTHCARE, INC.",Molina PAC,Jimmy Gomez,2025-06-19,1000.00
NATIONAL COTTON COUNCIL,National Cotton Council Committee for the Advancement of Cotton,US Representative Jimmy Gomez,2025-04-22,2500.00
