organization,pacs,honoree,date,amount_usd
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Aderholt, Robert",2025-03-20,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Aderholt, Robert",2025-05-01,1000.00
CUBIC CORPORATION,Cubic Corporation Employees Political Action Committee,Rep Robert B Aderholt,2025-04-30,2500.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Aderholt, Robert",2025-06-23,1000.00
NATIONAL PORK PRODUCERS COUNCIL,National Pork Producers Council Pork PAC,Rep. Robert Aderholt,2025-04-23,2500.00
"ICEBREAKER STRATEGIES, LLC",,Robert Aderholt,2025-05-06,3500.00
NATIONAL CHICKEN COUNCIL,National Chicken Council PAC,Robert Aderholt for Congress,2025-04-22,2500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Robert Aderholt,2025-03-18,1000.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Rep. Robert Aderholt,2025-03-11,1000.00
"AEROVIRONMENT, INC.",AEROVIRONMENT INC PAC,Rep Robert B Aderholt,2025-02-19,1000.00
"AEROVIRONMENT, INC.",AEROVIRONMENT INC PAC,Rep Robert B Aderholt,2025-05-05,1000.00
S-3 GROUP,,Robert Aderholt,2025-04-17,500.00
S-3 GROUP,,Robert Aderholt,2025-06-17,500.00
BURRELL INTERNATIONAL GROUP LLC,,Robert Aderholt,2025-02-24,1000.00
CAPITOL 6 ADVISORS,,Robert B. Aderholt,2025-02-03,3300.00
REGIONS FINANCIAL CORP,Regions Financial Corporation Political Action Committee,Rep Robert B Aderholt,2025-06-03,5000.00
NATIONAL COTTON COUNCIL,National Cotton Council Committee for the Advancement of Cotton,US Representative Robert Aderholt,2025-05-12,5000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Robert Aderholt,2025-03-18,2000.00
MBDA INCORPORATED,MBDA Incorporated Political Action Committee,Robert Aderholt,2025-03-11,1000.00
KELLEY DRYE & WARREN LLP,Kelley Drye & Warren Political Action Committee,Rep. Robert Aderholt,2025-06-23,2500.00
MAYNARD NEXSEN PC,Maynard Nexsen PAC,Rep Robert B Aderholt,2025-04-28,2500.00
MAYNARD NEXSEN PC,Maynard Nexsen PAC,Rep Robert B Aderholt,2025-06-27,2500.00
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",,ROBERT ADERHOLT,2025-05-06,1000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Robert B Aderholt,2025-03-19,2500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",BHFS-E PC PAC (Brownstein Hyatt Farber Schreck PAC),Rep. Robert Aderholt,2025-03-05,1000.00
"POLARIS GOVERNMENT RELATIONS, LLC",,Robert Aderholt,2025-03-11,500.00
VALERO ENERGY CORPORATION,Valero Energy Corporation Political Action Committee,Rep. Diana Degette and Rep. Robert Aderholt,2025-05-20,7000.00
OGR,,Robert Aderholt,2025-05-07,1000.00
NOSSAMAN LLP,Nossaman LLP Political Action Committee (Nossaman PAC),Rep. Robert B. Aderholt,2025-02-26,1000.00
VAN SCOYOC ASSOCIATES,,Rep. Robert Aderholt,2025-05-07,500.00
"COVENANT GOVERNMENT AFFAIRS, LLC",,Aderholt,2025-05-06,1000.00
AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,American Institute of Certified Public Accountants Political Action Committee,Rep. Robert B. Aderholt,2025-03-03,2500.00
PORTFOLIO STRATEGIES LLC,,Representative Robert Aderholt,2025-03-14,1000.00
PORTFOLIO STRATEGIES LLC,,Representative Robert Aderholt,2025-06-27,2500.00
"AT&T SERVICES, INC. AND ITS AFFILIATES",AT&T Inc. Federal Political Action Committee; AT&T Inc. Ohio Employee Federal Political Action Committee,"Aderholt, Robert",2025-04-14,1000.00
HUNTINGTON INGALLS INDUSTRIES INCORPORATED,"Huntington Ingalls Industries, Inc. Employees Political Action Committee (HIIPAC)",Robert Aderholt,2025-06-18,1000.00
"ENTERGY SERVICES, LLC",Entergy Corporation PAC (ENPAC),Rep. Robert Aderholt,2025-05-22,1000.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Robert Aderholt,2025-03-10,1000.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Robert Aderholt,2025-06-23,1000.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Robert Aderholt,2025-02-27,1000.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Robert Aderholt,2025-04-29,1000.00
NATIONAL SHOOTING SPORTS FOUNDATION,National Shooting Sports Foundation PAC,Rep. Robert Aderholt,2025-02-25,2500.00
GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),General Electric Company Aerospace Employee Political Action Committee (GE Aerospace PAC),Rep. Robert Aderholt,2025-05-28,1000.00
"CAPITOL SOUTH, LLC",Competitive Markets PAC,Rep. Robert Aderholt,2025-03-11,2500.00
PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,PhRMA Better Government Committee,"Diana Degette, Robert Aderholt",2025-04-17,16500.00
"ELBIT SYSTEMS OF AMERICA, LLC",Elbit Systems of America LLC Political Action Committee,The Honorable Robert Aderholt,2025-02-25,500.00
"BWX TECHNOLOGIES, INC.",BWX Technologies Inc Political Action Committee,Robert Aderholt,2025-02-27,2500.00
"BWX TECHNOLOGIES, INC.",BWX Technologies Inc Political Action Committee,Robert Aderholt,2025-05-21,2500.00
PARSONS CORPORATION,Parsons Political Action Committee,Rep. Robert Aderholt,2025-03-10,1000.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Aderholt, Robert",2025-03-04,1000.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Aderholt, Robert",2025-05-14,1000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Aderholt, Robert",2025-04-15,1000.00
