organization,pacs,honoree,date,amount_usd
TRUCK RENTING AND LEASING ASSOCIATION,TRALAPAC,Eric Burlison,2025-06-04,2500.00
HB STRATEGIES,,Rep. Eric Burlison,2025-06-05,250.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Eric Burlison,2025-03-14,1000.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Eric Burlison,2025-04-22,1000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Eric Burlison,2025-06-12,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Eric Burlison,2025-03-18,1000.00
PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION,Pharmaceutical Care Management Association Political Action Committee (PCMA PAC),Eric Burlison,2025-05-06,2500.00
"TYSON FOODS, INC",Tyson Foods Inc Political Action Committee (TYPAC),Eric Burlison,2025-05-16,1000.00
ARGENTUM,Argentums Silver PAC,Rep Eric Burlison,2025-03-21,2000.00
FLORIDA SUGAR CANE LEAGUE,Florida Sugar Cane League PAC,Congressman Eric Burlison,2025-06-18,1000.00
NORFOLK SOUTHERN CORPORATION,Norfolk Southern Corporation Good Government Fund,Eric Burlison,2025-06-24,2000.00
"EQUIFAX, INC.",Equifax Inc. Political Action Committee,Rep. Eric Burlison,2025-04-29,1500.00
ASSOCIATION OF AMERICAN RAILROADS,RAILPAC,Rep. Eric Burlison,2025-06-20,1000.00
BNSF RAILWAY COMPANY,BNSF Railway Company RAILPAC (BNSF RAILPAC),Eric Burlison,2025-06-24,2000.00
PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION,Pharmaceutical Care Management Association PAC,Eric Burlison,2025-06-10,500.00
PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION,Pharmaceutical Care Management Association PAC,Eric Burlison,2025-05-06,2500.00
CVS HEALTH (AND SUBSIDIARIES),CVS Health PAC,Rep. Eric Burlison,2025-06-17,2500.00
"REINSURANCE GROUP OF AMERICA, INCORPORATED",RGA Reinsurance Company Federal PAC,Eric Burlison,2025-05-12,2000.00
NATIONAL ASSOCIATION OF WHOLESALER-DISTRIBUTORS,NAW Political Action Committee,Eric Burlison,2025-06-05,1000.00
"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC",Wine & Spirits Wholesalers of America PAC,Eric Burlison For Congress,2025-06-02,2500.00
THE CIGNA GROUP AND SUBSIDIARIES (FORMERLY CIGNA CORPORATION AND SUBSIDIARIES),The Cigna Group Employee Political Action Committee,Rep. Eric Burlison,2025-06-20,2500.00
THE CIGNA GROUP AND SUBSIDIARIES (FORMERLY CIGNA CORPORATION AND SUBSIDIARIES),The Cigna Group Employee Political Action Committee,Rep. Eric Burlison,2025-03-21,5000.00
"ENTERPRISE HOLDINGS, INC. DBA ENTERPRISE MOBILITY","Enterprise Holdings, Inc. / Enterprise Mobility Political Action Committee",Eric Burlison,2025-06-24,5000.00
PRIME THERAPEUTICS,Prime Therapeutics LLC Employee PAC (PRIMEPAC),Rep. Eric Burlison,2025-05-04,2500.00
CSX CORPORATION,CSX Corporation Good Government Fund,Eric Burlison,2025-06-27,2000.00
"UNITEDHEALTH GROUP, INC.","UNITEDHEALTH GROUP, INC.","Burlison, Eric",2025-06-26,1500.00
"ELEVANCE HEALTH, INC.","Elevance Health, Inc. Political Action Committee (Elevance Health PAC)",Rep. Eric Burlison,2025-05-14,2500.00
"ELEVANCE HEALTH, INC.","Elevance Health, Inc. Political Action Committee (Elevance Health PAC)",Rep. Eric Burlison,2025-04-23,2500.00
"ELEVANCE HEALTH, INC.","Elevance Health, Inc. Political Action Committee (Elevance Health PAC)",Rep. Eric Burlison,2025-02-26,2500.00
"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",,Rep. Eric Burlison,2025-06-24,2500.00
"CHARTER COMMUNICATIONS, INC.",Charter Communications Inc. Political Action Committee,Rep. Eric Burlison,2025-06-24,5000.00
AMERICAN WATER,"American Water Works Company, Inc. Employee Federal PAC",Congressman Eric Burlison,2025-03-18,1000.00
AMERICAN WATER,"American Water Works Company, Inc. Employee Federal PAC",Congressman Eric Burlison,2025-06-10,1000.00
"DAIRY FARMERS OF AMERICA, INC.","Dairy Farmers of America, Inc. Political Action Committee",Representative Eric Burlison,2025-04-22,3000.00
UNION PACIFIC CORPORATION,Union Pacific Corp. Fund for Effective Government,Eric Burlison,2025-06-23,2000.00
AMERICAN CRYSTAL SUGAR COMPANY,American Crystal Sugar Company PAC,Eric Burlison For Congress,2025-03-13,5000.00
AMALGAMATED TRANSIT UNION,Amalgamated Transit Union - COPE,Eric Burlison,2025-06-17,2500.00
SQUIRE PATTON BOGGS,Squire Patton Boggs Political Action Committee,Eric Burlison,2025-05-15,1000.00
