organization,pacs,honoree,date,amount_usd
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,Adam Schiff,2025-06-04,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Adam Schiff,2025-06-10,2500.00
"DB3, LLC (FKA THE DASCHLE GROUP)",150 PAC; BAKER DONELSON BEARMAN CALDWELL & BERKOWITZ PC PAC,Sen. Schiff,2025-06-05,2500.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,ADAM SCHIFF,2025-06-10,5000.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Adam Schiff,2025-05-13,50.00
"CASSIDY & ASSOCIATES, INC.",,Senator Adam Schiff,2025-03-28,1000.00
FOLEY & LARDNER LLP,"Foley & Lardner Political Fund, Inc.",Adam Schiff,2025-02-21,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",150 PAC,Sen. Adam Schiff,2025-06-03,1000.00
WINNING STRATEGIES WASHINGTON,,Rep. Adam Schiff,2025-06-10,1000.00
LABORERS' INTERNATIONAL UNION OF NORTH AMERICA,Laborers International Union of North America (LIUNA PAC),"Schiff, Adam",2025-06-30,2500.00
AMERICAN HOTEL & LODGING ASSOCIATION,American Hotel and Lodging Association Political Action Committee HotelPAC,Sen Adam Schiff,2025-03-25,2500.00
"AVOQ, LLC",,Senator Adam Schiff,2025-04-11,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",BHFS-E PC PAC (Brownstein Hyatt Farber Schreck PAC),Sen. Adam Schiff,2025-06-12,1000.00
INVARIANT LLC,,Senator Adam Schiff,2025-06-27,1000.00
VAN SCOYOC ASSOCIATES,,Senator Adam Schiff,2025-01-02,100.00
OGR,,Senator Adam Schiff,2025-03-30,1000.00
OGR,,Senator Adam Schiff,2025-06-13,1000.00
"KOUNTOUPES DENHAM CARR & REID, LLC",,Adam Schiff,2025-06-26,1000.00
INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES,Int Alliance of Theatrical Stage Emp Federal Speech PAC; PAC of the Int Alliance of Theatrical Stage Employees,Senator Adam Schiff,2025-06-26,5000.00
"CISCO SYSTEMS, INC","Cisco Systems Inc. Federal PAC, AKA Cisco Systems ePAC",Sen. Adam Schiff,2025-06-19,5000.00
NATIONAL ASSOCIATION OF BROADCASTERS,National Association of Broadcasters Political Action Committee NABPAC,Sen Adam Schiff,2025-06-25,5000.00
"BARNES & THORNBURG, LLP",Barnes & Thornburg Political Action Committee,Adam Schiff,2025-06-26,2000.00
"CHARTER COMMUNICATIONS, INC.",Charter Communications Inc. Political Action Committee,Sen. Adam Schiff,2025-06-20,2500.00
MORTGAGE BANKERS ASSOCIATION,Mortgage Bankers Association Political Action Committee MORPAC,Sen Adam Schiff,2025-06-27,5000.00
HOGAN LOVELLS US LLP,,Sen. Adam Schiff,2025-06-09,2500.00
HUMANE WORLD ACTION FUND AND AFFILIATES (FORMERLY KNOWN AS HUMANE SOCIETY LEGISLATIVE FUND),Humane World Action Fund PAC,"Mary Gay Scanlon, Jan Schakowsky, Adam Schiff, Melanie Stansbury, Greg Stanton, Dina Titus, Paul Tonko, Nikema Williams, Richard Blumenthal, Cory Booker, Laphonza Butler, Maria Cantwell",2025-04-03,348.00
FULCRUM PUBLIC AFFAIRS LLC,,Adam Schiff,2025-04-12,1000.00
FULCRUM PUBLIC AFFAIRS LLC,,Adam Schiff,2025-06-23,2500.00
"PACE, LLP",,Adam Schiff,2025-03-27,1000.00
AMALGAMATED TRANSIT UNION,Amalgamated Transit Union - COPE,Adam Schiff,2025-05-20,5000.00
