organization,pacs,honoree,date,amount_usd
HOLLAND & KNIGHT LLP,,Rep. Kevin Hern,2025-06-16,3500.00
"CAPITOL TAX PARTNERS, LLP",,Rep. Kevin Hern (R-OK),2025-02-14,2500.00
SALT POINT STRATEGIES,,Resident Commissioner of Puerto Rico Pablo Jose Hernandez Rivera,2025-06-09,250.00
"CAPITOL TAX PARTNERS, LLP",,Kevin Hern,2025-06-26,1000.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. Kevin Hern,2025-03-26,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Hern, Kevin",2025-03-04,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Daniel Hernandez,2025-03-31,350.00
OGR,,The Honorable Kevin Hern,2025-03-25,2500.00
AKIN GUMP STRAUSS HAUER & FELD,,Rep. Kevin Hern,2025-06-25,1000.00
NATIONAL RETAIL FEDERATION,,The Honorable Kevin Hern,2025-03-06,1000.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Hern, Kevin",2025-05-21,1000.00
STEPTOE LLP,Steptoe PAC,Hern for Congress,2025-03-17,2500.00
PARAMOUNT GLOBAL,Paramount Global PAC,Rep. Kevin Hern,2025-06-26,1000.00
FIERCE GOVERNMENT RELATIONS,,Rep Kevin Hern,2025-01-31,1000.00
FIERCE GOVERNMENT RELATIONS,,Rep Kevin Hern,2025-02-28,1000.00
FIERCE GOVERNMENT RELATIONS,,Rep Kevin Hern,2025-03-28,1000.00
H&M STRATEGIES LLP,,Kevin Hern,2025-03-31,500.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Kevin Hern,2025-06-23,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Kevin Hern,2025-02-28,5000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Kevin Hern,2025-03-25,2500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Kevin Hern,2025-02-27,2500.00
MICHAEL R. PAWLOWSKI,,Northern Future,2025-01-13,5000.00
MICHAEL R. PAWLOWSKI,,Mr. Southern Missourian in the House PAC,2025-02-13,1000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Kevin Hern,2025-02-25,5000.00
"THE TRAVELERS COS., INC. AND SUBSIDIARIES","The Travelers Companies, Inc. Political Action Committee (T-PAC)",Kevin Hern,2025-02-07,4000.00
OVINTIV INC. (FKA ENCANA OIL & GAS (USA) INC),Ovintiv USA Inc. PAC,Kevin Hern,2025-06-04,2500.00
RYAN COSTELLO STRATEGIES,,Congressman Kevin Hern,2025-01-30,500.00
RYAN COSTELLO STRATEGIES,,Congressman Kevin Hern,2025-03-31,500.00
RYAN COSTELLO STRATEGIES,Sheeder Leadership PAC,Congressman Kevin Hern,2025-01-30,500.00
RYAN COSTELLO STRATEGIES,Sheeder Leadership PAC,Congressman Kevin Hern,2025-03-31,500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Kevin Hern,2025-03-12,1000.00
EXIGENT GOVERNMENT RELATIONS,,Representative Kevin Hern,2025-02-26,1500.00
MILLER & CHEVALIER CHARTERED,,Congressman Kevin Hern,2025-02-25,1000.00
APOLLO GOVERNMENT RELATIONS,,Rep. Pablo Hernandez,2025-06-23,250.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Hern, Kevin",2025-04-22,5000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Hern, Kevin",2025-02-24,5000.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Kevin Hern,2025-05-12,1000.00
"THE NICKLES GROUP, LLC",,U.S. Representative Kevin Hern,2025-04-28,500.00
THE GOODYEAR TIRE & RUBBER COMPANY,Goodyear Good Government Fund,Representative Kevin Hern,2025-03-19,2500.00
MAYER BROWN LLP,,Daniel Hernandez,2025-06-24,100.00
MAYER BROWN LLP,,Daniel Hernandez,2025-03-24,500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Hern, Kevin",2025-03-25,2500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Hern, Kevin",2025-04-22,1500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Kevin Hern,2025-05-08,2500.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,DANIEL HERNANDEZ,2025-06-24,1000.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,DANIEL HERNANDEZ,2025-05-13,1500.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),Rep. Kevin Hern,2025-03-03,1500.00
"HEALTH CARE SERVICE CORPORATION, A MUTUAL LEGAL RESERVE COMPANY (HCSC)",Health Care Service Corporation Employees Political Action Committee,Rep Kevin Hern,2025-03-04,5000.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,Rep. Kevin Hern,2025-06-26,2500.00
"CAPITOL TAX PARTNERS, LLP",,Rep. Kevin Hern,2025-04-28,500.00
"CAPITOL TAX PARTNERS, LLP",,Rep. Kevin Hern,2025-06-26,1000.00
THE WASHINGTON TAX & PUBLIC POLICY GROUP,,Hern for Congress,2025-05-31,500.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),Rep. Kevin Hern,2025-03-25,1000.00
NATIONAL FOOTBALL LEAGUE,GridironPAC,Rep Kevin Hern,2025-03-24,5000.00
"INTERNATIONAL MOTORS, LLC (FORMERLY NAVISTAR, INC.)",INTERNATIONAL MOTORS LLC GOOD GOVERNMENT COMMITTEE,Rep Kevin Hern,2025-03-25,5000.00
"ACTUM I, LLC",,Daniel Hernandez,2025-06-09,500.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Rep. Kevin Hern,2025-02-10,2500.00
