organization,pacs,honoree,date,amount_usd
JOCELYN HONG & ASSOCIATES,Forever Young,Grace Meng,2025-06-18,500.00
JOCELYN HONG & ASSOCIATES,Fongress PAC; Forever Young,Grace Meng,2025-06-18,500.00
MARLA GROSSMAN LLC,,U.S. Representative Grace Meng,2025-03-25,500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Grace Meng,2025-06-16,1000.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. Grace Meng,2025-03-27,2500.00
THOMAS CAPITOL PARTNERS INC.,,Rep. Grace Meng,2025-03-31,250.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Grace Meng,2025-06-11,5000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Grace Meng,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Grace Meng,2025-06-01,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Rep. Grace Meng is on the Board of Directors,2025-03-06,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Rep. Grace Meng is on the Board of Directors,2025-03-06,10000.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Grace Meng,2025-05-14,5000.00
"KOUNTOUPES DENHAM CARR & REID, LLC",Congressional Progressive Caucus PAC; Equality PAC; People's Voice PAC,Grace Meng for Congress,2025-03-04,250.00
UTILITY WORKERS UNION OF AMERICA,UWUA Committee on Political Education,Rep. Grace Meng,2025-05-15,1000.00
"TNC (US) HOLDINGS, INC.","The Nielsen Company (US), LLC Federal Political Action Committee (Nielsen PAC)",Rep. Grace Meng,2025-05-13,500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"G Meng, J Chu, T Duckworth, M Hirono, A Bera, P Jayapal, R Khanna, A Kim, R Krishnamoorthi, T Lieu, D Matsui, B Scott, M Strickland, M Takano, S Thanedar, J Tokuda, D Min, D Tran, S Subramanyam",2025-01-23,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Meng, Grace",2025-05-08,5000.00
