organization,pacs,honoree,date,amount_usd
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Laura Friedman,2025-03-01,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Laura Friedman,2025-06-01,2500.00
"NVG, LLC",Asian American Action Fund,Laura Friedman,2025-06-16,250.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,Laura Friedman for Congress,2025-06-12,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Laura Friedman,2025-01-17,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Laura Friedman,2025-01-27,-1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Laura Friedman,2025-01-21,2500.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Laura Friedman,2025-03-19,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Laura Friedman,2025-06-03,2500.00
LABORERS' INTERNATIONAL UNION OF NORTH AMERICA,Laborers International Union of North America (LIUNA PAC),"Friedman, Laura",2025-04-15,2500.00
"MOTION PICTURE ASSOCIATION, INC.",Motion Picture Association Inc PAC (MPAAMERICA PAC),Laura Friedman for Congress,2025-03-14,1000.00
AMERICAN FEDERATION OF TEACHERS,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION (AFTCOPE)",Representative Laura Friedman,2025-06-23,2500.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Laura Friedman,2025-02-10,5000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Laura Friedman,2025-05-13,2000.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,Laura Friedman,2025-03-18,2500.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,Laura Friedman,2025-06-29,2500.00
ANIMAL WELLNESS ACTION,Animal Wellness Action PAC,"FRIEDMAN, LAURA",2025-03-05,1000.00
HOLLAND & KNIGHT LLP,Holland & Knight Committee for Effective Government,Rep. Laura Friedman,2025-06-20,1000.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Laura Friedman,2025-03-26,2500.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Laura Friedman,2025-06-25,1000.00
"MEHLMAN CONSULTING, INC.",,Laura Friedman,2025-03-12,1000.00
COMCAST CORPORATION,Comcast Corporation & NBCUniversal Political Action Committee - Federal,Rep. Laura Friedman,2025-06-26,1000.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Rep. Laura Friedman,2025-06-16,1000.00
NELSON MULLINS RILEY & SCARBOROUGH,"Nelson Mullins Riley & Scarborough, LLP Federal Political Co",Congresswoman Laura Friedman,2025-01-31,1000.00
"CHARTER COMMUNICATIONS, INC.",Charter Communications Inc. Political Action Committee,Rep. Laura Friedman,2025-06-05,1500.00
NATIONAL APARTMENT ASSOCIATION,NATIONAL APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE,Rep. Laura Friedman,2025-05-29,1000.00
CALIFORNIA AND NEVADA CREDIT UNION LEAGUES,Laura Friedman for Congress PAC; Young Kim for Congress PAC,Laura Friedman for Congress PAC,2025-05-28,1000.00
CALIFORNIA AND NEVADA CREDIT UNION LEAGUES,,Laura Friedman for Congress PAC,2025-05-28,1000.00
HUMANE WORLD ACTION FUND AND AFFILIATES (FORMERLY KNOWN AS HUMANE SOCIETY LEGISLATIVE FUND),Humane World Action Fund PAC,Laura Friedman,2025-04-18,1000.00
"TRANSPORTATION TRADES DEPARTMENT, AFL-CIO",,Laura Friedman,2025-06-05,1000.00
"PACE, LLP",,Laura Friedman,2025-03-03,500.00
AMALGAMATED TRANSIT UNION,Amalgamated Transit Union - COPE,Laura Friedman,2025-03-11,2500.00
AMALGAMATED TRANSIT UNION,Amalgamated Transit Union - COPE,Laura Friedman,2025-06-10,2500.00
