organization,pacs,honoree,date,amount_usd
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Luz Rivas,2025-05-20,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Rivas , Luz",2025-06-24,2000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Luz Rivas,2025-03-01,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Luz Rivas,2025-06-01,2500.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,Luz Rivas for Congress,2025-06-12,1000.00
"TNC (US) HOLDINGS, INC.","The Nielsen Company (US), LLC Federal Political Action Committee (Nielsen PAC)",Rep. Luz Rivas,2025-03-10,500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Luz Rivas,2025-01-17,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Luz Rivas,2025-01-27,-1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Luz Rivas,2025-06-09,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Luz Rivas,2025-01-21,2500.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Luz Rivas,2025-04-25,50.00
"D&P CREATIVE STRATEGIES, LLC",PODER PAC,Rep. Luz Rivas,2025-03-18,250.00
"D&P CREATIVE STRATEGIES, LLC",,Rep. Luz Rivas,2025-03-18,250.00
3M COMPANY,3M Company PAC,Assm. Robert Rivas,2025-05-13,11800.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Luz Rivas,2025-03-18,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Luz Rivas,2025-06-03,2500.00
LABORERS' INTERNATIONAL UNION OF NORTH AMERICA,Laborers International Union of North America (LIUNA PAC),"Rivas, Luz",2025-04-24,2500.00
EDISON INTERNATIONAL,EDISON INTERNATIONAL PAC,LUZ RIVAS,2025-02-18,1000.00
EDISON INTERNATIONAL,EDISON INTERNATIONAL PAC,LUZ RIVAS,2025-06-10,1000.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Luz Rivas,2025-02-10,5000.00
NATIONAL BEER WHOLESALERS ASSOCIATION,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep Luz Rivas,2025-03-28,1000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Luz Rivas,2025-05-13,2000.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,Luz Rivas,2025-02-21,2500.00
"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC",Wine & Spirits Wholesalers of America PAC,Luz Rivas For Congress,2025-02-25,1000.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Luz Rivas,2025-06-25,1000.00
ANIMAL WELLNESS ACTION,Animal Wellness Action PAC,"RIVAS, LUZ",2025-06-13,1000.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Luz Rivas,2025-03-05,2500.00
"AMERICAN POSTAL WORKERS UNION, AFL-CIO",American Postal Workers Union Committee on Political Action,"Rivas, Luz",2025-06-18,1500.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Luz Rivas,2025-06-18,2000.00
HARO SOLUTIONS LLC,,Rep. Luz Rivas (D-CA),2025-02-11,500.00
COMCAST CORPORATION,Comcast Corporation & NBCUniversal Political Action Committee - Federal,Rep. Luz Rivas,2025-03-27,1500.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Rep. Luz Rivas,2025-04-08,1000.00
INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES,Int Alliance of Theatrical Stage Emp Federal Speech PAC; PAC of the Int Alliance of Theatrical Stage Employees,Congresswoman Luz Rivas,2025-06-26,2500.00
GOOGLE CLIENT SERVICES LLC,Google LLC NetPAC,Rep. Luz Rivas,2025-03-28,2000.00
