organization,pacs,honoree,date,amount_usd
CAPITOL HILL CONSULTING GROUP,Daines Majority Fund; Joni Ernst for Senate; Thom Tillis Committee,Senator Thom Tillis,2025-03-17,1000.00
"THE MAJORITY GROUP, LLC",,The Honorable Thom Tillis,2025-06-04,1041.02
HOLLAND & KNIGHT LLP,,Senator Thom Tillis,2025-06-02,1500.00
MARLA GROSSMAN LLC,,U.S. Senator Thom Tillis,2025-03-26,500.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Tillis, Thom",2025-02-03,2500.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Tillis, Thom",2025-06-02,2500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Sen. Thom Tillis,2025-01-13,5000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Sen. Thom Tillis,2025-03-11,1000.00
"K&L GATES, LLP",K&L Gates PAC,Senator Thom Tillis,2025-06-05,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Thom Tillis,2025-05-05,1000.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Sen. Thom Tillis,2025-06-18,12500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Thom Tillis,2025-05-05,500.00
CROWELL & MORING LLP,Crowell & Moring LLP Political Action Committee (C&M PAC),Sen. Thom Tillis,2025-06-11,1500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Tillis, Thom",2025-03-20,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Tillis, Thom",2025-06-10,1000.00
OWEN EVANS INGOLS,,Sen. Thom Tillis,2025-05-13,1000.00
HOLLAND & KNIGHT LLP,,Sen. Thom Tillis,2025-05-14,500.00
S-3 GROUP,,Sen. Thom Tillis,2025-06-17,1000.00
S-3 GROUP,,Sen. Thom Tillis,2025-02-17,3500.00
OGR,,The Honorable Thom Tillis,2025-02-27,1000.00
AKIN GUMP STRAUSS HAUER & FELD,,Sen. Thom Tillis,2025-04-20,1000.00
THERMO FISHER SCIENTIFIC INC.,THERMO FISHER SCIENTIFIC INC. PAC,SEN. THOM TILLIS,2025-03-20,2500.00
THERMO FISHER SCIENTIFIC INC.,THERMO FISHER SCIENTIFIC INC. PAC,"GREG STEELE, POLITICAL COMMUNICATIONS DIRECTOR/SPEAKER OF THE HOUSE REP. MIKE JOHNSON; ELIZABETH ATKINS, SYSTEMS MANAGER, REP. DAVID E. PRICE; CHANDLER MCCALL MASON, LEGISLATIVE DIRECTOR/REP. LINDA SANCHEZ; KATIE SMITH, SENIOR ADVISOR/FIELD DIRECTO/REP. DAVID ROUZER; HUSTON WALLACE, LEGISLATIVE DIRECTOR/REP. DEBORAH ROSS; GARRETT DANIEL, SENIOR POLICY ADVISOR/SEN. THOM TILLIS; KATONYA PETTAWAY, OFFICE MANAGER/REP. GREG MURPHY; SEAN MCCABE, DEPUTY CHIEF OF STAFF/REP. PATRICK MCHENRY; JACQUELINE COLLIE BAGGETT, LEGISLATIVE DIRECTOR/REP. BRIAN FITZPATRICK; MEGHAN GALLAGHER, SENIOR LEGISLATIVE ASSISTANT/REP. PATRICK MCHENRY",2025-01-09,1000.00
HB STRATEGIES,,Sen. Tillis,2025-05-05,1000.00
THE O TEAM LLC,,U.S. Senator Thom Tillis,2025-03-30,500.00
SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC.,SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC PAC SUN LIFE,Senator Thom Tillis,2025-01-28,2500.00
"MARRIOTT INTERNATIONAL, INC.","MARRIOTT INTERNATIONAL, INC. POLITICAL ACTION COMMITTEE",Sen. Thom R. Tillis,2025-06-18,2500.00
FS VECTOR LLC,,Sen. Tom Tillis,2025-06-04,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Sen. Thom Tillis,2025-05-05,150.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Sen. Thom Tillis,2025-06-09,150.00
"MARSHALL & POPP, LLC",,U.S. Senator Thom Tillis,2025-02-06,1500.00
"MARSHALL & POPP, LLC",,U.S. Senator Thom Tillis,2025-05-06,2000.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Tillis, Thom R. Sen.",2025-02-11,2000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Sen. Thom Tillis,2025-03-13,2500.00
STEPTOE LLP,Steptoe PAC,The Thom Tillis Committee,2025-03-24,1000.00
STEPTOE LLP,Steptoe PAC,The Thom Tillis Committee,2025-05-19,1000.00
THE MCMANUS GROUP,,Sen. Thom Tillis (R-NC),2025-04-04,2500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Thom Tillis,2025-05-05,250.00
"AMGEN, INC.",,Thom Tillis,2025-05-07,3500.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Sen Thom Tillis,2025-03-14,2500.00
ALLIANT ENERGY CORPORATION,ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM,Senator Thom Tillis,2025-03-06,2500.00
MONUMENT ADVOCACY,,Sen. Thom Tillis,2025-03-28,500.00
MONUMENT ADVOCACY,,Sen. Thom Tillis,2025-06-20,1000.00
AMERICAN SOCIETY FOR RADIATION ONCOLOGY,American Society For Radiation Oncology PAC,Sen. Thom Tillis,2025-02-25,5000.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Thom Tillis,2025-03-24,2500.00
VERTEX PHARMACEUTICALS INCORPORATED,Vertex Pharmaceuticals Incorporated PAC,Sen. Thom R. Tillis,2025-03-04,2500.00
NATIONAL CONFECTIONERS ASSOCIATION,National Confectioners Association of the United States Inc Political Action Committee Candy PAC,Sen Thom Tillis,2025-06-14,2500.00
COVINGTON & BURLING LLP,Covington and Burling LLP PAC,"The Honorable Joni Ernst, Lindsey Graham, Pete Ricketts, Mike Rounds, Dan Sullivan, Thom Tillis",2025-06-10,9000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Thom Tillis,2025-02-10,2500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Thom Tillis,2025-03-10,2500.00
"BACARDI NORTH AMERICA (FORMERLY BACARDI USA, INC)","Bacardi USA, Inc. Political Action Committee",Thom Tillis,2025-02-20,2000.00
VETERANS GUARDIAN VA CLAIM CONSULTING LLC,,Sen. Thom Tillis,2025-02-21,520.51
FINANCIAL SERVICES FORUM,Financial Services Forum PAC,Thom Tillis,2025-01-21,1000.00
FINANCIAL SERVICES FORUM,Financial Services Forum PAC,Thom Tillis,2025-03-27,1000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Thom Tillis,2025-02-25,5000.00
THORN RUN PARTNERS,,Sen. Thom Tillis,2025-02-13,2500.00
THORN RUN PARTNERS,,Thom Tillis,2025-02-21,1000.00
"THE OB-C GROUP, LLC",,Thom Tillis,2025-04-21,3000.00
"DPWN HOLDINGS (USA) INC. (FORMERLY KNOWN AS DEUTSCHE POST WORLD NET USA, INC.)",DPWN Holding (USA) Inc./DHL Political Action Committee,Senator Thom Tillis,2025-06-11,1000.00
ASSOCIATION FOR ACCESSIBLE MEDICINES,Association for Accessible Medicines PAC,U.S. Senator Thom Tillis,2025-05-28,5000.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Thom Tillis,2025-04-30,2500.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Thom Tillis,2025-02-20,5000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Senator Thom Tillis,2025-06-24,2500.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Thom Tillis,2025-02-14,5000.00
HEINEKEN USA,HEINEKEN USA INC GOOD GOVERNMENT FUND,Sen Thom Tillis,2025-06-24,1000.00
"THE TRAVELERS COS., INC. AND SUBSIDIARIES","The Travelers Companies, Inc. Political Action Committee (T-PAC)",Thom Tillis,2025-02-07,5000.00
DALY CONSULTING GROUP,,Sen. Thom Tillis,2025-03-17,3500.00
SMITH DAVIS ADVISORY & RESEARCH LLC,,Thom Tillis,2025-06-09,250.00
SMITH DAVIS ADVISORY & RESEARCH LLC,,Thom Tillis,2025-06-26,1500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Sen. Thom Tillis,2025-02-07,5000.00
EXIGENT GOVERNMENT RELATIONS,,Senator Thom Tillis,2025-01-14,3300.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Tillis, Thom",2025-06-24,5000.00
HART HEALTH STRATEGIES,,Thom Tillis,2025-02-04,3300.00
HART HEALTH STRATEGIES,,Thom Tillis,2025-06-04,200.00
ACG ADVOCACY,,U.S. Senator Thom Tillis,2025-01-31,5000.00
NATIONAL PORK PRODUCERS COUNCIL,National Pork Producers Council Pork PAC,Sen. Thom Tillis,2025-05-15,2500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Thom Tillis (R),2025-03-17,5000.00
