organization,pacs,honoree,date,amount_usd
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Blunt Rochester, Lisa",2025-03-20,5000.00
"TWINLOGIC STRATEGIES, LLP",,Sen. Lisa Blunt Rochester (D-DE),2025-03-26,500.00
"NORTH AMERICAN SUBARU, INC.",ALLIANCE FOR AUTOMOTIVE INNOVATION POLITICAL ACTION COMMITTE,Rep. Lisa Blunt Rochester,2025-06-12,1500.00
PENN AVENUE PARTNERS,,U.S. Senator Lisa Blunt Rochester,2025-03-03,2500.00
"TARPLIN, DOWNS & YOUNG, LLC",,Sen. Lisa Blunt Rochester,2025-01-09,2500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",DSCC,Lisa Blunt Rochester,2025-03-05,2000.00
"COINBASE, INC.","Coinbase, Inc. Innovation PAC",Rep. Lisa Blunt Rochester,2025-03-25,1000.00
AMERICAN SOCIETY FOR RADIATION ONCOLOGY,American Society For Radiation Oncology PAC,Lisa Blunt Rochester for Senate,2025-03-25,1000.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Lisa Blunt Rochester,2025-03-24,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Lisa Blunt Rochester,2025-03-10,5000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Lisa Blunt Rochester,2025-02-25,5000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Lisa Blunt Rochester,2025-03-25,1000.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Lisa Blunt Rochester,2025-06-23,2500.00
"THE CAPITAL GROUP COMPANIES, INC. AND ITS AFFILIATES",The Capital Group Companies Inc Political Action Committee,Sen Lisa Blunt Rochester,2025-03-27,5000.00
"THE TRAVELERS COS., INC. AND SUBSIDIARIES","The Travelers Companies, Inc. Political Action Committee (T-PAC)",Lisa Blunt Rochester,2025-02-07,2500.00
AKIN GUMP STRAUSS HAUER & FELD,,Senator Lisa Blunt Rochester,2025-01-25,2500.00
OGR,,Sen. Lisa Blunt Rochester,2025-03-24,2500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Lisa Blunt Rochester (D),2025-06-16,2500.00
"BL PARTNERS GROUP, LLC",All For Our country PAC; Hoops PAC; Kitten PAC,Senator Blunt Rochester,2025-03-18,1000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Blunt Rochester, Lisa",2025-05-07,2500.00
