organization,pacs,honoree,date,amount_usd
"TARPLIN, DOWNS & YOUNG, LLC",,Sen. Tammy Baldwin,2025-01-15,2000.00
THE ESOP ASSOCIATION,,Tammy Baldwin,2025-06-10,1000.00
"BL PARTNERS GROUP, LLC",All For Our country PAC; Hoops PAC; Kitten PAC,Senator Baldwin,2025-03-18,2000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Baldwin, Tammy",2025-06-11,2500.00
QUEST DIAGNOSTICS INCORPORATED,QUEST DIAGNOSTICS INCORPORATED PAC (QuestPAC) C00329185,Tammy Baldwin WI US Senate,2025-03-18,2500.00
"CAPITOLINE CONSULTING, LLC",,Tammy Baldwin,2025-06-25,1000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Sen. Tammy Baldwin,2025-06-25,1000.00
"TAKEDA PHARMACEUTICALS AMERICA, INC.",TAKEDA PHARMACEUTICALS AMERICA INC. PAC (C00441733),Sen. Tammy Baldwin: WI US Senate,2025-03-25,80000.00
SMITH GARSON FKA SMITH DAWSON & ANDREWS,,Sen. Tammy Baldwin,2025-02-04,563.00
"NIKE, INC","Nike, Inc. PAC",Sen. Tammy Baldwin,2025-06-21,2500.00
"TYSON FOODS, INC",Tyson Foods Inc Political Action Committee (TYPAC),Tammy Baldwin,2025-06-29,1000.00
TEAM HALLAHAN LLC,,Tammy Baldwin,2025-05-14,3000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Tammy Baldwin,2025-04-30,2500.00
MOLSON COORS BEVERAGE COMPANY USA LLC,Molson Coors Beverage Company USA LLC PAC,Sen Tammy Baldwin,2025-06-18,2500.00
AMERICAN SOCIETY OF CONSULTANT PHARMACISTS,ASCP-PAC,Senator Tammy Baldwin (D-WI),2025-02-21,1000.00
HUNTINGTON INGALLS INDUSTRIES INCORPORATED,"Huntington Ingalls Industries, Inc. Employees Political Action Committee (HIIPAC)",Tammy Baldwin,2025-06-18,1500.00
THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY,The Northwestern Mutual Life Insurance Company Federal Political Action Committee,Sen. Tammy Baldwin (D),2025-06-24,5000.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Sen. Tammy Baldwin,2025-05-20,2500.00
"ENTERPRISE HOLDINGS, INC. DBA ENTERPRISE MOBILITY","Enterprise Holdings, Inc. / Enterprise Mobility Political Action Committee",Tammy Baldwin,2025-05-27,5000.00
"KOUNTOUPES DENHAM CARR & REID, LLC",,Tammy Baldwin,2025-03-24,1000.00
AMERICAN OPTOMETRIC ASSOCIATION,AOA-PAC,Senator Tammy Baldwin,2025-06-10,5000.00
TDS TELECOMMUNICATIONS CORPORATION,,Tammy Baldwin,2025-02-04,1000.00
TDS TELECOMMUNICATIONS CORPORATION,,Tammy Baldwin,2025-04-22,2500.00
COLLEGE OF AMERICAN PATHOLOGISTS,College of American Pathologists Political Action Committee,Tammy Baldwin,2025-06-11,1000.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Baldwin, Tammy",2025-05-14,1000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Baldwin, Tammy",2025-06-19,1000.00
AMERICAN COLLEGE OF OBSTETRICIANS AND GYNECOLOGISTS,American College of Ob-Gyns PAC (Ob-GynPAC),Tammy Baldwin,2025-05-30,1000.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Sen. Tammy Baldwin,2025-05-01,5000.00
"APPLIED RESEARCH ASSOCIATES, INC.",APPLIED RESEARCH ASSOCIATES INC POLITICAL ACTION COMMITTEE ARAPAC,Sen Tammy Baldwin,2025-04-25,5000.00
RED+BLUE STRATEGIES( FORMERLY KNOWN AS NATHANSON+HAUCK),,Senator Tammy Baldwin,2025-01-25,2000.00
HEWLETT PACKARD ENTERPRISE COMPANY,Hewlett Packard Enterprise PAC (HPE PAC),Sen. Tammy Baldwin (D),2025-06-27,2500.00
"CHARTER COMMUNICATIONS, INC.",Charter Communications Inc. Political Action Committee,Sen. Tammy Baldwin,2025-06-05,5000.00
THE HOME DEPOT,The Home Depot Inc. Political Action Committee,"Baldwin, Tammy",2025-05-02,5000.00
VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES,"Verizon Communications, Inc. Political Action Committee (Verizon PAC)",Sen. Tammy Baldwin,2025-06-19,1000.00
VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES,"Verizon Communications, Inc. Political Action Committee (Verizon PAC)",Sen. Tammy Baldwin,2025-06-19,2500.00
"WINN STRATEGIES, LLC",,Tammy Baldwin,2025-02-10,2000.00
MCCOLL STRATEGIES LLC,,Tammy Baldwin,2025-02-14,11.00
MCCOLL STRATEGIES LLC,,Tammy Baldwin,2025-01-29,289.30
MCCOLL STRATEGIES LLC,,Tammy Baldwin,2025-01-14,11.00
ALLIED PILOTS ASSOCIATION,ALLIED PILOTS ASSOCIATION POLITICAL ACTION COMMITTEE,Sen Tammy Baldwin,2025-06-24,1000.00
