organization,pacs,honoree,date,amount_usd
TRANSPORTATION INTERMEDIARIES ASSOCIATION,Transportation Intermediaries Association PAC (TIAPAC),Daniel Webster,2025-05-20,1000.00
GRAYROBINSON PA,Gray Robinson PA PAC,Dan Webster,2025-05-07,1000.00
LIQUID ENERGY PIPELINE ASSOCIATION,Liquid Energy Pipeline Association PAC,Representative Daniel Webster,2025-03-17,1000.00
"TAI GINSBERG & ASSOCIATES, LLC",,Hon. Daniel Webster,2025-05-06,500.00
"TAI GINSBERG & ASSOCIATES, LLC",,Hon. Daniel Webster,2025-06-27,500.00
NATIONAL READY MIXED CONCRETE ASSOCIATION,National Ready Mixed Concrete Assn. PAC (CONCRETEPAC),Rep. Daniel Webster,2025-03-26,1000.00
"CASSIDY & ASSOCIATES, INC.",,Webster for Congress,2025-04-30,500.00
NORFOLK SOUTHERN CORPORATION,Norfolk Southern Corporation Good Government Fund,Daniel Webster,2025-03-20,2000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Daniel Webster,2025-03-27,2000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Daniel Webster,2025-05-14,1000.00
AMERICAN SHORT LINE AND REGIONAL RAILROAD ASSOCIATION,American Short Line and Regional Railroad Association,Rep. Daniel Webster,2025-05-19,1000.00
WINNING STRATEGIES WASHINGTON,,Rep. Dan Webster,2025-02-04,1000.00
HNTB CORPORATION,HNTB Holdings Ltd. PAC,Rep. Daniel Webster,2025-05-23,1000.00
ASSOCIATION OF AMERICAN RAILROADS,RAILPAC,Rep. Daniel Webster,2025-03-29,2000.00
BNSF RAILWAY COMPANY,BNSF Railway Company RAILPAC (BNSF RAILPAC),Daniel Webster,2025-03-26,2000.00
BNSF RAILWAY COMPANY,BNSF Railway Company RAILPAC (BNSF RAILPAC),Daniel Webster,2025-03-26,2500.00
AMERICAN MARITIME OFFICERS,American Maritime Officers Retirees Association; American Maritime Officers Voluntary Political Action Fund; District 2A TTWISEU Voluntary Political Action Fund,Rep. Daniel Webster,2025-06-13,1000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Daniel Webster,2025-06-23,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Daniel Webster,2025-01-31,2000.00
AECOM,AECOM PAC,Daniel Webster,2025-06-12,1000.00
VAN SCOYOC ASSOCIATES,,Rep. Daniel Webster,2025-06-30,1000.00
THE AMERICAN WATERWAYS OPERATORS,American Waterways Operators PAC,Representative Daniel Webster,2025-03-25,1000.00
NATIONAL SHOOTING SPORTS FOUNDATION,National Shooting Sports Foundation PAC,Rep. Daniel Webster,2025-06-16,1000.00
CSX CORPORATION,CSX Corporation Good Government Fund,Daniel Webster,2025-03-31,5000.00
CSX CORPORATION,CSX Corporation Good Government Fund,Daniel Webster,2025-04-02,2500.00
CHS INC.,,Daniel Webster,2025-03-24,2500.00
LKQ CORPORATION,LKQ Corporation Employee Good Government Fund,U.S. Representative Daniel Webster,2025-03-26,1000.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Webster, Daniel",2025-05-30,1000.00
"PUBLIX SUPER MARKETS, INC.",Publix Super Markets Inc Associates Political Action Committee,Rep Daniel Webster,2025-05-28,2500.00
AMERICAN SOCIETY OF ANESTHESIOLOGISTS,American Society of Anesthesiologists Political Action Committee (ASA PAC),Rep. Daniel Webster,2025-06-26,2500.00
"TAI GINSBERG & ASSOCIATES, LLC",,Rep. Daniel Webster,2025-05-02,1000.00
BOEING COMPANY,The Boeing Company Political Action Committee,Rep Daniel Webster,2025-05-02,1000.00
"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",,Rep. Daniel Webster,2025-06-24,2500.00
"INT'L ASS'N OF SHEET METAL, AIR, RAIL & TRANSP. WORKERS, TRANSP. DIV.",,"Webster, Daniel",2025-01-30,1000.00
ALIGNMENT GOVERNMENT STRATEGIES,,Daniel Webster,2025-03-12,500.00
SPACE EXPLORATION TECHNOLOGIES,Space Exploration Technologies Corp PAC,Rep Daniel Webster,2025-02-26,5000.00
"NATIONAL STONE, SAND AND GRAVEL ASSOCIATION","National Stone, Sand & Gravel Association ROCKPAC",Rep. Daniel Webster,2025-03-19,1000.00
"REPUBLIC CONSULTANTS, LLC",,Daniel Webster,2025-05-23,1000.00
THE VOGEL GROUP,,REP. DANIEL WEBSTER,2025-04-01,500.00
LIQUID ENERGY PIPELINE ASSOCIATION,Liquid Energy Pipeline Association PAC,Rep. Daniel Webster,2025-03-17,1000.00
UNION PACIFIC CORPORATION,Union Pacific Corp. Fund for Effective Government,Daniel Webster,2025-03-24,5000.00
AMERICAN TRUCKING ASSOCIATIONS,TRUCKING POLITICAL ACTION COMMITTEE OF THE AMERICAN TRUCKING ASSOCIATIONS INC,Rep Daniel Webster,2025-03-17,1000.00
AMERICAN CRYSTAL SUGAR COMPANY,American Crystal Sugar Company PAC,Daniel Webster For Congress,2025-03-03,5000.00
CROWLEY MARITIME CORPORATION,CROWLEY MARITIME CORPORATION FEDERAL PAC,Rep. Daniel Webster,2025-06-27,1000.00
AMALGAMATED TRANSIT UNION,Amalgamated Transit Union - COPE,Daniel Webster,2025-04-30,5000.00
