organization,pacs,honoree,date,amount_usd
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Miller-Meeks, Mariannette",2025-02-13,1000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Mariannette Miller-Meeks,2025-02-25,2500.00
"K&L GATES, LLP",K&L Gates PAC,Congresswoman Mariannette Miller-Meeks,2025-06-11,1500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Miller-Meeks, Mariannette",2025-02-13,5000.00
ASSOCIATION FOR CLINICAL ONCOLOGY,ASCO Association Political Action Committee,Rep. Mariannette Miller-Meeks,2025-03-12,1000.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Rep. Jane Mariannette Miller-Meeks,2025-06-03,1000.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Miller-Meeks, Mariannette Jane",2025-04-09,1000.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Miller-Meeks, Mariannette Jane",2025-05-21,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Mariannette Miller-Meeks,2025-02-24,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",DSCC,Mariannette Miller-Meeks,2025-06-25,1000.00
STEPTOE LLP,Steptoe PAC,Miller-Meeks for Congress,2025-02-05,1000.00
THE MCMANUS GROUP,,Rep. Mariannette Miller-Meeks (R-IA),2025-05-06,2500.00
FIERCE GOVERNMENT RELATIONS,,Rep Mariannette Miller-Meeks,2025-05-08,500.00
ALLIANT ENERGY CORPORATION,ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM,Representative Mariannette Miller-Meeks,2025-02-13,2500.00
ALLIANT ENERGY CORPORATION,ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM,Representative Mariannette Miller-Meeks,2025-05-08,2500.00
"MEHLMAN CONSULTING, INC.",,Mariannette Miller-Meeks,2025-03-31,1650.00
"MEHLMAN CONSULTING, INC.",,Marianette Miller-Meeks,2025-06-30,1650.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Mariannette Jane Miller-Meeks,2025-03-24,2500.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Mariannette Jane Miller-Meeks,2025-06-23,2500.00
VERTEX PHARMACEUTICALS INCORPORATED,Vertex Pharmaceuticals Incorporated PAC,Rep. Mariannette Jane Miller-Meeks,2025-03-21,2500.00
VERTEX PHARMACEUTICALS INCORPORATED,Vertex Pharmaceuticals Incorporated PAC,Rep. Mariannette Jane Miller-Meeks,2025-05-22,2500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Mariannette Miller-Meeks,2025-06-03,5000.00
NATIONAL ASSOCIATION OF MANUFACTURERS,NAM-PAC,Mariannette Miller-Meeks,2025-04-30,2500.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Mariannette Miller-Meeks,2025-02-20,1000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Mariannette Miller-Meeks,2025-05-16,2500.00
AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY,ENT PAC,Marianette Miller-Meeks,2025-01-13,2500.00
AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY,ENT PAC,Marianette Miller-Meeks,2025-03-31,2500.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Miller-Meeks, Mariannette",2025-03-21,2500.00
MEDICAL PROFESSIONAL LIABILITY ASSOCIATION,Medical Professional Liability Association PAC (MPL PAC),Cong. Mariannette Miller-Meeks,2025-05-14,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Mariannette Miller-Meeks (R),2025-03-17,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Mariannette Miller-Meeks,2025-02-27,1500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Mariannette Miller-Meeks,2025-06-18,1500.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Mariannette Miller-Meeks,2025-03-04,2500.00
LIQUID ENERGY PIPELINE ASSOCIATION,Liquid Energy Pipeline Association PAC,Representative Mariannette Jane Miller-Meeks,2025-03-17,1000.00
"GEVO, INC.","GEVO, INC. POLITICAL ACTION COMMITTEE (GEVO PAC)",Rep. Mariannette Miller-Meeks,2025-05-30,1000.00
NATIONAL TURKEY FEDERATION,National Turkey Federation PAC,Mariannette Miller-Meeks,2025-06-05,1000.00
"BECTON, DICKINSON AND COMPANY",BD PAC,Rep. Mariannette Miller-Meeks (R),2025-06-23,1000.00
FARRAGUT PARTNERS LLP,Thoroughbred Pac,"MILLER-MEEKS, MARIANNETTE JANE",2025-05-12,2500.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. Mariannette Miller-Meeks,2025-05-29,2500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Mariannette Miller-Meeks,2025-03-10,2500.00
"AMERICAN COLLEGE OF PHYSICIAN SERVICES, INC.",ACP Services PAC,Mariannette Miller-Meeks,2025-03-19,2500.00
EDISON ELECTRIC INSTITUTE,PowerPAC of the Edison Electric Institute,Rep. Mariannette Miller-Meeks,2025-03-31,2500.00
LUNDBECK LLC,Lundbeck LLC Employee Political Action Committee,Mariannette Miller-Meeks,2025-01-24,1000.00
LUNDBECK LLC,Lundbeck LLC Employee Political Action Committee,Mariannette Miller-Meeks,2025-05-16,1000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Rep. Mariannette Miller-Meeks,2025-02-07,1650.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Rep. Mariannette Miller-Meeks,2025-06-25,1650.00
"RWE CLEAN ENERGY SERVICES, LLC","RWE Clean Energy Services, LLC PAC",Mariannette Miller-Meeks,2025-02-05,1000.00
THE AES CORPORATION,The AES Corporation Political Action Committee,Mariannette Miller-Meeks,2025-03-17,1000.00
"GENENTECH, INC",Genentech Inc. Political Action Committee (GenenPAC),Rep. Mariannette Miller-Meeks,2025-04-21,2500.00
NOVOCURE INC.,NOVOCURE INC. PAC (A.K.A. NOVOCURE PAC),U.S. Representative Mariannette Miller-Meeks,2025-04-18,1000.00
NOVOCURE INC.,NOVOCURE INC. PAC (A.K.A. NOVOCURE PAC),U.S. Representative Mariannette Miller-Meeks,2025-05-15,2000.00
"TAKEDA PHARMACEUTICALS AMERICA, INC.",TAKEDA PHARMACEUTICALS AMERICA INC. PAC (C00441733),Mariannette Miller-Meeks IA-1 US House,2025-03-13,2500.00
