organization,pacs,honoree,date,amount_usd
"NASDAQ, INC.","Nasdaq, Inc. PAC",Rep. Claudia Tenney,2025-01-07,1000.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Tenney, Claudia",2025-02-03,1000.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Tenney, Claudia",2025-05-14,1000.00
"K&L GATES, LLP",K&L Gates PAC,Congresswoman Claudia Tenney,2025-06-23,1000.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. Claudia Tenney,2025-03-26,5000.00
DENTONS US LLP,Dentons PAC,Congresswoman Claudia Tenney,2025-05-13,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Tenney, Claudia",2025-05-29,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Tenney, Claudia",2025-03-20,1000.00
CVS HEALTH (AND SUBSIDIARIES),,Congresswoman Claudia Tenney,2025-02-10,1000.00
GREATER NEW YORK HOSPITAL ASSOCIATION,,Congresswoman Tenney,2025-02-25,1000.00
"DS2 GROUP, LLC",,Claudia Tenney,2025-03-31,500.00
ASSOCIATION FOR CLINICAL ONCOLOGY,ASCO Association Political Action Committee,Rep. Claudia Tenney,2025-06-25,1500.00
STEPTOE LLP,Steptoe PAC,Claudia Tenney for Congress,2025-06-23,1000.00
FIERCE GOVERNMENT RELATIONS,,Rep Claudia Tenney,2025-03-28,500.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Claudia Tenney,2025-06-23,2000.00
VERTEX PHARMACEUTICALS INCORPORATED,Vertex Pharmaceuticals Incorporated PAC,Rep. Claudia Tenney,2025-03-21,1000.00
PACIFIC LIFE INSURANCE COMPANY,Pacific Life Political Action Committee,Rep. Claudia Tenney,2025-03-25,1000.00
THE OPTIONS CLEARING CORPORATION,Options Clearing Corporation PAC,Congresswoman Claudia Tenney,2025-03-04,1000.00
THE OPTIONS CLEARING CORPORATION,Options Clearing Corporation PAC,Congresswoman Claudia Tenney,2025-06-23,3500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Claudia Tenney,2025-06-27,500.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Claudia Tenney,2025-03-24,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Claudia Tenney,2025-03-28,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Claudia Tenney,2025-06-30,1000.00
SEMICONDUCTOR INDUSTRY ASSOCIATION,,Rep. Claudia Tenney,2025-05-21,1000.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Claudia Tenney,2025-05-31,2500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Tenney, Claudia",2025-03-06,1000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Tenney, Claudia",2025-05-07,4000.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Claudia Tenney,2025-06-30,1000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"S Capito, M Blackburn, V Foxx, C Tenney, E Stefanik, D Fischer, A Wagner, S Collins, J Ernst, A Radewagen, L Murkowski, S Biggs, J Fedorchak, C Maloy, L Lee, E Houchin, K Britt, J Kiggans, et al.",2025-03-25,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Tenney, Claudia",2025-02-05,2500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Tenney, Claudia",2025-03-25,2500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Claudia Tenney,2025-03-18,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Claudia Tenney,2025-03-03,2000.00
"JONES WALKER, LLP",Jones Walker LLP,Congresswoman Claudia Tenney,2025-05-09,1000.00
THE AFFORDABLE HOUSING TAX CREDIT COALITION,Affordable Housing Tax Credit Coalition PAC,Rep. Claudia Tenney,2025-01-02,1000.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,Rep. Claudia Tenney,2025-06-24,2500.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),Rep. Claudia Tenney,2025-03-03,2000.00
NATIONAL FOOTBALL LEAGUE,GridironPAC,Rep Claudia Tenney,2025-03-28,5000.00
STEPTOE LLP,Steptoe PAC,Claudia Tenney for Congress Victory Fund,2025-03-27,1200.00
STEPTOE LLP,Steptoe PAC,Claudia Tenney for Congress Victory Fund,2025-03-04,1300.00
STEPTOE LLP,Steptoe PAC,Claudia Tenney for Congress Victory Fund,2025-02-03,1000.00
STEPTOE LLP,Steptoe PAC,Claudia Tenney for Congress Victory Fund,2025-01-08,1000.00
IMPERIUM GLOBAL ADVISORS,,Claudia Tenney,2025-02-10,500.00
THE AES CORPORATION,The AES Corporation Political Action Committee,Claudia Tenney,2025-03-26,1000.00
OFFICE OF THE COMMISSIONER OF BASEBALL,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL PAC,The Hon. Claudia Tenney,2025-03-07,2500.00
AKIN GUMP STRAUSS HAUER & FELD,,Hon. Claudia Tenney,2025-06-27,1000.00
CORNING INCORPORATED,Corning Incorporated Employees Political Action Committee (COREPAC),Rep. Claudia Tenney,2025-06-27,4000.00
CORNING INCORPORATED,Corning Incorporated Employees Political Action Committee (COREPAC),Rep. Claudia Tenney,2025-06-17,788.00
NATIONAL FUEL GAS COMPANY,National Fuel Gas Company Federal Political Action Committee,Rep Claudia Tenney,2025-02-10,5000.00
SELECT MEDICAL HOLDINGS CORPORATION,Select Medical Corporation PAC,Rep. Claudia Tenney,2025-01-31,5000.00
AMERICAN COUNCIL OF LIFE INSURERS,American Council of Life Insurers PAC,"Tenney, Claudia",2025-02-14,2500.00
GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,The Guardian Life Insurance Company of America Political Action Committee Federal Guardian Life P,Rep Claudia Tenney,2025-02-10,1000.00
JOHN HANCOCK LIFE INSURANCE COMPANY (U.S.A),John Hancock Life Insurance Company (USA) Federal PAC,Representative Claudia Tenney,2025-02-23,1000.00
FOLEY & LARDNER LLP,"Foley & Lardner Political Fund, Inc.",Claudia Tenney,2025-02-21,1000.00
FOLEY & LARDNER LLP,"Foley & Lardner Political Fund, Inc.",Claudia Tenney,2025-06-26,1500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Claudia Tenney,2025-06-26,500.00
"CONSTELLATION ENERGY GENERATION, LLC",Constellation Energy Corporation Employee Political Action Committee (CEPAC),Rep. Claudia Tenney,2025-03-21,5000.00
ASSOCIATED EQUIPMENT DISTRIBUTORS,"ASSOCIATED EQUIPMENT DISTRIBUTORS PAC (AED PAC), C00010124",Claudia Tenney NY-24 US House,2025-02-17,1500.00
"MOLINA HEALTHCARE, INC.",Molina PAC,Claudia Tenney,2025-05-28,1000.00
ARGENTUM,Argentums Silver PAC,Rep Claudia Tenney,2025-03-21,2000.00
INDEPENDENT COMMUNITY BANKERS OF AMERICA,ICBA PAC,"Tenney, Claudia",2025-05-27,1000.00
INDEPENDENT COMMUNITY BANKERS OF AMERICA,ICBA PAC,"Tenney, Claudia",2025-04-03,1000.00
AMERICAN CHEMISTRY COUNCIL,American Chemistry Council PAC,Rep. Claudia Tenney,2025-03-19,1000.00
"ABBVIE, INC.",AbbVie Political Action Committee,Rep. Claudia Tenney,2025-02-12,2500.00
OGR,,Claudia Tenney,2025-05-04,500.00
CLEANCAPITAL HOLDINGS LLC,CleanCapital Holdings LLC Political Action Committee,Rep Claudia Tenney,2025-05-13,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Claudia Tenney,2025-02-26,1000.00
AMERICAN LAND TITLE ASSOCIATION,American Land Title Association Title Industry PAC (TIPAC),Rep. Claudia Tenney,2025-06-05,1000.00
NATIONAL ENERGY & FUELS INSTITUTE,NEFI HOME COMFORT PAC,Rep. Claudia Tenney,2025-05-06,2500.00
DELL TECHNOLOGIES INC.,"Dell Technologies, Inc. Political Action Committee",Rep. Claudia Tenney,2025-02-04,2500.00
"THE WILLIAMS COMPANIES, INC.","The Williams Companies, Inc. Political Action Committee",Rep. Claudia Tenney,2025-02-25,1000.00
"RBC CAPITAL MARKETS, LLC",RBC USA Holdco Corporation Federal PAC,Rep. Claudia Tenney,2025-02-13,1000.00
"RBC CAPITAL MARKETS, LLC",RBC USA Holdco Corporation Federal PAC,Rep. Claudia Tenney,2025-03-26,4000.00
THOMPSON COBURN LLP,Thompson Coburn PAC,Claudia Tenney,2025-05-01,2500.00
"HILL EAST GROUP, LLC",,Rep. Claudia Tenney,2025-06-27,500.00
AMERICAN HOTEL & LODGING ASSOCIATION,American Hotel and Lodging Association Political Action Committee HotelPAC,Rep Claudia Tenney,2025-01-27,5000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Rep. Claudia Tenney (R-NY),2025-06-19,500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Claudia Tenney,2025-02-07,2500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",BHFS-E PC PAC (Brownstein Hyatt Farber Schreck PAC),Rep. Claudia Tenney,2025-04-29,1000.00
NATIONAL ASSOCIATION OF CONVENIENCE STORES,National Association of Convenience Stores PAC,Rep. Claudia Tenney (R),2025-03-19,2500.00
THE COUNCIL OF INSURANCE AGENTS AND BROKERS,Council Of Insurance Agents & Brokers PAC,Tenney For Congress,2025-01-23,2500.00
SYNGENTA CORPORATION,SYNGENTA CORPORATION EMPLOYEE POLITICAL ACTION COMMITTEE,Rep. Claudia Tenney,2025-01-16,5000.00
AMERICAN PHYSICAL THERAPY ASSOCIATION,American Physical Therapy Association Physical Therapy PAC,Congresswoman Claudia Tenney,2025-06-11,1000.00
"REINSURANCE GROUP OF AMERICA, INCORPORATED",RGA Reinsurance Company Federal PAC,Claudia Tenney,2025-02-04,2000.00
NATIONAL BEER WHOLESALERS ASSOCIATION,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep Claudia Tenney,2025-06-03,2500.00
AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,American Institute of Certified Public Accountants Political Action Committee,Rep. Claudia Tenney,2025-03-03,2500.00
