organization,pacs,honoree,date,amount_usd
"NASDAQ, INC.","Nasdaq, Inc. PAC",Rep. Ann Wagner,2025-03-07,2500.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Wagner, Ann",2025-03-26,1000.00
HB STRATEGIES,,Rep. Ann Wagner,2025-06-06,500.00
HB STRATEGIES,,Rep. Wagner,2025-06-02,2000.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Rep. Ann L. Wagner,2025-03-04,5000.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Ann Wagner,2025-02-12,5000.00
FIERCE GOVERNMENT RELATIONS,,Rep Ann Wagner,2025-03-21,500.00
FINANCIAL SERVICES FORUM,Financial Services Forum PAC,Ann Wagner,2025-03-27,1000.00
THE OPTIONS CLEARING CORPORATION,Options Clearing Corporation PAC,Congresswoman Ann Wagner,2025-06-23,2000.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Ann Wagner,2025-03-25,1500.00
DALY CONSULTING GROUP,,Rep. Ann Wagner,2025-06-30,1000.00
EAST CAPITOL ADVISORS LLC,,Rep. Ann Wagner,2025-06-09,1000.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Ann Wagner,2025-03-28,5000.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Ann Wagner,2025-05-31,5000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Wagner, Ann",2025-02-24,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Ann Wagner,2025-02-28,1000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"S Capito, M Blackburn, V Foxx, C Tenney, E Stefanik, D Fischer, A Wagner, S Collins, J Ernst, A Radewagen, L Murkowski, S Biggs, J Fedorchak, C Maloy, L Lee, E Houchin, K Britt, J Kiggans, et al.",2025-03-25,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Wagner, Ann",2025-03-25,2500.00
WESTERN ALLIANCE BANCORPORATION,WESTERN ALLIANCE BANCORPORATION POLITICAL ACTION COMMITTEE (WABPAC),Rep. Ann Wagner,2025-04-28,2500.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),Rep. Ann Wagner,2025-03-26,1000.00
