organization,pacs,honoree,date,amount_usd
NATIONAL MILK PRODUCERS FEDERATION,National Milk Producers Federation PAC,Rep. John Mannion,2025-05-13,1500.00
NATIONAL MILK PRODUCERS FEDERATION,,Rep. John Mannion,2025-04-30,250.00
NATIONAL MILK PRODUCERS FEDERATION,,Rep. John Mannion,2025-05-13,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Mannion, John",2025-05-29,1000.00
NATIONAL CONFECTIONERS ASSOCIATION,National Confectioners Association of the United States Inc Political Action Committee Candy PAC,Rep John W Mannion,2025-06-14,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",John Mannion,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",John Mannion,2025-06-01,2500.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,John Mannion for Congress,2025-06-16,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. John Mannion,2025-05-05,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. John Mannion,2025-06-27,2500.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,Mannion for New York,2025-06-12,2500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Mannion, John",2025-04-29,5000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,John Mannion,2025-01-21,2500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,John Mannion,2025-06-16,2000.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,John W. Mannion,2025-04-25,50.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,John W. Mannion,2025-03-27,1000.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,John W. Mannion,2025-06-25,1000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,John Mannion,2025-02-27,500.00
GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,The Guardian Life Insurance Company of America Political Action Committee Federal Guardian Life P,Rep John W Mannion,2025-06-24,2000.00
"NIKE, INC","Nike, Inc. PAC",Rep. John Mannion,2025-05-06,1000.00
"SAAB, INC. (FKA SAAB DEFENSE AND SECURITY USA LLC)","Saab, Inc. Employees Political Action Committee",Representative John W. Mannion,2025-03-24,2500.00
NATIONAL COTTON COUNCIL,National Cotton Council Committee for the Advancement of Cotton,US Representative John Mannion,2025-05-12,2500.00
AMERICAN CHEMISTRY COUNCIL,American Chemistry Council PAC,Rep. John Mannion,2025-03-19,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. John Mannion,2025-02-07,1000.00
NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS,NAIFAPAC,"Mannion, John",2025-06-26,1000.00
JBS USA FOOD COMPANY (PREVIOUSLY REGISTERED AS JBS USA LLC),JBS USA Food Company PAC,Rep. John Mannion (D-NY-22),2025-05-19,1000.00
"CME GROUP, INC.",CME Group Inc. PAC,Rep. John Mannion,2025-05-14,1500.00
ENVIRONMENTAL DEFENSE ACTION FUND,Environmental Defense Action Fund PAC (EDAF PAC),JOHN MANNION,2025-03-07,1000.00
AMERICAN FEDERATION OF TEACHERS,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION (AFTCOPE)",Representative John Mannion,2025-03-13,5000.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,John Mannion,2025-02-10,5000.00
NATIONAL BEER WHOLESALERS ASSOCIATION,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep John W Mannion,2025-05-09,2500.00
THE ROOSEVELT GROUP,,Congressman Mannion,2025-03-12,250.00
BGR GOVERNMENT AFFAIRS,,John Mannion,2025-06-26,500.00
REPRODUCTIVE FREEDOM FOR ALL,Reproductive Freedom for All PAC,John Mannion,2025-06-18,2500.00
EMERGENT STRATEGIES,,Rep. John Mannion,2025-03-31,2500.00
BAYER CORPORATION (CONSOLIDATED REPORT),Bayer US LLC Employee Political Action Committee (BayerPAC),Rep. John Mannion,2025-03-26,1000.00
HUNTINGTON INGALLS INDUSTRIES INCORPORATED,"Huntington Ingalls Industries, Inc. Employees Political Action Committee (HIIPAC)",John Mannion,2025-03-18,1000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,John Mannion,2025-03-20,2000.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,John Mannion,2025-03-18,2500.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,John Mannion,2025-06-29,2500.00
"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC",Wine & Spirits Wholesalers of America PAC,Mannion For New York,2025-02-25,1000.00
THE CIGNA GROUP AND SUBSIDIARIES (FORMERLY CIGNA CORPORATION AND SUBSIDIARIES),The Cigna Group Employee Political Action Committee,Rep. John Mannion,2025-06-13,2000.00
CARRIER GLOBAL CORPORATION,Carrier Global Corporation PAC,John Mannion,2025-01-15,2500.00
TIAA,TIAA PAC,John Mannion,2025-06-27,2500.00
ANIMAL WELLNESS ACTION,Animal Wellness Action PAC,"MANNION, JOHN W",2025-02-27,1000.00
ANIMAL WELLNESS ACTION,Animal Wellness Action PAC,"MANNION, JOHN W",2025-06-27,1000.00
AMERICAN OPTOMETRIC ASSOCIATION,AOA-PAC,Congressman John Mannion,2025-03-20,2000.00
HOLLAND & KNIGHT LLP,Holland & Knight Committee for Effective Government,Rep. John Mannion,2025-06-04,1000.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. John Mannion,2025-03-20,2500.00
NATIONAL ASSOCIATION OF LETTER CARRIERS,Letter Carrier Political Fund,John Mannion,2025-06-26,5000.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,John Mannion,2025-04-16,1000.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,John Mannion,2025-06-25,1000.00
NUCOR CORPORATION,Nucor Corporation PAC,John Mannion,2025-04-29,2500.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Mannion, John",2025-05-14,1000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Mannion, John",2025-05-22,1000.00
AMERICAN ACADEMY OF FAMILY PHYSICIANS,AMERICAN ACADEMY OF FAMILY PHYSICIANS PAC C00411553,John Mannion NY-22 US House,2025-06-05,1000.00
FARM CREDIT COUNCIL,The Farm Credit Council Political Action Committee,Rep John W Mannion,2025-06-27,2500.00
"L3HARRIS TECHNOLOGIES, INC.","L3Harris Technologies, Inc. PAC",Rep. John Mannion,2025-03-28,1000.00
"ELEVANCE HEALTH, INC.","Elevance Health, Inc. Political Action Committee (Elevance Health PAC)",Rep. John Mannion,2025-01-29,1000.00
AVENUE SOLUTIONS,,Rep. John Mannion,2025-03-11,500.00
RED+BLUE STRATEGIES( FORMERLY KNOWN AS NATHANSON+HAUCK),,Congressman Jon Mannion,2025-03-25,1000.00
UNITED MINE WORKERS OF AMERICA,United Mine Workers of America - Coal Miners Political Action Committee,Congressman John Mannion,2025-05-06,1000.00
CHARTWELL STRATEGY GROUP LLC,,$250.00 each: Don Davis for NC (Rep. Don Davis); Friends of Jahana Hayes (Rep. Jahana Hayes); Mannion for New York (Rep. John Mannion); Josh Riley for Congress (Rep. Josh Riley),2025-05-14,1000.00
INTERNATIONAL UNION OF BRICKLAYERS & ALLIED CRAFTWORKERS,BACPAC,Congressman John Mannion,2025-03-18,5000.00
SHEET METAL & AIR CONDITIONING CONTRACTORS NAT'L ASSN,"Sheet Metal & Air Conditioning Contractors' National Assoc., Inc. Political Action Committee",Rep. John W. Mannion,2025-03-13,1000.00
"PLANNED PARENTHOOD ACTION FUND, INC.","PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHO",John Mannion,2025-06-24,2000.00
"METLIFE GROUP, INC.",MetLife Inc. Employees' Political Participation Fund A; MetLife Inc. Employees' Political Participation Fund A - Federal Only,Rep. John Mannion,2025-05-14,1000.00
HUMANE WORLD ACTION FUND AND AFFILIATES (FORMERLY KNOWN AS HUMANE SOCIETY LEGISLATIVE FUND),Humane World Action Fund PAC,John Mannion,2025-05-07,1000.00
HUMANE WORLD ACTION FUND AND AFFILIATES (FORMERLY KNOWN AS HUMANE SOCIETY LEGISLATIVE FUND),Humane World Action Fund PAC,John Mannion,2025-01-24,1000.00
AMERICAN VETERINARY MEDICAL ASSOCIATION,,Rep. John Mannion,2025-03-25,1000.00
DENTONS US LLP,,John Mannion,2025-03-31,1000.00
"MEHLMAN CONSULTING, INC.",,Rep. John Mannion,2025-03-31,500.00
INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,FIREPAC,John Mannion,2025-04-03,2000.00
INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,FIREPAC,John Mannion,2025-06-11,3000.00
"DAIRY FARMERS OF AMERICA, INC.","Dairy Farmers of America, Inc. Political Action Committee",Representative John Mannion,2025-05-14,2500.00
INTERNATIONAL UNION OF OPERATING ENGINEERS,PAC Engineers Political Education Committee/IUOE,MANNION FOR NEW YORK,2025-04-21,5000.00
"AVANGRID, INC.",Avangrid PAC,John Mannion,2025-05-15,2500.00
AMERICAN CRYSTAL SUGAR COMPANY,American Crystal Sugar Company PAC,Mannion For New York,2025-05-30,2500.00
BAKER DONELSON BEARMAN CALDWELL & BERKOWITZ,"Baker, Donelson, Bearman, Caldwell and Berkowitz, PC PAC",John Mannion,2025-06-27,1000.00
J STREET,J Street PAC,John Mannion,2025-03-20,1000.00
