organization,pacs,honoree,date,amount_usd
"TOM ALBERT CONSULTING, LLC",,Cong. Tom Tiffany,2025-04-02,250.00
POTOMAC CONSULTING LLC,,Rep. Tom Tiffany,2025-04-02,1000.00
EIS SOLUTIONS,,Congressman Tom Tiffany,2025-03-31,250.00
NATIONAL ASSOCIATION OF CONVENIENCE STORES,National Association of Convenience Stores PAC,Rep. Tom Tiffany (R),2025-03-19,2500.00
NATIONAL BEER WHOLESALERS ASSOCIATION,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep Tom Tiffany,2025-04-02,2500.00
NATIONAL SHOOTING SPORTS FOUNDATION,National Shooting Sports Foundation PAC,Rep. Tom Tiffany,2025-03-06,1000.00
NATIONAL SHOOTING SPORTS FOUNDATION,National Shooting Sports Foundation PAC,Rep. Tom Tiffany,2025-04-11,1000.00
FARM CREDIT COUNCIL,The Farm Credit Council Political Action Committee,Rep Tom Tiffany,2025-06-17,2000.00
"ARCH RESOURCES, INC. (FORMERLY ARCH COAL, INC.)",,Tom Tiffany,2025-01-17,1500.00
"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",,Rep. Tom Tiffany,2025-05-09,2500.00
"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",,Rep. Tom Tiffany,2025-06-20,2500.00
CENOVUS US CORPORATION (FKA CENOVUS ENERGY),,U.S. Rep. Tom Tiffany,2025-06-05,1000.00
NATIONAL CATTLEMEN'S BEEF ASSOCIATION,NATIONAL CATTLEMEN'S BEEF ASSOCIATION POLITICAL ACTION COMMITTEE (NCBA-PAC),Rep. Tom Tiffany,2025-04-02,2500.00
HARDWOOD FEDERATION,Hardwood Federation Political Action Committee (HFPAC),Rep. Tom Tiffany (R-WI-7),2025-05-14,1000.00
