organization,pacs,honoree,date,amount_usd
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Tim Sheehy,2025-06-27,2500.00
"THE NICKLES GROUP, LLC",,Sen. Tim Sheehy,2025-02-27,1000.00
THE O TEAM LLC,,U.S. Senator Tim Sheehy,2025-03-30,1000.00
"MARSHALL & POPP, LLC",,U.S. Senator Tim Sheehy,2025-06-09,1000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Tim Sheehy,2025-05-13,1500.00
"THE TRAVELERS COS., INC. AND SUBSIDIARIES","The Travelers Companies, Inc. Political Action Committee (T-PAC)",Tim Sheehy,2025-02-07,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Sen. Tim Sheehy,2025-03-19,2000.00
AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES,,Tim Sheehy,2025-04-01,1000.00
HART HEALTH STRATEGIES,,Tim Sheehy,2025-03-25,1500.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Sen. Tim Sheehy,2025-06-12,2000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"S Moore Capito, S Collins, J Curtis, J Ernst, J Justice, R Marshall, M Mullin, T Sheehy, T Young, D Bacon, J Baird, T Balderson, A Barr, T Barrett, M Baumgartner, A Bean, C Bentz, S Bice, et al.",2025-02-05,5000.00
"HEALTH CARE SERVICE CORPORATION, A MUTUAL LEGAL RESERVE COMPANY (HCSC)",Health Care Service Corporation Employees Political Action Committee,Sen Tim Sheehy,2025-03-04,2500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Tim Sheehy,2025-06-16,2500.00
"ALPINE GROUP PARTNERS, LLC.",Walden for Congress,Hon. Tim Sheehy,2025-03-25,1000.00
"S2R, LLC",,Senator Tim Sheehy,2025-03-31,1500.00
FORBES-TATE,,Senator Sheehy,2025-05-19,2000.00
RED+BLUE STRATEGIES( FORMERLY KNOWN AS NATHANSON+HAUCK),,Senator Tim Sheehy,2025-06-19,1500.00
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",,TIM SHEEHY,2025-03-31,2500.00
PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION,Pharmaceutical Care Management Association Political Action Committee (PCMA PAC),Tim Sheehy,2025-04-15,2500.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Sen. Tim Sheehy,2025-06-24,2500.00
BURRELL INTERNATIONAL GROUP LLC,,Tim Sheehy,2025-03-23,500.00
PRIMACY STRATEGY GROUP,Primacy PAC DC,Sen. Tim Sheehy (R-MT),2025-03-08,2500.00
MEDICAL DEVICE MANUFACTURERS ASSOCIATION,MDMA PAC,Tim Sheehy,2025-03-14,2000.00
"CITIGROUP WASHINGTON, INC.",Citigroup Inc. PAC - Federal (Citi PAC - Federal),"U.S. senators Joni Ernst, Todd Young, Roger Marshall, Susan Collins, Tim Sheehy, John Curtis, Jim Justice and Shelley Moore Capito.",2025-01-14,50000.00
REGIONS FINANCIAL CORP,Regions Financial Corporation Political Action Committee,Sen Tim Sheehy,2025-03-17,5000.00
INDEPENDENT COMMUNITY BANKERS OF AMERICA,ICBA PAC,"Sheehy, Tim",2025-05-27,2500.00
INDEPENDENT COMMUNITY BANKERS OF AMERICA,ICBA PAC,"Sheehy, Tim",2025-04-03,2500.00
