organization,pacs,honoree,date,amount_usd
"THE MAJORITY GROUP, LLC",,The Honorable Celeste Maloy,2025-02-10,500.00
"THE MAJORITY GROUP, LLC",,The Honorable Celeste Maloy,2025-03-18,3500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Maloy, Celeste",2025-02-13,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Maloy, Celeste",2025-05-01,1000.00
J.A. GREEN AND COMPANY,,Rep. Celeste Maloy,2025-03-10,1000.00
J.A. GREEN AND COMPANY,,Rep. Celeste Maloy,2025-05-29,500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Celeste Maloy,2025-06-27,1500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Celeste Maloy,2025-06-27,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Celeste Maloy,2025-02-27,3500.00
"BARKER LEAVITT, PLLC (SKA MR. JAMES C. BARKER)",,Celeste Maloy,2025-03-24,1000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"S Capito, M Blackburn, V Foxx, C Tenney, E Stefanik, D Fischer, A Wagner, S Collins, J Ernst, A Radewagen, L Murkowski, S Biggs, J Fedorchak, C Maloy, L Lee, E Houchin, K Britt, J Kiggans, et al.",2025-03-25,5000.00
BRIAN GLACKIN & ASSOCIATES LLC,,Celeste Maloy,2025-05-21,500.00
A1.9 STRATEGIES LLC,,Rep. Celeste Maloy of Utah,2025-01-24,500.00
THE AES CORPORATION,The AES Corporation Political Action Committee,Celeste Maloy,2025-03-17,1000.00
AMERICAN RESORT DEVELOPMENT ASSN,AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC (ARDA-ROC PAC),Rep. Celeste Maloy,2025-06-05,5000.00
