organization,pacs,honoree,date,amount_usd
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Stauber, Pete",2025-02-13,2500.00
POTOMAC CONSULTING LLC,,Rep. Pete Stauber,2025-02-06,1500.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Pete Stauber,2025-06-17,1000.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Pete Stauber,2025-06-25,1000.00
FIERCE GOVERNMENT RELATIONS,,Rep Pete Stauber,2025-02-21,1000.00
"MEHLMAN CONSULTING, INC.",,Pete Stauber,2025-03-04,1000.00
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,Pete Stauber,2025-06-04,2500.00
COVESTRO LLC,CovestroPAC A Political Action Committee of Covestro LLC,"Sen. Shelley Moore Capito and Desiree Ikoetzle, Chief of Staff to Rep. Pete Stauber",2025-05-05,5000.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Pete Stauber,2025-03-17,2500.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Pete Stauber,2025-05-19,1000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Pete Stauber,2025-03-18,2500.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),Rep. Pete Stauber,2025-04-30,1000.00
"AVOQ, LLC",,Rep. Pete Stauber,2025-03-14,1000.00
EDISON ELECTRIC INSTITUTE,PowerPAC of the Edison Electric Institute,Rep. Pete Stauber,2025-06-30,1000.00
MARATHON PETROLEUM COMPANY LP,Marathon Petroleum Corporation Employees Political Action Committee MPAC,Rep Pete Stauber,2025-06-06,2500.00
SOUTHERN MINNESOTA BEET SUGAR COOP,Southern Minnesota Beet Sugar Cooperative PAC,Rep. Pete Stauber,2025-05-22,2500.00
AMERICAN RESORT DEVELOPMENT ASSN,AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC (ARDA-ROC PAC),Rep. Pete Stauber,2025-06-05,5000.00
HF SINCLAIR CORPORATION,HF Sinclair Political Action Committee (DINO PAC),Pete Stauber,2025-03-20,1000.00
