organization,pacs,honoree,date,amount_usd
"CARPI & CLAY, INC",,Representative Marcy Kaptur,2025-04-07,250.00
"SUNDAY CREEK HORIZONS, LLC",,Congresswoman Marcy Kaptur,2025-06-18,1000.00
"TORREY ADVISORY GROUP (FORMERLY MICHAEL TORREY ASSOCIATES, LLC)",,Rep. Marcy Kaptur,2025-04-11,250.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Marcy Kaptur,2025-05-20,1000.00
J.A. GREEN AND COMPANY,,Rep. Marcy Kaptur,2025-03-13,500.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Marcy Kaptur,2025-03-13,1500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Marcy Kaptur,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Marcy Kaptur,2025-03-03,-2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Marcy Kaptur,2025-03-28,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Marcy Kaptur,2025-06-01,2500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,HON. MARCY KAPTUR,2025-03-28,250.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Marcy Kaptur,2025-04-17,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Marcy Kaptur,2025-06-24,2500.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,Kaptur for Congress,2025-06-12,2500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Marcy Kaptur,2025-02-27,1500.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Marcy Kaptur,2025-03-27,1000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Rep. Marcy Kaptur,2025-02-24,3300.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Rep. Marcy Kaptur,2025-02-24,200.00
"NIKE, INC","Nike, Inc. PAC",Rep. Marcy Kaptur,2025-05-06,1000.00
FOLEY & LARDNER LLP,"Foley & Lardner Political Fund, Inc.",Marcy Kaptur,2025-05-12,2000.00
"FIRST SOLAR, INC.",,Kaptur for Congress,2025-06-18,1000.00
NATIONAL COTTON COUNCIL,National Cotton Council Committee for the Advancement of Cotton,US Representative Marcy Kaptur,2025-04-22,2500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Marcy Kaptur,2025-06-17,2500.00
AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,RADPAC,REP. MARCY KAPTUR,2025-06-30,2500.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Marcy Kaptur,2025-03-11,5000.00
AMERICAN SOYBEAN ASSOCIATION,American Soybean Association PAC (SoyPAC),Marcy Kaptur,2025-06-26,2000.00
NATIONAL CORN GROWERS ASSN,National Corn Growers Association PAC (CornPAC),Rep. Marcy Kaptur,2025-05-07,5000.00
NOSSAMAN LLP,Nossaman LLP Political Action Committee (Nossaman PAC),Rep. Marcy Kaptur,2025-01-17,1500.00
AMERICAN FEDERATION OF TEACHERS,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION (AFTCOPE)",Representative Marcy Kaptur,2025-03-27,5000.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Marcy Kaptur,2025-02-10,5000.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Marcy Kaptur,2025-05-13,5000.00
GENERAL MOTORS COMPANY,General Motors Company Political Action Committee (GM PAC),Rep. Marcy Kaptur,2025-04-16,1000.00
GENERAL MOTORS COMPANY,General Motors Company Political Action Committee (GM PAC),Rep. Marcy Kaptur,2025-03-05,1500.00
"GROWTH ENERGY, INC.",GROWTH ENERGY PAC,"KAPTUR, MARCY",2025-03-31,5000.00
"INNOVATIVE FEDERAL STRATEGIES, LLC",,Marcy Kaptur,2025-03-19,1000.00
HUNTINGTON INGALLS INDUSTRIES INCORPORATED,"Huntington Ingalls Industries, Inc. Employees Political Action Committee (HIIPAC)",Marcy Kaptur,2025-03-18,1500.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Marcy Kaptur,2025-06-18,2000.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,Marcy Kaptur,2025-06-29,1500.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Marcy Kaptur,2025-03-10,1000.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Marcy Kaptur,2025-06-23,2500.00
APPLIED INTUITION,"Applied Intuition PAC, Inc.",Representative Marcy Kaptur,2025-01-16,5000.00
VAN SCOYOC ASSOCIATES,,Rep. Marcy Kaptur,2025-03-22,500.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Marcy Kaptur,2025-03-05,2500.00
NATIONAL ASSOCIATION OF LETTER CARRIERS,Letter Carrier Political Fund,Marcy Kaptur,2025-06-26,5000.00
"ATS COMMUNICATIONS, INC. (DBA SILBEY STRATEGIES)",,Cong. Kaptur (D-OH),2025-01-22,6600.00
"BWX TECHNOLOGIES, INC.",BWX Technologies Inc Political Action Committee,Marcy Kaptur,2025-03-07,5000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Kaptur, Marcy",2025-05-22,5000.00
"UNITED AUTOMOBILE, AEROSPACE & AGRICULTURAL IMPLEMENT WORKERS",VCAP,KAPTUR FOR CONGRESS,2025-04-28,5000.00
DUKE ENERGY CORPORATION,DUKEPAC,"Kaptur, Marcy",2025-02-24,2500.00
J.A. GREEN AND COMPANY,20003 Victory Fund,Marcy Kaptur,2025-06-23,3000.00
J.A. GREEN AND COMPANY,20003 Victory Fund,Marcy Kaptur,2025-03-03,500.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Rep. Marcy Kaptur,2025-03-05,2000.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Rep. Marcy Kaptur,2025-04-08,2000.00
"DOMINION ENERGY, INC.",Dominion Energy Inc Political Action Committee Dominion PAC,Rep Marcy Kaptur,2025-02-26,1500.00
"L3HARRIS TECHNOLOGIES, INC.","L3Harris Technologies, Inc. PAC",Rep. Marcy Kaptur,2025-06-30,1000.00
G2G CONSULTING,,Marcy Kaptur,2025-05-15,1000.00
NATIONAL ASSOCIATION OF BROADCASTERS,National Association of Broadcasters Political Action Committee NABPAC,Rep Marcy Kaptur,2025-06-25,1000.00
AMERICAN CLEAN POWER ASSOCIATION,AMERICAN CLEAN POWER ASSOCIATION CLEANPOWER PAC,Rep Marcy Kaptur,2025-03-05,5000.00
DELOITTE LLP,Deloitte Political Action Committee,Marcy Kaptur,2025-04-23,1000.00
UNITED MINE WORKERS OF AMERICA,United Mine Workers of America - Coal Miners Political Action Committee,Congresswoman Marcy Kaptur,2025-05-06,2000.00
UNITED MINE WORKERS OF AMERICA,United Mine Workers of America - Coal Miners Political Action Committee,Congresswoman Marcy Kaptur,2025-03-03,1500.00
SHEET METAL & AIR CONDITIONING CONTRACTORS NAT'L ASSN,"Sheet Metal & Air Conditioning Contractors' National Assoc., Inc. Political Action Committee",Rep. Marcy Kaptur,2025-05-15,3500.00
"PLANNED PARENTHOOD ACTION FUND, INC.","PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHO",Marcy Kaptur,2025-06-24,2000.00
BIOTECHNOLOGY INNOVATION ORGANIZATION,Biotechnology Innovation Organization; Biotechnology Innovation Organization PAC (BIO PAC),"Rep. Marcy Kaptur, Rep. Nathaniel Moran, Deputy PTO Director Coke Morgan Stewart",2025-05-14,5000.00
VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES,"Verizon Communications, Inc. Political Action Committee (Verizon PAC)","Rep. Mary Peltola, Rep. Marcy Kaptur, Rep. Susan Wild, Rep. Marie Gluesenkamp Perez, Rep. Yadira Caraveo, Rep. Emilia Sykes, Rep. Kristen McDonald Rivet and Rep. Laura Gillen",2025-03-19,5000.00
ALIGNMENT GOVERNMENT STRATEGIES,,Marcy Kaptur,2025-06-05,250.00
"BLUE ORIGIN, LLC",Blue Origin LLC Political Action Committee (Blue Origin PAC),Marcy Kaptur,2025-05-09,2500.00
LYONDELL CHEMICAL COMPANY,Lyondell Chemical Company PAC,Rep. Marcy Kaptur,2025-05-06,2500.00
HUMANE WORLD ACTION FUND AND AFFILIATES (FORMERLY KNOWN AS HUMANE SOCIETY LEGISLATIVE FUND),Humane World Action Fund PAC,Marcy Kaptur,2025-06-13,1500.00
HUMANE WORLD ACTION FUND AND AFFILIATES (FORMERLY KNOWN AS HUMANE SOCIETY LEGISLATIVE FUND),Humane World Action Fund PAC,"Josh Gottheimer, Josh Harder, Jahana Hayes, Jim Himes, Steny Hoyer, Glenn Ivey, Jeff Jackson, Sara Jacobs, Pramila Jayapal, Hank Johnson, Marcy Kaptur, Robin Kelly, Derek Kilmer, Andy Kim, BarbaraLee",2025-04-03,435.00
"VELOCITY GOVERNMENT RELATIONS, LLC",,"Congs. Nellie Pou, Kristen McDonald Rivet, Janelle Bynum, Laura Gillen, Marie Gluesenkamp Perez, Emilia Sykes, Jahana Hayes, Susie Lee, Dina Titus, Marcy Kaptur",2025-05-05,2500.00
HOLLAND & KNIGHT LLP,,Marcy Kaptur Dina Titus Susie Lee Jahana Hayes Emilia Sykes Marie Gluesenkamp Perez Laura Gillen Janelle Bynum Kristen McDonald Rivet,2025-04-01,2500.00
"CAPITOL TAX PARTNERS, LLP",,Rep. Marcy Kaptur,2025-04-10,250.00
SERVICE EMPLOYEES INTERNATIONAL UNION CTW-CLC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE O,Marcy Kaptur,2025-06-09,5000.00
INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,FIREPAC,Marcy Kaptur,2025-06-11,5000.00
ALLIED PILOTS ASSOCIATION,ALLIED PILOTS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep Marcy Kaptur,2025-06-02,2500.00
