organization,pacs,honoree,date,amount_usd
"LEMUNYON GROUP, LLC",,Congressman Greg Murphy (NC),2025-03-27,500.00
AMERICAN CHIROPRACTIC ASSOCIATION,American Chiropractic Association PAC,Rep. Greg Murphy,2025-03-18,2500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Greg Murphy,2025-02-05,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Murphy, Gregory",2025-03-20,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Murphy, Gregory",2025-06-10,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Murphy, Gregory",2025-05-29,1000.00
"JEFFREY J. KIMBELL & ASSOCIATES, INC.",,Representative Greg Murphy,2025-04-02,1000.00
THERMO FISHER SCIENTIFIC INC.,THERMO FISHER SCIENTIFIC INC. PAC,"GREG STEELE, POLITICAL COMMUNICATIONS DIRECTOR/SPEAKER OF THE HOUSE REP. MIKE JOHNSON; ELIZABETH ATKINS, SYSTEMS MANAGER, REP. DAVID E. PRICE; CHANDLER MCCALL MASON, LEGISLATIVE DIRECTOR/REP. LINDA SANCHEZ; KATIE SMITH, SENIOR ADVISOR/FIELD DIRECTO/REP. DAVID ROUZER; HUSTON WALLACE, LEGISLATIVE DIRECTOR/REP. DEBORAH ROSS; GARRETT DANIEL, SENIOR POLICY ADVISOR/SEN. THOM TILLIS; KATONYA PETTAWAY, OFFICE MANAGER/REP. GREG MURPHY; SEAN MCCABE, DEPUTY CHIEF OF STAFF/REP. PATRICK MCHENRY; JACQUELINE COLLIE BAGGETT, LEGISLATIVE DIRECTOR/REP. BRIAN FITZPATRICK; MEGHAN GALLAGHER, SENIOR LEGISLATIVE ASSISTANT/REP. PATRICK MCHENRY",2025-01-09,1000.00
MR. GAYLORD KENT CONRAD,,Senator Chris Murphy,2025-02-28,1000.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Murphy, Gregory Francis Dr.",2025-02-11,1000.00
VETERANS GUARDIAN VA CLAIM CONSULTING LLC,,Rep. Greg Murphy,2025-04-28,500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Gregory F Murphy,2025-06-12,1000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Gregory F Murphy,2025-06-20,3000.00
CORRIGAN & USSERY LLC,,Chris Murphy,2025-03-13,500.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Gregory F Murphy,2025-03-13,5000.00
AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY,ENT PAC,Greg Murphy,2025-03-31,1000.00
NATIONAL PORK PRODUCERS COUNCIL,National Pork Producers Council Pork PAC,Rep. Greg Murphy,2025-03-27,5000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Greg Murphy (R),2025-06-16,1000.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Gregory F Murphy,2025-05-31,2500.00
AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS,American Association of Neurological Surgeons PAC,Rep. Greg Murphy (NC-1),2025-03-20,1000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Murphy, Gregory",2025-05-07,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Gregory Murphy,2025-06-18,5000.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Greg Murphy,2025-03-24,1000.00
NATIONAL COMMITTEE TO PRESERVE SOCIAL SECURITY AND MEDICARE,,Chris Murphy,2025-02-26,100.00
KAIROS GOVERNMENT AFFAIRS,,Greg Murphy,2025-06-13,200.00
FARRAGUT PARTNERS LLP,Thoroughbred Pac,"MURPHY, GREGORY",2025-05-19,5000.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. Greg Murphy,2025-03-04,2500.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. Greg Murphy,2025-05-29,2500.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. Greg Murphy,2025-05-29,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Gregory Murphy,2025-02-03,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Gregory Murphy,2025-05-27,2500.00
THE AFFORDABLE HOUSING TAX CREDIT COALITION,Affordable Housing Tax Credit Coalition PAC,Rep. Greg Murphy,2025-02-11,1000.00
THE AFFORDABLE HOUSING TAX CREDIT COALITION,Affordable Housing Tax Credit Coalition PAC,Rep. Greg Murphy,2025-05-27,3000.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,Rep. Greg Murphy,2025-05-23,2500.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,"US Senate - Chris Murphy (CT), US House of Rep's.- Lisa Blunt Rochester (DE), James Comer (KY), Patrick McHenry(NC), James E. Clyburn (SC)",2025-01-22,2500.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,"US Senate - Chris Murphy (CT), US House of Rep's.- Lisa Blunt Rochester (DE), James Comer (KY), Patrick McHenry(NC), James E. Clyburn (SC)",2025-04-15,5000.00
BIOGEN,,Dr. Greg Murphy,2025-03-25,1500.00
NATIONAL FOOTBALL LEAGUE,GridironPAC,Rep Gregory F Murphy,2025-03-13,5000.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Christopher S Murphy,2025-05-28,50.00
LUNDBECK LLC,Lundbeck LLC Employee Political Action Committee,Greg Murphy,2025-04-02,1000.00
OFFICE OF THE COMMISSIONER OF BASEBALL,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL PAC,The Hon. Dr. Gregory Francis Murphy,2025-03-11,2500.00
MN8 ENERGY LLC,MN8 Energy LLC Political Action Committee MN8 PAC,Rep Gregory F Murphy,2025-05-27,5000.00
"TAKEDA PHARMACEUTICALS AMERICA, INC.",TAKEDA PHARMACEUTICALS AMERICA INC. PAC (C00441733),Greg Murphy NC-3 US House,2025-03-13,2500.00
NATIONAL MARINE MANUFACTURERS ASSOCIATION,National Marine Manufacturers Association and Marine Retailers Association Boat PAC,Rep Gregory F Murphy,2025-02-25,5000.00
SELECT MEDICAL HOLDINGS CORPORATION,Select Medical Corporation PAC,Rep. Greg Murphy,2025-03-04,1000.00
SELECT MEDICAL HOLDINGS CORPORATION,Select Medical Corporation PAC,Rep. Greg Murphy,2025-03-25,1000.00
SELECT MEDICAL HOLDINGS CORPORATION,Select Medical Corporation PAC,Rep. Greg Murphy,2025-04-30,3000.00
SELECT MEDICAL HOLDINGS CORPORATION,Select Medical Corporation PAC,Rep. Greg Murphy,2025-04-30,1000.00
NATIONAL COMMUNITY PHARMACISTS ASSOCIATION,National Community Pharmacists Association - PAC,Rep. Gregory Murphy,2025-02-06,2000.00
NATIONAL COMMUNITY PHARMACISTS ASSOCIATION,National Community Pharmacists Association - PAC,Rep. Gregory Murphy,2025-03-18,1000.00
NATIONAL COMMUNITY PHARMACISTS ASSOCIATION,National Community Pharmacists Association - PAC,Rep. Gregory Murphy,2025-06-25,1000.00
THE D MAJOR GROUP,,Rep. Greg Murphy (R-NC),2025-05-15,250.00
MAYER BROWN LLP,,Greg Murphy,2025-03-23,2500.00
FOLEY & LARDNER LLP,"Foley & Lardner Political Fund, Inc.",Dr. Gregory Francis Murphy,2025-06-26,1000.00
AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS,Friends to Elect Dr. Greg Murphy to Congress; Kansans for Marshall,"Representative Greg Murphy, MD",2025-06-24,500.00
AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS,Friends to Elect Dr. Greg Murphy to Congress; Kansans for Marshall,"Representative Greg Murphy, MD",2025-05-16,500.00
CHARTWELL STRATEGY GROUP LLC,,Sen. Chris Murphy,2025-03-14,250.00
ARKEMA INC. AND ITS AFFILIATES (FKA ARKEMA INC.),Arkema Political Action Committee,Rep. Greg Murphy,2025-05-05,1000.00
NATIONAL COTTON COUNCIL,National Cotton Council Committee for the Advancement of Cotton,Congressman Gregory Francis Murphy,2025-03-03,-5000.00
NATIONAL COTTON COUNCIL,National Cotton Council Committee for the Advancement of Cotton,Congressman Gregory Francis Murphy,2025-04-07,5000.00
"ABBVIE, INC.",AbbVie Political Action Committee,Rep. Greg Murphy,2025-03-10,-2500.00
AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,RADPAC,REP. GREG MURPHY,2025-03-27,3500.00
AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,RADPAC,REP. GREG MURPHY,2025-03-27,2000.00
AMERICAN ACADEMY OF NEUROLOGY,American Academy of Neurology BrainPAC,"Murphy, Gregory",2025-03-28,5000.00
MCKESSON CORPORATION & AFFILIATES U.S. ONCOLOGY AND RX SAVINGS SOLUTIONS (FORMERLY MCKESSON CORP),McKesson Corporation Employees Political Fund; US Oncology Inc. Network Political Action Committee,Rep. Greg Murphy,2025-05-02,5000.00
TENET HEALTHCARE CORPORATION,TENET HEALTHCARE CORPORATION POLITICAL ACTION COMMITTEE,Rep Gregory Francis Murphy,2025-05-23,2000.00
KELLEY DRYE & WARREN LLP,Kelley Drye & Warren Political Action Committee,Rep. Greg Murphy,2025-03-25,2000.00
AMERICAN HOTEL & LODGING ASSOCIATION,American Hotel and Lodging Association Political Action Committee HotelPAC,Rep Gregory F Murphy,2025-01-27,5000.00
AMERICAN HEALTH CARE ASSOCIATION,American Health Care Association PAC,"Murphy, Gregory",2025-04-16,2500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Gregory F Murphy,2025-03-19,2500.00
"PREMIER, INC.",PREMIER INC. EMPLOYEES' CIVIC ACTION FUND,Rep. Greg Murphy,2025-05-13,1000.00
THE COOK GROUP INC.,Cook Group Inc PAC,Rep. Greg Murphy (NC-3),2025-04-28,1000.00
NOVO NORDISK INC.,NOVO NORDISK INC PAC NOVO NORDISK PAC,Rep Gregory F Murphy,2025-06-03,2500.00
CAPITOL COUNSEL LLC,,Rep. Greg Murphy (R-NC-03),2025-03-28,500.00
FRESENIUS MEDICAL CARE NORTH AMERICA,Fresenius Medical Care Holdings Inc Political Action Committee,Rep Gregory F Murphy,2025-03-21,5000.00
AMERICAN PHYSICAL THERAPY ASSOCIATION,American Physical Therapy Association Physical Therapy PAC,Congressman Gregory Murphy,2025-03-11,1000.00
AMERICAN PHYSICAL THERAPY ASSOCIATION,American Physical Therapy Association Physical Therapy PAC,Congressman Gregory Murphy,2025-06-11,1000.00
BGR GOVERNMENT AFFAIRS,,Dr. Greg Murphy,2025-04-01,500.00
NATIONAL BEER WHOLESALERS ASSOCIATION,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep Gregory F Murphy,2025-03-26,2500.00
AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,American Institute of Certified Public Accountants Political Action Committee,Rep. Gregory Murphy,2025-05-27,2500.00
"EMD SERONO, INC.","EMD SERONO, INC. POLITICAL ACTION COMMITTEE",Rep. Gregory F. Murphy,2025-04-29,2500.00
LOWE'S COMPANIES INC.,"Lowe's Companies, Inc. Political Action Committee",Rep. Greg Murphy,2025-02-17,2500.00
BGR GOVERNMENT AFFAIRS,,Greg Murphy,2025-03-24,500.00
"MERCK & CO, INC.","Merck & Co., Inc., Employees Political Action Committee (Merck PAC)",Congressman Gregory Murphy,2025-05-13,2500.00
BGR GOVERNMENT AFFAIRS,,Dr. Greg Murphy,2025-04-02,4523.88
INVESTMENT COMPANY INSTITUTE,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),Rep. Gregory F. Murphy M.D.,2025-04-03,1000.00
"PTC THERAPEUTICS, INC.","PTC Therapeutics, Inc. Political Action Committee (PTC-PAC)",Rep. Greg Murphy (R),2025-03-31,1000.00
AMERICAN PSYCHOLOGICAL ASSOCIATION SERVICES INC.(FKA AMERICAN PSYCHOLOGICAL ASSN,PSYCHOLOGY PAC OF AMERICAN PSYCHOLOGICAL ASSOCIATION SERVICES INC,Rep Gregory F Murphy,2025-03-03,1000.00
