organization,pacs,honoree,date,amount_usd
JOCELYN HONG & ASSOCIATES,,Derek Tran,2025-05-20,250.00
JOCELYN HONG & ASSOCIATES,Forever Young,Derek Tran,2025-05-20,250.00
EXACT SCIENCES,Catherine Cortez Masto for Senate; Derek Tran for Congress; Morgan McGarvey for Congress; Stand with Sanchez,Derek Tran for Congress,2025-05-28,500.00
EXACT SCIENCES,Angie Craig for Minnesota; Catherine Cortez Masto for Senate; Derek Tran for Congress; Morgan McGarvey for Congress; Stand with Sanchez,Derek Tran for Congress,2025-05-28,500.00
JOCELYN HONG & ASSOCIATES,Fongress PAC; Forever Young,Derek Tran,2025-05-20,250.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Representative Derek Tran,2025-02-12,500.00
SALT POINT STRATEGIES,,U.S. Representative Derek Tran,2025-06-17,500.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Tran, Derek",2025-06-26,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Tran, Derek",2025-06-24,2000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Tran, Derek",2025-03-20,1000.00
HB STRATEGIES,,Derek Tran,2025-03-24,500.00
"COINBASE, INC.","Coinbase, Inc. Innovation PAC",Rep. Derek Tran,2025-03-25,1000.00
PACIFIC LIFE INSURANCE COMPANY,Pacific Life Political Action Committee,Rep. Derek Tran,2025-03-25,1000.00
PACIFIC LIFE INSURANCE COMPANY,Pacific Life Political Action Committee,Rep. Derek Tran,2025-06-23,2500.00
"CASSIDY & ASSOCIATES, INC.",,Derek Tran,2025-06-25,500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Derek Tran,2025-03-01,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Derek Tran,2025-06-01,2500.00
CAPITOL COUNSEL LLC,,Derek Tran,2025-03-31,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Rep. Derek Tran,2025-02-12,1000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Derek Tran,2025-06-23,1000.00
"NVG, LLC",Asian American Action Fund,Derek Tran,2025-06-23,1000.00
"NVG, LLC",Asian American Action Fund,Derek Tran,2025-06-17,500.00
"MEHLMAN CONSULTING, INC.",,Rep. Derek Tran,2025-04-24,500.00
EMPIRE CONSULTING GROUP,,Rep. Derek Tran,2025-03-31,250.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Derek Tran,2025-06-27,1000.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,Derek Tran for Congress,2025-06-12,2500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Transmission PAC,2025-02-20,5000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Derek Tran (D),2025-04-15,2500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Derek Tran,2025-02-28,3500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"G Meng, J Chu, T Duckworth, M Hirono, A Bera, P Jayapal, R Khanna, A Kim, R Krishnamoorthi, T Lieu, D Matsui, B Scott, M Strickland, M Takano, S Thanedar, J Tokuda, D Min, D Tran, S Subramanyam",2025-01-23,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Tran, Derek",2025-06-27,2500.00
WESTERN ALLIANCE BANCORPORATION,WESTERN ALLIANCE BANCORPORATION POLITICAL ACTION COMMITTEE (WABPAC),Rep. Derek Tran,2025-04-28,1000.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),"Sen. Tammy Duckworth, Sen. Andy Kim, Rep. Dave Min, Rep. Pete Aguilar, Rep. Grace Meng, Rep. Hakeem Jeffries, Rep. Derek Tran, Rep. Mairlyn Strickland, Rep. Ted Lieu, various members of Congress",2025-02-21,50000.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. Derek Tran,2025-03-20,2500.00
"FEDERAL STREET STRATEGIES, LLC",,Derek Tran,2025-03-20,500.00
"FEDERAL STREET STRATEGIES, LLC",,Rep. Derek Tran,2025-06-30,250.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Derek Tran,2025-04-25,50.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Derek Tran,2025-06-12,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Derek Tran,2025-03-30,500.00
"ROCKET LAB USA, INC.","Rocket Lab USA, Inc. Political Action Committee (Rocket Lab PAC)",Derek Tran,2025-06-12,1000.00
S-3 GROUP,,Derek Tran,2025-03-07,2500.00
NATIONAL COMMUNITY PHARMACISTS ASSOCIATION,National Community Pharmacists Association - PAC,Rep. Derek Tran,2025-02-27,5000.00
NATIONAL COMMUNITY PHARMACISTS ASSOCIATION,National Community Pharmacists Association - PAC,Rep. Derek Tran,2025-05-21,5000.00
"NIKE, INC","Nike, Inc. PAC",Rep. Derek Tran,2025-05-06,1000.00
"MOLINA HEALTHCARE, INC.",Molina PAC,Derek Tran,2025-06-19,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",150 PAC,Rep. Derek Tran,2025-02-20,500.00
INDEPENDENT COMMUNITY BANKERS OF AMERICA,ICBA PAC,"Tran, Derek",2025-06-27,1000.00
MCDONALD'S CORPORATION,,Derek Tran,2025-06-16,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Derek Tran,2025-06-25,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Transportation Trades Department PAC,2025-02-25,5000.00
AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,RADPAC,REP. DEREK TRAN,2025-06-30,2000.00
COMMUNICATIONS WORKERS OF AMERICA,CWA-COPE PCC,TRANSPORTATION TRADES DEPARTMENT AFL-CIO COPE,2025-01-09,2500.00
TARGET CORPORATION,Target Corp. Citizens Political Forum,Derek Tran,2025-03-18,1000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Derek Tran,2025-03-18,1000.00
AMERICAN FEDERATION OF TEACHERS,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION (AFTCOPE)",Representative Derek Tran,2025-06-03,5000.00
GENERAL MOTORS COMPANY,General Motors Company Political Action Committee (GM PAC),Rep. Derek Tran,2025-04-09,1000.00
REPRODUCTIVE FREEDOM FOR ALL,Reproductive Freedom for All PAC,Derek Tran,2025-06-18,2500.00
CENTENE CORPORATION,Centene Corporation Political Action Committee (Centene PAC),Derek Tran,2025-06-05,1000.00
"DELTA AIR LINES, INC.",Delta Air Lines PAC,Rep. Derek Tran,2025-06-20,1000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Derek Tran,2025-03-20,2000.00
THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY,The Northwestern Mutual Life Insurance Company Federal Political Action Committee,Rep. Derek Tran (D),2025-06-23,500.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,Transportation Trades Department AFL-CIO (TTD PAC),2025-01-24,5000.00
"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC",Wine & Spirits Wholesalers of America PAC,Derek Tran For Congress,2025-02-25,1250.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Derek Tran,2025-05-20,2500.00
AARP,,Conference fees to the 2025 TransAtlantic Capital to Capital Exchange,2025-06-30,8500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Rep. Derek Tran,2025-02-10,500.00
AMERICAN OPTOMETRIC ASSOCIATION,AOA-PAC,Congressman Derek Tran,2025-03-20,2000.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Derek Tran,2025-03-20,2500.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Derek Tran,2025-02-19,2500.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Derek Tran,2025-02-14,2500.00
COMCAST CORPORATION,Asian American Action Fund; Korean Americans for Organizing Fund,Derek Tran,2025-06-23,1000.00
UPS (UNITED PARCEL SERVICE),"United Parcel Service, Inc. PAC (UPSPAC)",Rep. Derek Tran,2025-03-14,5000.00
NATIONAL ASSOCIATION OF LETTER CARRIERS,Letter Carrier Political Fund,Transportation Trades Department AFL-CIO (TTD PAC),2025-03-25,5000.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Derek Tran,2025-04-03,2000.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,PEOPLE IN RURAL AREAS TRANSFORM ELECTIONS (PIRATE) PAC,2025-04-09,5000.00
NATIONAL GROCERS ASSOCIATION,National Grocers Association Grocers PAC,Derek Tran,2025-03-25,1000.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Tran, Derek",2025-03-28,1000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Tran, Derek",2025-04-15,1000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Tran, Derek",2025-05-22,1000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Tran, Derek",2025-06-11,-1000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Tran, Derek",2025-06-19,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",Christina Gagnier for Congress; Democratic Senatorial Campaign Committee; Derek Tran for Congress; Equality PAC; Friends of Mark Warner; Gabe Vasquez for Congress; Hickenlooper for Colorado; Martin Heinrich for Senate; Nikema for Congress; Warnock for Georgia,Congressman Derek Tran,2025-02-13,500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Derek Tran,2025-02-12,500.00
