organization,pacs,honoree,date,amount_usd
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Rosen, Jacky",2025-05-05,2500.00
"TARPLIN, DOWNS & YOUNG, LLC",,Sen. Jacky Rosen,2025-05-12,2000.00
NATIONAL TELECOMMUNICATIONS COOPERATIVE ASSOCIATION,NTCA Rural Broadband PAC,"Rosen, Jacky",2025-06-15,1000.00
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,Jacky Rosen,2025-06-16,1000.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Jacky Rosen,2025-04-30,1000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Jacky Rosen,2025-05-30,5000.00
"IHEARTMEDIA, INC.","iHeartMedia, Inc. PAC",Jacky Rosen,2025-06-24,-2000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Jacky Rosen (D),2025-03-17,5000.00
"BL PARTNERS GROUP, LLC",All For Our country PAC; Hoops PAC; Kitten PAC,Senator Rosen,2025-05-08,2000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Rosen, Jacky",2025-05-07,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"C Cortez Masto, M Kelly, R Gallego, J Hickenlooper, E Slotkin, G Peters, L Blunt, J Rosen, M Hassan J Shaheen, M Warner",2025-01-23,5000.00
WESTERN ALLIANCE BANCORPORATION,WESTERN ALLIANCE BANCORPORATION POLITICAL ACTION COMMITTEE (WABPAC),Sen. Jacky Rosen,2025-06-20,1000.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,"US House of Rep:D. Bacon(NE), L.Frankel(FL), D. Kustoff(TN) M. Miller(OH) B. Schneider(IL) US Senate: J. Rosen(NV) B.Sanders, (VT) T. Scott(SC), US Dept. Ed: P. Rosenfelt, US Dept. of State:E. Germain",2025-03-20,10000.00
NATIONAL FOOTBALL LEAGUE,GridironPAC,Sen Jacky Rosen,2025-06-25,5000.00
ALLIANCE FOR AUTOMOTIVE INNOVATION,,Sen. Jacky Rosen,2025-01-29,2000.00
AMERICAN RESORT DEVELOPMENT ASSN,AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC (ARDA-ROC PAC),Sen. Jacky Rosen,2025-06-18,1000.00
CROSS POTOMAC CONSULTING LLC,,Jackie Rosen,2025-06-21,2000.00
"CITIGROUP WASHINGTON, INC.",Citigroup Inc. PAC - Federal (Citi PAC - Federal),Jacky Rosen,2025-06-25,1000.00
INDEPENDENT COMMUNITY BANKERS OF AMERICA,ICBA PAC,"Rosen, Jacklyn",2025-06-30,1000.00
"ABBVIE, INC.",AbbVie Political Action Committee,Sen. Jacky Rosen,2025-05-29,2000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Jacky Rosen,2025-04-30,1000.00
AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,RADPAC,SEN. JACKY ROSEN,2025-03-27,1500.00
SOUTHWEST AIRLINES,Southwest Airlines Co. Political Action Committee,Sen. Jacky Rosen (D-NV),2025-06-25,5000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Jacky Rosen,2025-03-18,2500.00
DELL TECHNOLOGIES INC.,"Dell Technologies, Inc. Political Action Committee",Sen. Jacky Rosen,2025-01-16,5000.00
AMERICAN HOTEL & LODGING ASSOCIATION,American Hotel and Lodging Association Political Action Committee HotelPAC,Sen Jacky Rosen,2025-03-25,5000.00
"AVOQ, LLC",,Senator Jacky Rosen,2025-05-15,2000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Sen Jacky Rosen,2025-04-30,2500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",BHFS-E PC PAC (Brownstein Hyatt Farber Schreck PAC),Sen. Jacky Rosen,2025-02-04,5000.00
HILTON WORLDWIDE,HILTON WORLDWIDE POLITICAL ACTION COMMITTEE,SEN. JACKY ROSEN,2025-06-17,1000.00
MGM RESORTS INTERNATIONAL,MGM RESORTS INTERNATIONAL PAC,SEN. JACKY ROSEN,2025-02-06,5000.00
"SIERRA NEVADA COMPANY, LLC (F/K/A SIERRA NEVADA CORPORATION)",SIERRA NEVADA COMPANY LLC POLITICAL ACTION COMMITTEE,Sen Jacky Rosen,2025-03-24,5000.00
NATIONAL ASSOCIATION OF CONVENIENCE STORES,National Association of Convenience Stores PAC,Sen. Jacky Rosen (D),2025-05-27,2500.00
BANK OF AMERICA CORPORATION,Bank of America Corporation Federal PAC; Bank of America Corporation State and Federal PAC,Jacky Rosen,2025-06-26,1000.00
WELLS FARGO & COMPANY,Wells Fargo and Company Employee PAC (aka Wells Fargo Employee PAC); Wells Fargo and Company Employees Good Government Federal Fund II,Sen. Jacky Rosen,2025-06-25,2500.00
FRESENIUS MEDICAL CARE NORTH AMERICA,Fresenius Medical Care Holdings Inc Political Action Committee,Sen Jacky Rosen,2025-05-13,1000.00
VAN SCOYOC ASSOCIATES,,Senator Jacky Rosen,2025-05-08,2000.00
GENERAL MOTORS COMPANY,General Motors Company Political Action Committee (GM PAC),Sen. Jacky Rosen,2025-06-12,5000.00
"MINDSET ADVOCACY, LLC",,Jacky Rosen,2025-05-08,2000.00
CAPITAL ONE FINANCIAL CORPORATION,Capital One Financial Corp. Assoc. Political Fund,Jacky Rosen,2025-04-23,5000.00
S&P GLOBAL INC. (F/K/A MCGRAW HILL FINANCIAL INC.),S&P Global Inc. Political Action Committee,"Senators Catherine Cortez, Mark Kelly, Ruben Gallego, John Hickenlooper, Elissa Slotkin, Lisa Blunt Rochester, Maggie Hassan, Jeanne Shaheen, Gary Peters, Jacky Rosen, Mark Warner",2025-03-27,5000.00
AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION FKA PROPERTY CASUALTY INSURERS ASSOC. OF AMERICA,American Property Casualty Insurance Assoc Federal Only PAC; American Property Casualty Insurance Association Political Action Committee (Insuring America PAC),Sen. Jacky Rosen,2025-06-02,2500.00
"SAMSUNG ELECTRONICS AMERICA, INC.",Samsung Electronics America Inc Political Action Committee,Sen. Jacky Rosen,2025-03-21,1000.00
"SAMSUNG ELECTRONICS AMERICA, INC.",Samsung Electronics America Inc Political Action Committee,"Event recognizing Congressman Steve Womack, Congressman John Larson, and Senator Jacky Rosen with Solve for Tomorrow STEM Champion Awards.",2025-04-29,5000.00
"AMERICAN POSTAL WORKERS UNION, AFL-CIO",American Postal Workers Union Committee on Political Action,"Rosen, Jacky",2025-06-18,1500.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Rosen, Jacky",2025-05-14,1000.00
"HUMANA, INC.",Humana Inc. Political Action Committee,Sen. Jacky Rosen,2025-06-18,2500.00
INVARIANT LLC,,Sen. Rosen,2025-06-10,500.00
COMCAST CORPORATION,Comcast Corporation & NBCUniversal Political Action Committee - Federal,Sen. Jacky Rosen,2025-06-17,5000.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Sen. Jacky Rosen,2025-05-13,1000.00
"ELEVANCE HEALTH, INC.","Elevance Health, Inc. Political Action Committee (Elevance Health PAC)",Sen. Jacky Rosen,2025-04-03,5000.00
NCTA - THE INTERNET & TELEVISION ASSOCIATION,NCTA - The Internet & Television Association Political Action Committee (NCTAPAC),Sen. Jacky Rosen (D-NV),2025-06-04,5000.00
NATIONAL ASSOCIATION OF BROADCASTERS,National Association of Broadcasters Political Action Committee NABPAC,Sen Jacklyn S Rosen,2025-06-25,5000.00
KELLEY DRYE & WARREN LLP,Endeavor Group Holdings PAC; Kelley Drye & Warren Political Action Committee; Louisiana Leadership; TKO Group Holdings PAC,Sen. Jacky Rosen,2025-04-24,2500.00
UBS AMERICAS INC.,UBS Americas Inc. Political Action Committee (UBS PAC),Sen. Jacky Rosen,2025-06-25,2500.00
MELLON FINANCIAL SERVICES CORPORATION #1,BIPARTISAN POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION BIPAC/BNYMC; POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION-FEDERAL(BNY MELLON-FED),Sen. Jacky Rosen,2025-06-11,2500.00
DELOITTE LLP,Deloitte Political Action Committee,Jacky Rosen,2025-06-17,5000.00
DELOITTE LLP,Deloitte Political Action Committee,"Sen. Jacky Rosen, Sen. Bernie Sanders, Sen. Tim Scott, Rep. Don Bacon, Rep. Lois Frankel, Rep. David Kustof, Rep. Max Miller, Rep. Brad Schneider, and appointed US Holocaust Memorial Council Members.",2025-06-09,750000.00
BOEING COMPANY,The Boeing Company Political Action Committee,Sen Jacky Rosen,2025-03-20,1000.00
RED+BLUE STRATEGIES( FORMERLY KNOWN AS NATHANSON+HAUCK),,Senator Jacky Rosen,2025-06-24,2000.00
VISA INC.,Visa Inc Political Action Committee,Sen Jacky Rosen,2025-06-20,5000.00
PMI US CORPORATE SERVICES INC. (FKA PMI GLOBAL SERVICES INC.),SWEDISH MATCH NORTH AMERICA LLC PAC,SEN. JACKY ROSEN,2025-05-09,2500.00
NATIONAL APARTMENT ASSOCIATION,NATIONAL APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE,Sen. Jacky Rosen,2025-05-15,2500.00
VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES,"Verizon Communications, Inc. Political Action Committee (Verizon PAC)","Sen. Catherine Cortez Masto, Sen. Mark Kelly, Sen. Ruben Gallego, Sen. John Hickenlooper, Sen. Elisa Slotkin, Sen. Gary Peters. Sen. Lisa Blunt Rochester, Sen. Jacky Rosen, Sen. Maggie Hassan, Sen. Jeanne Shaheen and Sen. Mark Warner",2025-03-19,5000.00
VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES,"Verizon Communications, Inc. Political Action Committee (Verizon PAC)",Sen. Jacky Rosen,2025-06-19,5000.00
MORTGAGE BANKERS ASSOCIATION,Mortgage Bankers Association Political Action Committee MORPAC,Sen Jacky Rosen,2025-04-25,5000.00
PROFESSIONAL AVIATION SAFETY SPECIALISTS,,Jacky Rosen,2025-06-11,1000.00
HUMANE WORLD ACTION FUND AND AFFILIATES (FORMERLY KNOWN AS HUMANE SOCIETY LEGISLATIVE FUND),Humane World Action Fund PAC,"Ben Ray Lujan, Chris Murphy, Jon Ossoff, Alex Padilla, Jack Reed, Jackie Rosen, Bernie Sanders, Brian Schatz, Tina Smith, Raphael Warnock, Peter Welch, Kelly Armstrong, Earl Blumenauer, Vern Buchanan",2025-04-03,406.00
AKIN GUMP STRAUSS HAUER & FELD,,Sen. Jacky Rosen,2025-05-22,2000.00
"MARCUS G. FAUST, PC",,Jacky Rosen,2025-06-23,2000.00
"THE GOLDMAN SACHS GROUP, INC.","Goldman Sachs Group, Inc. Political Action Committee, The",Rosen For Nevada,2025-06-24,2500.00
NATIONAL ASSOCIATION OF HOME BUILDERS,Build Political Action Committee of the National Association of Home Builders (BUILDPAC),Sen. Jacky Rosen,2025-03-18,5000.00
MASTERCARD WORLDWIDE,MASTERCARD INTERNATIONAL INC EMPLOYEE PAC Mastercard PAC or Mastercard Employee PAC,Sen Jacky Rosen,2025-06-13,1000.00
ALLIED PILOTS ASSOCIATION,ALLIED PILOTS ASSOCIATION POLITICAL ACTION COMMITTEE,Sen Jacky Rosen,2025-06-24,2500.00
PIONEER PUBLIC AFFAIRS,CE4A Action,Sen. Jacky Rosen,2025-01-24,2500.00
AMALGAMATED TRANSIT UNION,Amalgamated Transit Union - COPE,Jacky Rosen,2025-06-25,5000.00
U.S. BANCORP (FORMERLY FILED AS U.S. BANK),US Bancorp Federal Political Action Committee; US Bancorp Political Participation Program,Sen Jacky Rosen,2025-05-28,2000.00
