organization,pacs,honoree,date,amount_usd
MARLA GROSSMAN LLC,,U.S. Senator Maggie Hassan,2025-05-08,2000.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Sen. Maggie Hassan,2025-05-08,5000.00
VAN SCOYOC ASSOCIATES,,Maggie Hassan,2025-02-26,1000.00
ALLIANCE FOR PHYSICAL THERAPY QUALITY AND INNOVATION,,Sen. Maggie Hassan,2025-03-10,7000.00
ALLIANCE FOR PHYSICAL THERAPY QUALITY AND INNOVATION,,Sen. Maggie Hassan,2025-03-10,3000.00
STRATEGIC MARKETING INNOVATIONS,,Maggie Goodlander,2025-01-17,500.00
STRATEGIC MARKETING INNOVATIONS,COLE PAC - Tom Cole; Narragansett Bay PAC (Jack Reed),Maggie Goodlander,2025-02-12,1000.00
HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),The Hartford Insurance Group Inc Federal PAC AKA HARTFORD ADVOCATES FEDERAL FUND; The Hartford Insurance Group Inc PAC AKA THE HARTFORD ADVOCATES FUND,Sen Maggie Hassan,2025-04-01,1000.00
THERMO FISHER SCIENTIFIC INC.,THERMO FISHER SCIENTIFIC INC. PAC,SEN. MAGGIE HASSAN,2025-05-15,1000.00
SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC.,SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC PAC SUN LIFE,Senator Margaret Wood Hassan,2025-03-25,2500.00
FOCUS DC LLC,,U.S. Representative Maggie Goodlander,2025-03-22,500.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Hassan, Margaret Wood",2025-06-25,1000.00
"TARPLIN, DOWNS & YOUNG, LLC",,Sen. Maggie Hassan,2025-01-28,2000.00
"TARPLIN, DOWNS & YOUNG, LLC",,Sen. Maggie Hassan,2025-02-03,500.00
"TARPLIN, DOWNS & YOUNG, LLC",,Rep. Maggie Goodlander,2025-06-10,1000.00
FMR LLC,,Sen. Maggie Hassan,2025-04-09,500.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Margaret Wood Hassan,2025-03-24,1000.00
NATIONAL CONFECTIONERS ASSOCIATION,National Confectioners Association of the United States Inc Political Action Committee Candy PAC,Sen Maggie Hassan,2025-06-14,5000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Margaret Hassan,2025-04-09,2500.00
THORN RUN PARTNERS,,Sen. Maggie Hassan,2025-02-07,2000.00
VETERANS GUARDIAN VA CLAIM CONSULTING LLC,,Rep. Maggie Hassan,2025-01-28,1000.00
