organization,pacs,honoree,date,amount_usd
"NORTH STAR STRATEGIES, LLC",,Mike Carey,2025-02-25,1000.00
CAPITOL ASSET STRATEGIES,,Congressman Mike Carey,2025-05-02,1000.00
"CAPITOL TAX PARTNERS, LLP",,Rep. Mike Carey (R-OH),2025-02-14,1000.00
"NASDAQ, INC.","Nasdaq, Inc. PAC",Rep. Mike Carey,2025-01-07,1000.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Carey, Mike",2025-02-13,1000.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Carey, Mike",2025-04-15,2500.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Carey, Mike",2025-06-12,2500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Mike Carey,2025-01-13,5000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Mike Carey,2025-04-25,1000.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. Mike Carey,2025-02-12,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Carey, Mike",2025-02-20,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Carey, Mike",2025-02-13,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Carey, Mike",2025-06-10,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Carey, Mike",2025-03-20,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Mike Carey,2025-06-30,1000.00
HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),The Hartford Insurance Group Inc Federal PAC AKA HARTFORD ADVOCATES FEDERAL FUND; The Hartford Insurance Group Inc PAC AKA THE HARTFORD ADVOCATES FUND,Rep Mike Carey,2025-02-26,1000.00
BARRICK GOLD OF NORTH AMERICA,,Mike Carey for Congress,2025-02-25,250.00
OGR,,The Honorable Mike Carey,2025-05-06,1000.00
VENN STRATEGIES,ESCA PAC,Mike Carey,2025-04-10,1000.00
"BOCKORNY GROUP, INC.",,Mike Carey,2025-04-08,500.00
SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC.,SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC PAC SUN LIFE,Congressman Mike Carey,2025-01-28,1000.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Rep. Mike Carey,2025-06-25,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Rep. Mike Carey,2025-01-14,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Mike Carey,2025-03-13,2000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",DSCC,Mike Carey,2025-01-14,1000.00
STEPTOE LLP,Steptoe PAC,Mike Carey for Congress,2025-01-23,1000.00
THE MCMANUS GROUP,,Rep. Mike Carey (R-OH),2025-01-24,1500.00
AZOA SERVICES CORP(ALLIANZ OF AMERICA) FORMERLY AZOA SERIVCES CORP/FIREMAN'S FUND(ALLIANZ OF AMERICA,AZOA Services Corp(Allianz of America) Formerly Firemans Fun,Representative Mike Carey,2025-01-30,1000.00
"COINBASE, INC.","Coinbase, Inc. Innovation PAC",Rep. Mike Carey,2025-03-25,2500.00
FIERCE GOVERNMENT RELATIONS,,Rep Mike Carey,2025-03-28,500.00
FIERCE GOVERNMENT RELATIONS,,Rep Mike Carey,2025-06-30,500.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Mike Carey,2025-03-14,1000.00
H&M STRATEGIES LLP,,Mike Carey,2025-03-31,500.00
NATIONAL TELECOMMUNICATIONS COOPERATIVE ASSOCIATION,NTCA Rural Broadband PAC,"Carey, Mike",2025-04-04,1000.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Mike Carey,2025-03-24,1000.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Mike Carey,2025-06-23,1000.00
COVINGTON & BURLING LLP,Covington and Burling LLP PAC,The Honorable Mike Carey,2025-06-13,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Mike Carey,2025-02-10,2500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Mike Carey,2025-06-02,1500.00
PACIFIC LIFE INSURANCE COMPANY,Pacific Life Political Action Committee,Rep. Mike Carey,2025-05-07,1000.00
"FRANKLIN SQUARE GROUP, LLC",,Rep. Mike Carey (R-OH),2025-06-27,500.00
THE OPTIONS CLEARING CORPORATION,Options Clearing Corporation PAC,Congressman Mike Carey,2025-03-04,2000.00
THE OPTIONS CLEARING CORPORATION,Options Clearing Corporation PAC,Congressman Mike Carey,2025-06-23,3000.00
THE OPTIONS CLEARING CORPORATION,Options Clearing Corporation PAC,Congressman Mike Carey,2025-06-23,500.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Mike Carey,2025-03-24,1000.00
"DIRECT SUPPLY, INC.",Direct Supply Inc Partners PAC DSI Partners PAC,Mike Carey,2025-01-16,5000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Mike Carey,2025-05-16,2500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",Mr. Smith PAC; NRCC,Mike Carey,2025-05-28,1000.00
NATIONAL PROPANE GAS ASSOCIATION,National Propane Gas Association PAC,Rep. Mike Carey,2025-03-26,1000.00
OVINTIV INC. (FKA ENCANA OIL & GAS (USA) INC),Ovintiv USA Inc. PAC,Mike Carey,2025-06-04,1000.00
THE SHERWIN-WILLIAMS COMPANY,,Mike Carey,2025-03-25,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Mike Carey,2025-06-24,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Mike Carey (R),2025-05-19,2500.00
"MELTSNER STRATEGIES, LLC",,The Honorable Mike Carey,2025-02-11,500.00
THE VOGEL GROUP,,Mike Carey,2025-03-31,250.00
"SURROUND SOUND STRATEGIES, LLC",,Rep. Mike Carey,2025-05-20,500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Carey, Mike",2025-04-16,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Mike Carey,2025-06-18,2500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Mike Carey,2025-04-09,5000.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Mike Carey,2025-02-03,1000.00
LEADING BUILDERS OF AMERICA,Leading Builders of America PAC,Rep. Mike Carey,2025-01-22,1000.00
LEADING BUILDERS OF AMERICA,,Rep. Mike Carey,2025-01-22,1000.00
THE GOODYEAR TIRE & RUBBER COMPANY,Goodyear Good Government Fund,Representative Mike Carey,2025-03-19,2500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Carey, Mike",2025-02-05,2500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Carey, Mike",2025-04-22,2500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Mike Carey,2025-06-24,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Mike Carey,2025-04-21,1000.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),Rep. Mike Carey,2025-06-18,2000.00
"THE PICARD GROUP, LLC",,Congressman Mike Carey,2025-03-20,500.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. Mike Carey,2025-06-20,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Mike Carey,2025-02-03,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Mike Carey,2025-06-16,1000.00
THE AFFORDABLE HOUSING TAX CREDIT COALITION,Affordable Housing Tax Credit Coalition PAC,Rep. Mike Carey,2025-04-08,1000.00
"CAPITOL TAX PARTNERS, LLP",,Rep. Mike Carey,2025-03-05,500.00
THE WASHINGTON TAX & PUBLIC POLICY GROUP,,Carey for Congress,2025-05-31,500.00
THE WASHINGTON TAX & PUBLIC POLICY GROUP,,Mike Carey for Congress,2025-03-31,500.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),Rep. Mike Carey,2025-05-21,2000.00
AMERICAN APPAREL & FOOTWEAR ASSOCIATION,ClothesPAC,Mike Carey,2025-05-08,1000.00
EDISON ELECTRIC INSTITUTE,PowerPAC of the Edison Electric Institute,Rep. Mike Carey,2025-03-31,2500.00
QUEST DIAGNOSTICS INCORPORATED,QUEST DIAGNOSTICS INCORPORATED PAC (QuestPAC) C00329185,Mike Carey OH-15 US House,2025-02-27,1000.00
CONOCOPHILLIPS,ConocoPhillips SPIRIT PAC,Rep. Mike Carey,2025-06-16,2500.00
NATIONAL READY MIXED CONCRETE ASSOCIATION,National Ready Mixed Concrete Assn. PAC (CONCRETEPAC),Rep. Mike Carey,2025-03-25,1000.00
DISCOVER FINANCIAL SERVICES,Discover Financial Services Political Action Committee,Rep. Mike Carey Leadership PAC,2025-04-01,5000.00
BLACK & VEATCH,Black & Veatch PAC,Rep. Mike Carey,2025-03-10,2500.00
MARATHON PETROLEUM COMPANY LP,Marathon Petroleum Corporation Employees Political Action Committee MPAC,Rep Mike Carey,2025-03-27,2500.00
"BALCH & BINGHAM, LLP",Balch and Bingham LLP Federal Political Committee,Rep. Mike Carey,2025-03-24,1000.00
PARADIGM OPERATIONS LP,,Rep. Mike Carey,2025-05-28,1500.00
THE AES CORPORATION,The AES Corporation Political Action Committee,Mike Carey,2025-03-17,1000.00
THE AES CORPORATION,The AES Corporation Political Action Committee,Mike Carey,2025-05-01,1000.00
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",,Rep. Mike Carey,2025-02-28,500.00
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",,Rep. Mike Carey,2025-05-28,500.00
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",,Rep. Mike Carey,2025-06-28,500.00
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",,Rep. Mike Carey,2025-03-28,500.00
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",,Rep. Mike Carey,2025-04-28,500.00
ALZHEIMER'S ASSOCIATION,Alzheimer's Impact Movement PAC(AIM Exec Director position),Rep Mike Carey,2025-01-23,1000.00
NOVOCURE INC.,NOVOCURE INC. PAC (A.K.A. NOVOCURE PAC),U.S. Representative Mike Carey,2025-01-14,1000.00
AMERICAN RESORT DEVELOPMENT ASSN,AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC (ARDA-ROC PAC),Rep. Mike Carey,2025-04-15,2500.00
AMERICAN MEDICAL ASSOCIATION,American Medical Association Political Action Committee,Mike Carey,2025-05-07,1000.00
AKIN GUMP STRAUSS HAUER & FELD,,Hon. Mike Carey,2025-06-27,250.00
AKIN GUMP STRAUSS HAUER & FELD,,Hon. Mike Carey,2025-06-27,1000.00
SELECT MEDICAL HOLDINGS CORPORATION,Select Medical Corporation PAC,Rep. Mike Carey,2025-05-29,1000.00
SELECT MEDICAL HOLDINGS CORPORATION,Select Medical Corporation PAC,Rep. Mike Carey,2025-05-29,4000.00
SELECT MEDICAL HOLDINGS CORPORATION,Select Medical Corporation PAC,Rep. Mike Carey,2025-05-29,5000.00
SELECT MEDICAL HOLDINGS CORPORATION,Select Medical Corporation PAC,Rep. Mike Carey,2025-01-27,1000.00
AMERICAN COUNCIL OF LIFE INSURERS,American Council of Life Insurers PAC,"Carey, Mike",2025-02-25,1500.00
AMERICAN COUNCIL OF LIFE INSURERS,American Council of Life Insurers PAC,"Carey, Mike",2025-02-14,2500.00
AMERICAN SPEECH-LANGUAGE-HEARING ASSOCIATION,ASHA-PAC,"Carey, Mike",2025-03-27,1000.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Rep. Mike Carey,2025-06-24,5000.00
KPMG LLP,KPMG Partners/Principals and Employees PAC,Rep. Mike Carey,2025-05-19,1000.00
KPMG LLP,KPMG Partners/Principals and Employees PAC,Rep. Mike Carey,2025-04-08,2500.00
GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,The Guardian Life Insurance Company of America Political Action Committee Federal Guardian Life P,Rep Mike Carey,2025-02-10,1000.00
"NIKE, INC","Nike, Inc. PAC",Rep. Mike Carey,2025-06-21,1000.00
MAYER BROWN LLP,,Mike Carey,2025-03-23,1000.00
MAYER BROWN LLP,,Mike Carey,2025-06-30,1000.00
JOHN HANCOCK LIFE INSURANCE COMPANY (U.S.A),John Hancock Life Insurance Company (USA) Federal PAC,Representative Mike Carey,2025-02-23,1000.00
PHILLIPS 66,Phillips 66 PAC,Rep Mike Carey,2025-03-17,2500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Mike Carey,2025-06-13,500.00
"CITIGROUP WASHINGTON, INC.",Citigroup Inc. PAC - Federal (Citi PAC - Federal),Mike Carey,2025-05-20,1000.00
"CONSTELLATION ENERGY GENERATION, LLC",Constellation Energy Corporation Employee Political Action Committee (CEPAC),Rep. Mike Carey,2025-06-16,3000.00
"CONSTELLATION ENERGY GENERATION, LLC",Constellation Energy Corporation Employee Political Action Committee (CEPAC),Rep. Mike Carey,2025-03-21,2000.00
ARGENTUM,Argentums Silver PAC,Rep Mike Carey,2025-03-21,2000.00
INDEPENDENT COMMUNITY BANKERS OF AMERICA,ICBA PAC,"Carey, Mike",2025-04-03,1000.00
